POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
3544;Coronel Fabriciano;MG;Estadual;115;520.12;511.77;480.07;512.6;550.09;514.93
3545;Sem-Peixe;MG;Estadual;1;475.4;525.3;409.3;584.6;580.0;514.92
3546;União da Vitória;PR;Estadual;71;531.7;515.92;483.53;498.86;544.23;514.85
3547;Mineiros;GO;Estadual;88;515.8;477.46;474.75;498.24;607.95;514.84
3548;Natal;RN;Municipal;1;559.4;548.9;528.4;577.5;360.0;514.84
3549;Coronel João Pessoa;RN;Estadual;3;465.3;492.93;434.33;541.5;640.0;514.81
3550;Uibaí;BA;Privada;4;550.52;539.08;462.7;476.65;545.0;514.79
3551;Contenda;PR;Estadual;26;519.75;512.28;468.98;505.23;567.69;514.79
3552;Caiuá;SP;Estadual;2;486.55;479.2;471.1;497.0;640.0;514.77
3553;Campo Grande;MS;Estadual;1554;523.33;499.65;477.21;505.05;568.57;514.76
3554;Barreirinhas;MA;Federal;74;513.41;495.68;478.39;500.83;585.41;514.74
3555;Comercinho;MG;Estadual;7;522.53;512.67;454.2;515.56;568.57;514.71
3556;Peabiru;PR;Estadual;2;524.45;452.7;417.35;528.95;650.0;514.69
3557;Caldas Novas;GO;Estadual;229;526.45;503.51;482.85;505.78;554.76;514.67
3558;São Miguel do Oeste;SC;Estadual;31;525.88;511.39;491.84;512.53;531.61;514.65
3559;Torrinha;SP;Estadual;3;530.77;513.3;461.5;514.2;553.33;514.62
3560;Tombos;MG;Estadual;9;508.36;538.01;459.38;471.78;595.56;514.62
3561;Nova Petrópolis;RS;Municipal;2;531.8;474.5;411.9;414.85;740.0;514.61
3562;Gravatá;PE;Estadual;154;519.19;490.81;473.31;503.98;585.71;514.6
3563;Guaçuí;ES;Estadual;37;520.47;504.24;483.96;498.11;565.95;514.54
3564;Garanhuns;PE;Estadual;300;517.96;496.25;477.34;501.93;579.13;514.52
3565;Campo Belo;MG;Estadual;79;520.14;502.05;472.91;518.74;558.73;514.51
3566;Lindóia;SP;Estadual;5;539.66;526.04;497.7;529.16;480.0;514.51
3567;Piratini;RS;Estadual;22;519.05;509.97;471.17;487.65;584.55;514.48
3568;Belém do Brejo do Cruz;PB;Estadual;21;491.11;468.53;455.5;468.26;688.57;514.4
3569;Poté;MG;Estadual;24;525.97;490.38;472.94;472.68;610.0;514.39
3570;Santa Maria do Pará;PA;Estadual;33;511.79;482.92;461.28;480.68;635.15;514.37
3571;Paraíso;SC;Estadual;11;501.73;528.53;477.24;460.67;603.64;514.36
3572;Cravinhos;SP;Estadual;24;517.87;494.42;464.97;522.91;571.67;514.36
3573;São Nicolau;RS;Estadual;9;540.47;486.24;458.28;511.02;575.56;514.31
3574;Cedro;CE;Federal;44;521.73;482.11;472.61;511.46;583.64;514.31
3575;Macaúbas;BA;Estadual;109;489.46;483.64;468.57;482.69;647.16;514.3
3576;Ouro Preto do Oeste;RO;Estadual;85;514.78;496.57;476.93;507.86;575.29;514.29
3577;Comendador Gomes;MG;Estadual;8;514.95;504.36;466.62;482.83;602.5;514.25
3578;Barra de Santa Rosa;PB;Estadual;30;481.59;485.36;475.49;478.01;650.67;514.22
3579;Paraí;RS;Estadual;36;525.36;508.61;474.02;513.09;550.0;514.22
3580;Pinhalzinho;SP;Estadual;19;543.29;492.35;483.93;532.54;518.95;514.21
3581;Cachoeiro de Itapemirim;ES;Estadual;427;511.47;496.24;476.09;503.14;584.07;514.2
3582;Machacalis;MG;Estadual;5;551.16;465.06;478.76;527.98;548.0;514.19
3583;Imbé;RS;Estadual;49;533.94;496.57;465.69;500.0;574.69;514.18
3584;Santo Antônio da Platina;PR;Estadual;55;529.3;512.62;474.65;506.21;548.0;514.16
3585;Aripuanã;MT;Estadual;18;504.03;489.07;475.76;483.07;618.89;514.16
3586;Carazinho;RS;Estadual;67;535.31;510.88;483.82;498.97;541.79;514.15
3587;São Vicente;SP;Municipal;3;510.7;511.17;490.97;417.87;640.0;514.14
3588;São José do Jacuri;MG;Estadual;16;501.26;483.62;455.63;515.02;615.0;514.11
3589;São João do Manhuaçu;MG;Estadual;17;502.14;485.65;467.69;517.44;597.65;514.11
3590;Lajeado do Bugre;RS;Estadual;4;532.42;499.08;454.1;504.88;580.0;514.1
3591;Jaramataia;AL;Estadual;6;499.75;464.2;456.13;500.37;650.0;514.09
3592;Cordeiro;RJ;Estadual;9;533.17;518.44;462.31;523.18;533.33;514.09
3593;Mariana;MG;Estadual;54;519.89;508.11;468.89;481.19;592.22;514.06
3594;Quarto Centenário;PR;Estadual;5;503.66;514.72;487.74;484.2;580.0;514.06
3595;Trajano de Moraes;RJ;Estadual;6;496.87;496.38;464.47;472.55;640.0;514.05
3596;Sapiranga;RS;Estadual;92;528.02;496.18;459.67;507.89;578.48;514.05
3597;Paty do Alferes;RJ;Estadual;32;521.12;481.48;465.72;498.15;603.75;514.04
3598;Itambaracá;PR;Estadual;4;529.7;504.78;470.7;554.95;510.0;514.02
3599;Várzea da Palma;MG;Estadual;56;516.76;507.11;483.17;500.36;562.5;513.98
3600;Tabuleiro do Norte;CE;Federal;33;506.77;479.47;467.96;492.62;623.03;513.97
3601;Poção;PE;Estadual;27;508.58;506.49;465.3;505.0;584.44;513.96
3602;Santa Cruz do Capibaribe;PE;Estadual;181;515.12;496.07;474.3;504.11;580.11;513.94
3603;Marataízes;ES;Estadual;110;518.24;493.2;471.21;490.46;596.55;513.93
3604;Capão da Canoa;RS;Estadual;57;532.03;509.58;466.85;502.82;558.25;513.91
3605;Miraguaí;RS;Estadual;3;485.33;474.3;470.87;445.73;693.33;513.91
3606;Lauro Müller;SC;Estadual;13;531.01;512.94;474.34;508.16;543.08;513.9
3607;Imbituba;SC;Estadual;55;523.67;520.22;475.35;507.51;542.55;513.86
3608;Barretos;SP;Estadual;110;528.68;488.03;482.73;514.37;555.45;513.85
3609;Corrente;PI;Federal;72;504.14;494.78;462.7;506.73;600.83;513.84
3610;Cachoeirinha;PE;Estadual;40;512.87;507.22;463.97;506.03;579.0;513.82
3611;Coité do Nóia;AL;Estadual;23;496.33;489.32;456.11;526.37;600.87;513.8
3612;Aimorés;MG;Estadual;25;508.14;495.88;481.12;510.2;573.6;513.79
3613;Rochedo;MS;Estadual;9;529.04;496.09;463.18;469.41;611.11;513.77
3614;Major Vieira;SC;Estadual;5;521.36;520.6;503.08;527.74;496.0;513.76
3615;Rincão;SP;Estadual;4;532.1;447.08;495.72;553.75;540.0;513.73
3616;Caçador;SC;Estadual;72;521.64;527.03;482.0;504.59;533.33;513.72
3617;Ceará-Mirim;RN;Privada;7;529.26;455.66;503.47;488.74;591.43;513.71
3618;Jambeiro;SP;Estadual;4;530.6;564.08;492.92;540.95;440.0;513.71
3619;Araucária;PR;Estadual;211;526.44;512.22;475.21;511.62;543.03;513.7
3620;Itaguaru;GO;Estadual;23;501.53;489.67;475.94;512.6;588.7;513.69
3621;Arroio dos Ratos;RS;Estadual;9;524.26;483.52;445.24;499.27;615.56;513.57
3622;Dourados;MS;Estadual;374;525.23;504.3;479.85;503.57;554.87;513.57
3623;Tremembé;SP;Estadual;20;522.76;500.99;474.61;524.36;545.0;513.54
3624;Marcelândia;MT;Estadual;14;522.58;505.01;484.7;508.11;547.14;513.51
3625;Vassouras;RJ;Estadual;57;515.16;503.47;457.63;492.32;598.95;513.5
3626;Lábrea;AM;Federal;38;504.36;497.2;471.2;494.23;600.53;513.5
3627;Japorã;MS;Estadual;5;492.24;505.52;531.14;486.54;552.0;513.49
3628;Albertina;MG;Estadual;3;534.83;515.5;515.7;481.37;520.0;513.48
3629;Tupirama;TO;Estadual;1;505.5;504.3;536.6;460.9;560.0;513.46
3630;Barra Velha;SC;Estadual;34;525.98;505.23;467.41;503.88;564.71;513.44
3631;Pederneiras;SP;Estadual;38;534.43;503.56;480.95;508.73;539.47;513.43
3632;Louveira;SP;Estadual;47;524.5;492.93;483.42;528.4;537.87;513.42
3633;Governador Lindenberg;ES;Estadual;14;529.95;529.58;508.51;516.16;482.86;513.41
3634;Miraselva;PR;Estadual;7;548.5;504.39;467.74;466.39;580.0;513.4
3635;Bom Retiro;SC;Estadual;18;513.49;508.7;474.55;506.77;563.33;513.37
3636;Bom Jesus de Goiás;GO;Estadual;39;524.99;499.75;481.83;492.93;567.18;513.34
3637;Caririaçu;CE;Estadual;158;499.06;492.18;470.97;487.45;616.96;513.33
3638;Paramirim;BA;Estadual;47;500.27;496.15;479.62;507.66;582.98;513.33
3639;Gongogi;BA;Estadual;7;514.31;486.77;499.79;454.23;611.43;513.31
3640;Ourizona;PR;Estadual;3;529.73;454.47;472.2;570.13;540.0;513.31
3641;Santana;BA;Privada;8;526.81;507.41;501.02;483.75;547.5;513.3
3642;Seringueiras;RO;Estadual;18;508.42;478.44;464.81;502.61;612.22;513.3
3643;Catende;PE;Estadual;47;512.55;483.18;466.21;487.39;617.02;513.27
3644;Linhares;ES;Estadual;366;514.41;499.66;476.22;499.4;576.67;513.27
3645;Itati;RS;Estadual;10;538.7;521.85;485.2;504.56;516.0;513.26
3646;Itaiópolis;SC;Estadual;15;509.33;519.05;488.63;513.23;536.0;513.25
3647;São Lourenço da Serra;SP;Estadual;25;540.72;473.0;460.64;502.83;588.8;513.2
3648;Alto Paraná;PR;Estadual;15;520.31;506.82;474.6;490.77;573.33;513.17
3649;Aparecida do Rio Doce;GO;Estadual;4;542.38;541.1;453.08;534.28;495.0;513.16
3650;Teodoro Sampaio;SP;Estadual;62;527.08;512.26;488.15;509.25;529.03;513.15
3651;São Raimundo do Doca Bezerra;MA;Estadual;6;480.27;505.72;450.73;498.95;630.0;513.13
3652;Santo Antônio do Pinhal;SP;Estadual;9;521.0;513.58;463.23;483.36;584.44;513.12
3653;Muriaé;MG;Estadual;175;512.76;495.37;471.9;506.88;578.63;513.11
3654;Cafelândia;PR;Estadual;22;517.94;500.89;474.2;529.68;542.73;513.09
3655;Ivoti;RS;Estadual;36;525.65;503.76;475.07;539.25;521.67;513.08
3656;Piracema;MG;Estadual;7;529.97;475.89;501.07;481.3;577.14;513.07
3657;Palmas;PR;Privada;50;523.44;517.39;486.6;512.7;525.2;513.06
3658;Holambra;SP;Estadual;9;539.28;523.36;486.09;525.47;491.11;513.06
3659;Parelhas;RN;Estadual;15;501.44;518.91;495.49;487.99;561.33;513.03
3660;São Paulo;SP;Municipal;85;523.98;491.5;475.48;514.84;559.29;513.02
3661;Caculé;BA;Estadual;24;509.85;519.91;471.67;512.01;551.67;513.02
3662;Rio Grande;RS;Estadual;357;524.02;503.06;468.48;501.04;568.35;512.99
3663;Cabo Frio;RJ;Municipal;25;523.06;472.22;471.1;505.57;592.8;512.95
3664;Engenheiro Paulo de Frontin;RJ;Estadual;14;533.35;519.9;471.13;527.53;512.86;512.95
3665;Boa Esperança;MG;Estadual;72;521.38;493.58;477.78;503.32;568.61;512.93
3666;Tacima;PB;Estadual;15;497.48;504.08;464.84;471.51;626.67;512.92
3667;Califórnia;PR;Estadual;12;526.43;518.59;458.4;514.47;546.67;512.91
3668;Nova Belém;MG;Estadual;2;491.55;530.55;438.4;564.0;540.0;512.9
3669;Simão Dias;SE;Estadual;114;499.26;489.52;476.66;489.74;609.3;512.9
3670;União;PI;Privada;20;485.12;482.84;470.02;453.48;673.0;512.89
3671;Jacutinga;RS;Estadual;5;494.74;486.2;478.2;529.06;576.0;512.84
3672;Santo Antônio da Patrulha;RS;Estadual;68;532.84;506.78;467.27;511.72;545.59;512.84
3673;Prudentópolis;PR;Estadual;59;515.35;510.31;483.18;520.97;534.24;512.81
3674;Pontal do Paraná;PR;Estadual;41;533.89;507.83;471.14;532.18;519.02;512.81
3675;Bom Jardim;PE;Estadual;83;489.53;486.4;474.06;484.62;629.4;512.8
3676;Ingá;PB;Privada;26;500.8;469.8;477.39;485.0;630.77;512.75
3677;Alagoinhas;BA;Estadual;196;522.63;503.4;479.71;495.53;562.35;512.72
3678;Rio do Sul;SC;Estadual;73;532.58;516.84;485.06;517.41;511.51;512.68
3679;Guarujá do Sul;SC;Estadual;10;500.14;479.71;485.19;520.24;578.0;512.66
3680;Mauá;SP;Estadual;477;534.49;506.03;475.81;508.69;538.28;512.66
3681;São Tomás de Aquino;MG;Estadual;3;518.07;501.07;509.13;548.27;486.67;512.64
3682;Paula Freitas;PR;Estadual;8;534.08;508.75;439.46;533.29;547.5;512.62
3683;Brejo de Areia;MA;Estadual;3;472.97;479.13;478.93;532.0;600.0;512.61
3684;Mãe d'Água;PB;Estadual;10;497.09;479.95;476.4;485.56;624.0;512.6
3685;Petrolândia;PE;Estadual;67;513.88;499.13;476.87;502.37;570.75;512.6
3686;Guzolândia;SP;Estadual;3;499.8;530.93;537.37;514.8;480.0;512.58
3687;Petrolândia;SC;Estadual;9;538.19;520.0;484.69;475.59;544.44;512.58
3688;São José;SC;Municipal;2;494.65;532.3;534.4;521.35;480.0;512.54
3689;Américo de Campos;SP;Municipal;4;553.02;549.25;498.25;456.75;505.0;512.45
3690;Cardeal da Silva;BA;Estadual;6;540.03;556.3;461.05;461.22;543.33;512.39
3691;Jupi;PE;Estadual;45;502.72;495.44;482.48;500.58;580.44;512.34
3692;Canindé;CE;Estadual;451;504.4;487.5;466.58;505.17;597.83;512.3
3693;Rio Bonito;RJ;Estadual;79;528.93;505.99;479.57;492.8;554.18;512.29
3694;Cambé;PR;Estadual;73;522.22;509.35;485.63;517.64;526.58;512.28
3695;Rio das Antas;SC;Estadual;4;496.78;482.48;489.0;497.98;595.0;512.24
3696;Quevedos;RS;Estadual;2;524.65;513.15;461.75;491.45;570.0;512.2
3697;Gurjão;PB;Estadual;6;495.22;494.13;458.28;486.65;626.67;512.19
3698;Vargem Grande Paulista;SP;Estadual;53;534.95;514.95;470.03;501.27;539.62;512.17
3699;Martinho Campos;MG;Municipal;4;519.48;531.42;457.72;447.22;605.0;512.17
3700;Barro;CE;Estadual;134;499.35;484.73;467.2;498.11;611.34;512.15
3701;Juara;MT;Estadual;57;519.56;489.61;474.77;494.66;582.11;512.14
3702;Ibirapuitã;RS;Estadual;6;520.63;527.53;488.55;500.6;523.33;512.13
3703;Pedro Leopoldo;MG;Estadual;61;516.41;507.79;480.17;503.16;553.11;512.13
3704;Piedade de Ponte Nova;MG;Estadual;3;535.83;537.6;505.63;548.17;433.33;512.11
3705;Sentinela do Sul;RS;Estadual;4;483.05;460.95;458.35;513.17;645.0;512.1
3706;Pirpirituba;PB;Estadual;10;499.49;490.14;485.14;487.65;598.0;512.08
3707;Miraí;MG;Estadual;3;530.1;521.57;481.2;520.77;506.67;512.06
3708;Mato Verde;MG;Estadual;15;504.37;503.31;466.09;523.77;562.67;512.04
3709;Coxixola;PB;Estadual;7;521.87;473.06;483.0;459.39;622.86;512.03
3710;Macaíba;RN;Privada;21;515.93;485.37;474.05;492.43;592.38;512.03
3711;Rolim de Moura;RO;Estadual;148;498.67;502.2;480.83;501.94;576.49;512.03
3712;Figueira;PR;Estadual;4;489.35;492.9;493.85;554.02;530.0;512.02
3713;Pirapozinho;SP;Estadual;53;511.47;476.83;467.1;506.86;597.74;512.0
3714;Oeiras;PI;Federal;40;501.42;490.65;471.64;517.31;579.0;512.0
3715;São Mateus;ES;Estadual;292;516.42;504.95;473.95;507.33;557.26;511.98
3716;Santo Afonso;MT;Estadual;6;506.23;483.87;483.63;516.17;570.0;511.98
3717;Rio de Janeiro;RJ;Estadual;5783;527.6;501.04;472.01;499.44;559.73;511.97
3718;Santa Maria da Serra;SP;Estadual;2;533.95;406.65;434.55;474.7;710.0;511.97
3719;Silvânia;GO;Estadual;23;519.76;500.11;485.26;491.19;563.48;511.96
3720;Embu-Guaçu;SP;Estadual;100;531.93;498.48;467.93;509.99;551.4;511.95
3721;Santa Cruz das Palmeiras;SP;Estadual;25;523.8;498.13;479.6;501.4;556.8;511.95
3722;Pacajá;PA;Estadual;10;529.85;504.44;483.02;462.31;580.0;511.92
3723;Paracambi;RJ;Estadual;51;525.25;506.69;471.37;483.7;572.55;511.91
3724;Nova Santa Helena;MT;Estadual;6;499.85;480.6;493.38;555.65;530.0;511.9
3725;Resplendor;MG;Estadual;10;534.68;507.09;470.13;507.53;540.0;511.89
3726;São José do Ouro;RS;Estadual;13;526.16;490.31;487.72;482.85;572.31;511.87
3727;Perolândia;GO;Estadual;7;536.71;515.1;506.5;515.29;485.71;511.86
3728;Esplanada;BA;Privada;6;472.17;501.2;454.62;481.17;650.0;511.83
3729;Crato;CE;Federal;23;512.23;492.84;490.8;528.44;534.78;511.82
3730;Arealva;SP;Estadual;8;508.85;500.78;505.38;504.09;540.0;511.82
3731;Não-Me-Toque;RS;Estadual;23;524.34;503.6;465.19;517.21;548.7;511.81
3732;Caxambu;MG;Estadual;17;495.78;508.92;485.32;497.22;571.76;511.8
3733;Agudos;SP;Estadual;37;526.02;502.68;478.51;501.52;550.27;511.8
3734;Três Coroas;RS;Estadual;17;523.25;522.4;454.62;468.05;590.59;511.78
3735;Parintins;AM;Federal;28;516.43;524.31;480.29;492.02;545.71;511.75
3736;Humaitá;AM;Federal;46;496.62;500.3;478.68;497.42;585.65;511.73
3737;Rio das Flores;RJ;Estadual;8;513.62;512.49;489.71;490.31;552.5;511.73
3738;Baraúna;RN;Privada;9;523.89;489.09;468.93;501.02;575.56;511.7
3739;Chácara;MG;Estadual;1;583.2;597.2;555.6;542.5;280.0;511.7
3740;Padre Paraíso;MG;Estadual;9;529.03;513.6;467.39;512.81;535.56;511.68
3741;Prado;BA;Estadual;25;519.18;497.74;481.58;498.15;561.6;511.65
3742;Parobé;RS;Estadual;33;525.94;504.46;449.86;512.46;565.45;511.64
3743;São Bento;PB;Estadual;83;497.83;481.86;465.18;493.29;620.0;511.63
3744;Itaquaquecetuba;SP;Estadual;236;525.25;503.59;472.82;509.97;546.36;511.6
3745;Nazaré Paulista;SP;Estadual;12;509.97;489.38;494.67;527.19;536.67;511.58
3746;Palmital;PR;Estadual;19;504.71;484.24;467.06;506.9;594.74;511.53
3747;Arapiraca;AL;Estadual;433;511.45;492.08;470.94;496.87;586.33;511.53
3748;Ribamar Fiquene;MA;Estadual;4;531.92;492.45;439.38;463.82;630.0;511.52
3749;Tupaciguara;MG;Estadual;28;520.29;483.93;473.41;494.99;585.0;511.52
3750;Ipiranga do Sul;RS;Estadual;2;501.2;511.1;440.25;425.05;680.0;511.52
3751;Frutal;MG;Estadual;76;528.09;500.38;476.75;504.46;547.63;511.46
3752;Nova Iguaçu de Goiás;GO;Estadual;5;497.12;472.96;436.42;470.76;680.0;511.45
3753;Colorado;PR;Estadual;45;514.98;485.84;482.42;486.4;587.56;511.44
3754;São Francisco;PB;Estadual;10;489.99;533.91;484.52;498.71;550.0;511.43
3755;São Gonçalo do Amarante;RN;Estadual;104;514.42;495.15;478.59;495.34;573.65;511.43
3756;Igaratinga;MG;Estadual;2;485.45;488.85;473.7;439.1;670.0;511.42
3757;Ceres;GO;Estadual;42;516.81;487.61;477.54;485.14;590.0;511.42
3758;Alto Santo;CE;Estadual;60;506.44;488.44;448.81;505.09;608.33;511.42
3759;Sant'Ana do Livramento;RS;Estadual;138;528.31;504.87;461.09;501.64;561.01;511.39
3760;Jaboti;PR;Estadual;11;512.99;511.72;451.65;509.54;570.91;511.36
3761;São Fidélis;RJ;Estadual;57;519.45;509.48;491.59;495.19;541.05;511.35
3762;Sud Mennucci;SP;Estadual;4;512.58;511.22;497.02;525.72;510.0;511.31
3763;Mandaguari;PR;Estadual;39;523.11;501.98;473.79;498.54;558.97;511.28
3764;Imbituva;PR;Estadual;47;526.7;516.09;481.39;510.88;521.28;511.27
3765;Primavera de Rondônia;RO;Estadual;5;501.46;488.6;482.08;476.06;608.0;511.24
3766;Sapezal;MT;Estadual;38;516.18;490.01;473.67;507.36;568.95;511.23
3767;Aracaju;SE;Estadual;1085;513.96;489.92;475.06;485.99;591.13;511.21
3768;Camargo;RS;Estadual;5;533.08;511.2;481.34;590.26;440.0;511.18
3769;Jaci;SP;Estadual;4;561.7;529.33;479.0;535.78;450.0;511.16
3770;Lagoão;RS;Estadual;3;516.23;490.67;410.7;538.17;600.0;511.15
3771;Cambuquira;MG;Estadual;6;545.23;498.35;485.0;537.0;490.0;511.12
3772;Trindade;PE;Estadual;19;491.49;495.12;483.07;510.02;575.79;511.1
3773;Pé de Serra;BA;Estadual;31;494.72;509.81;466.29;500.02;584.52;511.07
3774;Claraval;MG;Estadual;1;536.7;526.8;507.2;544.6;440.0;511.06
3775;Minas Novas;MG;Estadual;32;507.98;493.65;479.3;521.18;553.12;511.05
3776;Diamantino;MT;Federal;48;514.35;483.82;474.64;499.12;583.33;511.05
3777;Quilombo;SC;Estadual;23;502.61;523.61;486.57;499.55;542.61;510.99
3778;Fagundes;PB;Estadual;18;501.47;503.62;467.38;481.37;601.11;510.99
3779;Nova Ponte;MG;Estadual;33;517.8;500.17;471.28;517.15;548.48;510.98
3780;Canaã;MG;Estadual;9;514.49;509.07;502.84;492.86;535.56;510.96
3781;Ecoporanga;ES;Estadual;71;502.18;496.04;471.08;514.77;570.7;510.96
3782;Três Marias;MG;Estadual;29;522.0;510.02;460.51;527.63;534.48;510.93
3783;Ipiranga do Norte;MT;Estadual;8;513.91;480.22;472.31;495.5;592.5;510.89
3784;São Valentim do Sul;RS;Estadual;1;580.5;451.4;426.2;576.3;520.0;510.88
3785;Kaloré;PR;Estadual;4;531.2;470.08;454.1;553.98;545.0;510.87
3786;Baixo Guandu;ES;Estadual;40;510.61;490.24;472.1;507.19;574.0;510.83
3787;Presidente Kubitschek;MG;Estadual;11;511.72;495.04;479.95;492.92;574.55;510.83
3788;Santa Cruz;PB;Estadual;8;507.05;464.6;491.65;463.25;627.5;510.81
3789;General Carneiro;PR;Estadual;9;516.58;504.84;484.54;543.63;504.44;510.81
3790;Santa Terezinha de Itaipu;PR;Estadual;64;532.34;500.6;472.66;512.71;535.62;510.79
3791;Raposos;MG;Estadual;23;515.7;482.37;470.83;505.86;579.13;510.78
3792;São José da Boa Vista;PR;Estadual;2;515.15;578.15;459.6;621.0;380.0;510.78
3793;Eusébio;CE;Estadual;207;514.25;494.77;474.22;501.91;568.7;510.77
3794;Caputira;MG;Estadual;8;520.19;483.0;487.02;526.08;537.5;510.76
3795;Humaitá;RS;Estadual;19;512.81;504.31;492.56;495.64;548.42;510.75
3796;São Francisco do Guaporé;RO;Estadual;34;498.84;484.46;465.56;478.92;625.88;510.73
3797;Itatiaia;RJ;Estadual;33;527.24;512.9;477.87;503.49;532.12;510.72
3798;Primavera do Leste;MT;Estadual;73;516.74;508.72;470.5;493.53;564.11;510.72
3799;Bonfinópolis de Minas;MG;Estadual;16;513.67;498.44;481.88;498.32;561.25;510.71
3800;Santa Luzia D'Oeste;RO;Estadual;7;479.43;476.23;511.14;521.03;565.71;510.71
3801;Itaipé;MG;Estadual;7;510.07;488.2;451.24;492.56;611.43;510.7
3802;Bagé;RS;Estadual;187;525.51;504.72;473.42;499.73;550.05;510.69
3803;Matão;SP;Estadual;81;528.07;504.31;487.91;510.16;522.96;510.68
3804;Pinhais;PR;Estadual;172;526.43;509.5;477.72;516.62;523.02;510.66
3805;Bom Retiro do Sul;RS;Estadual;14;517.0;494.15;468.69;503.4;570.0;510.65
3806;Veredinha;MG;Estadual;4;528.35;490.92;492.98;545.97;495.0;510.64
3807;Alto Alegre;RS;Estadual;5;473.4;460.58;455.16;504.02;660.0;510.63
3808;Tijucas do Sul;PR;Estadual;8;486.36;479.64;495.61;516.5;575.0;510.62
3809;Rio Grande da Serra;SP;Estadual;46;536.11;498.55;462.5;528.37;527.39;510.58
3810;Palhoça;SC;Municipal;1;559.5;525.5;491.3;476.5;500.0;510.56
3811;Chã de Alegria;PE;Estadual;16;491.41;502.13;477.59;474.08;607.5;510.54
3812;Ibaiti;PR;Estadual;42;510.24;500.84;469.1;509.67;562.86;510.54
3813;Durandé;MG;Estadual;1;492.2;524.4;463.1;633.0;440.0;510.54
3814;Chuí;RS;Estadual;6;550.08;514.58;471.68;509.7;506.67;510.54
3815;Congonhas;MG;Estadual;87;516.01;497.52;472.21;514.43;552.41;510.52
3816;Santa Fé de Goiás;GO;Estadual;15;517.41;485.22;464.92;480.99;604.0;510.51
3817;Campos Gerais;MG;Estadual;48;514.44;499.03;475.03;509.4;554.58;510.5
3818;Promissão;SP;Estadual;57;522.92;494.15;473.97;498.34;563.16;510.5
3819;Pirapó;RS;Estadual;2;559.2;496.3;447.15;479.75;570.0;510.48
3820;Iguape;SP;Estadual;50;531.53;510.17;484.55;493.98;532.0;510.45
3821;Mampituba;RS;Estadual;3;525.6;515.57;492.33;558.6;460.0;510.42
3822;Rafard;SP;Estadual;11;539.42;498.28;493.55;504.35;516.36;510.39
3823;Armazém;SC;Estadual;13;518.59;492.51;490.65;488.62;561.54;510.38
3824;Fernandes Pinheiro;PR;Estadual;2;543.35;542.9;500.05;505.45;460.0;510.35
3825;Pinhão;PR;Estadual;52;530.44;511.31;478.69;503.6;527.69;510.35
3826;Jucati;PE;Estadual;30;504.62;499.48;483.51;499.39;564.67;510.34
3827;Campo Verde;MT;Estadual;63;524.28;495.65;474.33;491.95;565.4;510.32
3828;Porto;PI;Estadual;15;483.85;489.36;502.63;515.67;560.0;510.3
3829;Tupi Paulista;SP;Estadual;7;519.06;472.86;483.97;512.69;562.86;510.29
3830;Santa Isabel;GO;Estadual;11;516.64;487.35;470.3;509.73;567.27;510.26
3831;Crateús;CE;Estadual;474;498.05;479.85;463.34;492.39;617.59;510.25
3832;Rio Bonito do Iguaçu;PR;Estadual;17;526.74;510.79;487.49;528.5;497.65;510.23
3833;Santa Maria de Jetibá;ES;Estadual;39;521.62;510.62;483.39;534.95;500.51;510.22
3834;Alto Araguaia;MT;Estadual;13;503.66;490.52;478.2;486.37;592.31;510.21
3835;Cambará;PR;Estadual;36;519.87;506.02;468.01;504.88;552.22;510.2
3836;Alecrim;RS;Estadual;13;500.79;480.54;472.95;472.12;624.62;510.2
3837;Ibirataia;BA;Estadual;17;508.16;463.04;454.75;486.12;638.82;510.18
3838;Surubim;PE;Estadual;144;506.17;480.34;463.03;502.02;599.31;510.17
3839;Barão do Triunfo;RS;Estadual;3;526.97;485.07;479.13;486.37;573.33;510.17
3840;Paraú;RN;Estadual;9;516.71;476.51;458.2;437.16;662.22;510.16
3841;Vila Rica;MT;Estadual;20;510.5;506.2;474.93;498.96;560.0;510.12
3842;Faxinal;PR;Estadual;11;524.85;486.83;431.15;505.85;601.82;510.1
3843;Serrana;SP;Estadual;63;525.81;499.48;467.18;480.58;577.46;510.1
3844;Rio Branco do Sul;PR;Estadual;51;521.48;512.98;471.15;505.21;539.61;510.08
3845;Tangará;SC;Estadual;15;516.88;501.48;447.74;498.87;585.33;510.06
3846;Peritoró;MA;Privada;2;495.75;461.5;509.0;453.95;630.0;510.04
3847;Pingo d'Água;MG;Estadual;8;512.17;506.74;466.8;499.29;565.0;510.0
3848;Xapuri;AC;Federal;31;504.36;495.18;467.56;492.49;590.32;509.99
3849;Ananás;TO;Estadual;21;514.16;493.77;468.09;489.16;584.76;509.99
3850;São Cristóvão do Sul;SC;Estadual;9;518.16;533.73;450.98;484.79;562.22;509.98
3851;Muliterno;RS;Estadual;5;516.38;525.82;491.54;476.18;540.0;509.98
3852;Marcelino Ramos;RS;Estadual;3;501.47;541.3;514.43;532.63;460.0;509.97
3853;Cascavel;PR;Municipal;1;483.3;531.0;488.3;487.2;560.0;509.96
3854;Colombo;PR;Estadual;171;523.66;505.21;465.09;509.82;545.96;509.95
3855;Catalão;GO;Estadual;108;512.26;490.49;477.08;501.9;567.96;509.94
3856;Quissamã;RJ;Privada;14;505.08;513.19;470.24;498.28;562.86;509.93
