POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
1277;Cidade Gaúcha;PR;Privada;5;532.76;608.3;534.2;551.52;496.0;544.56
1278;Antônio Prado de Minas;MG;Estadual;9;498.99;569.22;514.54;560.06;580.0;544.56
1279;Antônio Carlos;SC;Estadual;96;513.4;582.1;488.47;523.18;615.21;544.47
1280;Ampére;PR;Privada;26;523.67;584.34;497.32;528.9;587.69;544.38
1281;Cafelândia;SP;Privada;10;552.25;567.9;497.52;488.21;616.0;544.38
1282;Formosa;GO;Privada;234;540.19;584.45;510.03;510.21;576.24;544.22
1283;Itaguaí;RJ;Municipal;1;562.1;573.3;569.7;535.9;480.0;544.2
1284;São Miguel do Guamá;PA;Privada;70;527.18;579.7;509.49;496.58;608.0;544.19
1285;São Simão;SP;Privada;29;537.11;582.11;515.38;513.62;572.41;544.13
1286;Rodeiro;MG;Estadual;26;523.52;583.27;500.62;484.24;628.46;544.02
1287;Taquaruçu do Sul;RS;Estadual;16;529.62;572.63;503.67;523.88;590.0;543.96
1288;Sertanópolis;PR;Privada;43;535.24;587.23;515.3;522.13;559.53;543.89
1289;Açailândia;MA;Federal;141;539.53;590.27;504.93;484.59;600.07;543.88
1290;Brejo Santo;CE;Privada;47;522.68;581.55;508.27;496.93;609.79;543.85
1291;Santa Inês;MA;Federal;132;527.79;585.97;514.41;501.36;589.39;543.79
1292;Encantado;RS;Privada;13;516.36;581.18;503.55;525.39;592.31;543.76
1293;Tupandi;RS;Estadual;21;532.14;578.89;516.3;534.15;557.14;543.72
1294;Sobral;CE;Municipal;3;556.2;604.53;524.8;506.23;526.67;543.69
1295;Espigão D'Oeste;RO;Privada;26;512.72;591.42;525.12;558.11;530.77;543.63
1296;Ibiúna;SP;Privada;105;532.26;567.27;509.22;525.22;584.19;543.63
1297;Jeremoabo;BA;Privada;20;532.56;587.48;506.66;511.23;580.0;543.58
1298;Barcarena;PA;Privada;117;529.89;586.73;504.57;493.08;603.42;543.54
1299;Ouricuri;PE;Federal;34;523.51;588.66;498.85;515.57;590.59;543.43
1300;Bertioga;SP;Privada;73;539.13;582.84;521.33;498.85;574.79;543.39
1301;Bandeirantes;PR;Privada;110;527.16;576.2;501.88;499.9;611.45;543.32
1302;Igarassu;PE;Privada;115;531.54;584.09;505.2;508.59;587.13;543.31
1303;Abadiânia;GO;Privada;78;519.55;576.51;499.0;494.45;626.92;543.29
1304;Goiás;GO;Privada;18;519.78;583.38;519.56;477.01;616.67;543.28
1305;Rondonópolis;MT;Privada;196;522.4;571.48;498.69;516.97;606.02;543.11
1306;Ipuã;SP;Privada;31;532.65;585.86;513.14;521.24;562.58;543.09
1307;Seabra;BA;Privada;32;527.86;587.58;503.34;494.61;601.25;542.93
1308;Santo Augusto;RS;Federal;92;522.43;590.42;497.57;520.73;583.48;542.93
1309;Corumbá;MS;Privada;164;533.85;581.41;508.75;494.08;596.46;542.91
1310;Santana do Ipanema;AL;Privada;66;522.75;570.96;495.0;517.91;607.58;542.84
1311;Itajobi;SP;Privada;29;518.76;562.39;514.29;501.25;616.55;542.65
1312;Volta Redonda;RJ;Municipal;148;531.0;584.24;504.91;507.2;585.0;542.47
1313;Prudentópolis;PR;Privada;42;528.1;591.05;507.06;515.45;570.48;542.43
1314;Correia Pinto;SC;Privada;7;562.74;590.87;533.07;502.53;522.86;542.41
1315;Jaguarari;BA;Privada;49;498.24;566.53;505.7;473.38;668.16;542.4
1316;Juruti;PA;Privada;14;538.72;572.66;471.89;463.86;664.29;542.28
1317;Lago da Pedra;MA;Privada;54;528.79;581.06;497.01;487.09;617.41;542.27
1318;Paineiras;MG;Estadual;33;534.89;568.98;493.18;534.86;579.39;542.26
1319;Coxim;MS;Federal;26;536.32;580.92;486.5;504.48;602.31;542.11
1320;São José do Inhacorá;RS;Estadual;14;513.99;585.79;516.29;492.87;601.43;542.07
1321;Santa Rita;PB;Municipal;1;616.5;626.8;517.3;429.7;520.0;542.06
1322;Iúna;ES;Privada;21;546.77;599.43;501.67;482.18;580.0;542.01
1323;Diadema;SP;Privada;378;541.03;579.29;501.86;518.05;569.79;542.0
1324;Mesquita;RJ;Privada;127;541.36;579.7;497.32;490.67;600.79;541.97
1325;Capão da Canoa;RS;Privada;54;539.24;579.39;510.79;496.5;583.7;541.92
1326;Garanhuns;PE;Privada;299;525.04;576.26;505.46;515.82;586.62;541.84
1327;Cáceres;MT;Federal;45;537.42;587.52;500.32;507.69;575.56;541.7
1328;Luziânia;GO;Privada;105;525.92;580.07;516.73;513.91;571.48;541.62
1329;Marechal Floriano;ES;Estadual;144;525.18;582.59;506.13;543.44;550.42;541.55
1330;Varjota;CE;Privada;11;535.91;573.32;484.29;455.9;658.18;541.52
1331;Barracão;PR;Privada;9;513.62;534.84;512.38;511.11;635.56;541.5
1332;Contagem;MG;Municipal;582;532.99;584.44;513.15;502.33;574.6;541.5
1333;Três Lagoas;MS;Privada;177;524.49;581.9;511.97;514.78;574.12;541.45
1334;Charqueadas;RS;Privada;27;534.19;593.98;494.43;483.54;600.74;541.37
1335;Teixeiras;MG;Estadual;65;517.79;577.29;498.52;512.87;600.31;541.36
1336;Presidente Epitácio;SP;Federal;6;540.72;622.58;461.08;518.95;563.33;541.33
1337;Arraias;TO;Privada;7;567.06;590.47;488.9;477.03;582.86;541.26
1338;Itabaiana;SE;Federal;11;534.67;577.7;513.97;488.83;590.91;541.22
1339;Porto Nacional;TO;Federal;25;529.32;586.16;500.42;476.42;613.6;541.18
1340;Balsas;MA;Privada;191;521.75;578.93;505.95;510.88;588.27;541.16
1341;Arraial do Cabo;RJ;Privada;23;530.33;576.31;486.47;496.66;615.65;541.08
1342;Pinheiro;MA;Federal;62;535.93;591.46;498.91;478.06;600.97;541.06
1343;Pedreiras;MA;Privada;119;520.71;577.79;502.93;503.82;598.49;540.75
1344;Porto da Folha;SE;Privada;9;526.83;586.78;497.16;492.4;600.0;540.63
1345;Guarabira;PB;Privada;353;519.73;573.25;501.91;487.57;620.4;540.57
1346;Maricá;RJ;Municipal;69;527.04;581.29;496.41;530.41;567.54;540.54
1347;São Vicente;SP;Privada;424;542.03;579.35;500.42;504.77;576.0;540.51
1348;Nova Odessa;SP;Privada;113;539.28;581.92;496.88;505.57;578.58;540.45
1349;Itumbiara;GO;Privada;284;525.31;575.95;506.84;501.37;592.61;540.41
1350;Campina Verde;MG;Privada;36;532.27;589.33;509.38;515.52;555.56;540.41
1351;Dois Lajeados;RS;Estadual;18;529.07;589.85;513.39;533.99;535.56;540.37
1352;Redenção;CE;Privada;11;513.25;550.25;520.26;507.0;610.91;540.34
1353;São João del Rei;MG;Federal;1;513.8;604.9;527.6;455.2;600.0;540.3
1354;Paraipaba;CE;Privada;32;520.4;558.86;486.23;497.22;638.75;540.29
1355;Acaraú;CE;Privada;27;507.09;571.46;493.03;492.7;636.3;540.12
1356;São Mateus do Sul;PR;Privada;41;526.87;572.52;505.85;554.67;540.49;540.08
1357;Rio Negro;PR;Privada;140;537.84;588.42;496.54;519.96;557.57;540.07
1358;Camaquã;RS;Privada;65;537.25;579.47;494.88;497.06;591.69;540.07
1359;Coqueiros do Sul;RS;Estadual;18;519.67;586.4;472.08;526.34;595.56;540.01
1360;Teodoro Sampaio;SP;Privada;13;543.68;587.13;503.26;519.73;546.15;539.99
1361;Esperança;PB;Privada;40;521.5;582.86;497.6;489.23;608.5;539.94
1362;Casa Branca;SP;Privada;45;531.65;567.69;508.0;509.67;582.67;539.93
1363;Casa Nova;BA;Privada;6;521.82;564.45;444.83;534.97;633.33;539.88
1364;Cícero Dantas;BA;Privada;28;518.71;582.9;477.54;480.82;639.29;539.85
1365;Nova Bréscia;RS;Estadual;27;532.06;582.89;507.47;500.87;575.56;539.77
1366;Pouso Novo;RS;Estadual;6;541.42;606.48;514.62;479.18;556.67;539.67
1367;Zortéa;SC;Estadual;14;544.74;570.18;490.4;511.12;581.43;539.57
1368;Cedro;CE;Federal;8;525.22;579.41;504.91;523.25;565.0;539.56
1369;Inhuma;PI;Privada;19;525.81;569.97;495.26;505.52;601.05;539.52
1370;Cordeirópolis;SP;Privada;8;526.52;583.88;524.88;484.58;577.5;539.47
1371;Conceição do Almeida;BA;Privada;10;527.18;585.92;477.62;518.57;588.0;539.46
1372;Naviraí;MS;Privada;18;521.74;582.47;489.27;509.36;594.44;539.46
1373;Itaguaí;RJ;Privada;221;535.91;577.46;498.36;499.42;586.06;539.44
1374;Ubatuba;SP;Municipal;86;548.96;582.44;497.15;493.41;574.88;539.37
1375;Altônia;PR;Privada;6;507.72;591.43;522.08;538.48;536.67;539.28
1376;Petrópolis;RJ;Municipal;161;537.0;581.71;493.07;477.76;606.71;539.25
1377;Constantina;RS;Estadual;69;524.93;586.07;505.27;495.08;584.64;539.2
1378;Guaraciaba do Norte;CE;Privada;29;514.29;573.77;491.17;495.91;620.69;539.17
1379;São Brás do Suaçuí;MG;Estadual;19;537.56;583.49;492.09;500.57;582.11;539.16
1380;Jaboatão dos Guararapes;PE;Privada;793;530.48;577.73;499.74;497.58;590.22;539.15
1381;São João de Meriti;RJ;Privada;628;532.64;572.94;491.8;494.43;603.79;539.12
1382;Paranaguá;PR;Privada;198;536.57;584.23;497.43;486.84;589.6;538.94
1383;Entre Folhas;MG;Estadual;50;511.66;584.5;506.6;505.18;586.4;538.87
1384;Salgueiro;PE;Privada;16;521.38;570.02;497.24;485.31;620.0;538.79
1385;Pau dos Ferros;RN;Privada;54;516.02;579.86;509.54;503.12;585.19;538.74
1386;Resende Costa;MG;Estadual;80;514.56;578.88;495.82;522.98;581.29;538.71
1387;Senhora de Oliveira;MG;Estadual;30;506.57;583.27;504.36;506.67;592.67;538.71
1388;Passa e Fica;RN;Privada;29;526.02;596.98;495.61;475.54;599.31;538.69
1389;Delmiro Gouveia;AL;Privada;56;526.64;580.49;505.48;491.21;589.64;538.69
1390;Artur Nogueira;SP;Municipal;1;523.0;568.8;526.2;509.3;566.0;538.66
1391;São Gabriel;RS;Privada;35;526.93;573.53;513.78;518.93;560.0;538.63
1392;Sério;RS;Estadual;4;528.7;568.67;548.2;502.45;545.0;538.6
1393;Itabaianinha;SE;Privada;28;514.48;567.9;497.88;490.96;621.43;538.53
1394;União da Serra;RS;Estadual;14;523.54;562.85;507.74;487.04;611.43;538.52
1395;Icó;CE;Privada;15;511.77;576.27;507.57;487.59;609.33;538.51
1396;Nilópolis;RJ;Privada;375;527.28;575.05;498.67;498.07;593.44;538.5
1397;Guaraí;TO;Privada;19;520.92;581.64;515.31;492.38;582.11;538.47
1398;Massaranduba;PB;Municipal;2;512.2;575.25;465.05;449.65;690.0;538.43
1399;Santo Estêvão;BA;Privada;24;516.01;580.58;493.37;522.66;579.17;538.36
1400;Almirante Tamandaré;PR;Municipal;1;557.4;602.9;455.6;435.6;640.0;538.3
1401;Alfredo Chaves;ES;Privada;7;495.51;578.27;494.6;500.07;622.86;538.26
1402;Campestre da Serra;RS;Estadual;20;523.22;581.76;500.13;502.17;584.0;538.26
1403;Nova Iguaçu;RJ;Privada;1769;529.08;575.89;495.36;493.08;597.76;538.23
1404;Cajuru;SP;Privada;28;508.88;574.45;505.08;520.54;582.14;538.22
1405;Ivatuba;PR;Privada;59;519.19;567.48;508.39;515.97;579.66;538.14
1406;Leme;SP;Privada;107;522.6;576.05;506.7;509.41;575.14;537.98
1407;Mato Leitão;RS;Estadual;25;524.76;570.29;493.52;518.74;582.4;537.94
1408;Pompéu;MG;Municipal;1;515.0;570.2;509.8;534.4;560.0;537.88
1409;Laranjal do Jari;AP;Federal;91;526.98;591.9;494.06;488.56;587.69;537.84
1410;Ajuricaba;RS;Estadual;27;501.81;570.07;504.44;517.76;593.33;537.48
1411;Beneditinos;PI;Municipal;1;535.2;574.0;421.0;436.6;720.0;537.36
1412;Ruy Barbosa;BA;Privada;22;520.55;587.42;504.97;492.95;580.91;537.36
1413;Pinhal Grande;RS;Estadual;38;514.47;572.81;495.36;519.44;584.74;537.36
1414;Camamu;BA;Privada;18;537.06;579.16;499.86;484.01;586.67;537.35
1415;Rio Branco do Sul;PR;Privada;16;533.27;575.45;502.07;508.32;567.5;537.32
1416;Pariquera-Açu;SP;Privada;27;531.28;583.69;517.72;535.72;517.78;537.24
1417;Paracuru;CE;Privada;16;529.78;573.04;484.51;499.56;598.75;537.13
1418;Cachoeira;BA;Privada;108;522.58;585.05;491.67;490.29;595.19;536.95
1419;Piratininga;SP;Privada;18;528.36;544.0;504.6;520.18;587.56;536.94
1420;Itapagé;CE;Privada;32;519.75;564.55;486.0;493.19;620.62;536.82
1421;Água Branca;PI;Privada;18;524.99;577.29;501.64;490.9;588.89;536.74
1422;Bozano;RS;Estadual;11;531.05;587.97;498.74;487.49;578.18;536.69
1423;São Domingos do Sul;RS;Estadual;13;511.88;558.52;494.2;486.48;632.31;536.68
1424;Matelândia;PR;Privada;16;538.17;589.62;514.41;502.34;538.75;536.66
1425;Chopinzinho;PR;Privada;10;539.47;570.52;511.67;525.56;536.0;536.64
1426;Planaltina;GO;Privada;57;517.48;571.93;478.11;507.9;607.72;536.63
1427;Rio do Oeste;SC;Estadual;25;525.51;560.42;481.54;481.56;633.6;536.53
1428;São Borja;RS;Federal;87;544.55;592.48;487.81;482.81;574.94;536.52
1429;Sapiranga;RS;Privada;54;526.55;576.82;502.88;499.36;576.7;536.46
1430;Aracati;CE;Privada;177;519.49;573.43;484.71;490.13;614.12;536.38
1431;Salto de Pirapora;SP;Privada;32;521.12;567.49;495.94;526.97;570.0;536.3
1432;Morro Agudo;SP;Privada;14;520.94;556.37;522.84;524.14;557.14;536.29
1433;Sapiranga;RS;Municipal;1;456.6;615.5;526.0;482.4;600.0;536.1
1434;Central;BA;Privada;19;524.73;590.12;503.42;495.78;566.32;536.07
1435;Presidente Figueiredo;AM;Federal;25;524.92;571.87;505.94;472.84;604.8;536.07
1436;Maracanaú;CE;Privada;149;528.69;579.16;490.97;477.25;604.03;536.02
1437;Iporá;GO;Privada;14;524.97;575.57;511.74;496.33;571.43;536.01
1438;Pouso Alegre;MG;Municipal;133;528.6;584.39;503.84;491.96;571.28;536.01
1439;Viçosa;MG;Municipal;1;510.8;600.3;521.2;427.7;620.0;536.0
1440;São José da Coroa Grande;PE;Privada;14;517.32;557.93;488.79;513.06;602.86;535.99
1441;Araripina;PE;Privada;97;502.12;570.55;485.86;512.37;608.87;535.95
1442;Atalanta;SC;Estadual;26;503.9;554.26;486.02;501.25;633.85;535.86
1443;Monte Alegre de Minas;MG;Municipal;4;545.3;604.4;493.68;415.78;620.0;535.83
1444;Paulista;PE;Privada;691;524.73;575.64;501.51;494.81;582.3;535.8
1445;Valparaíso;SP;Privada;30;514.94;554.08;507.67;522.57;579.33;535.72
1446;Santa Vitória;MG;Privada;4;536.28;603.0;490.08;439.1;610.0;535.69
1447;Igaraçu do Tietê;SP;Privada;9;531.33;573.49;480.71;483.74;608.89;535.63
1448;Bacabal;MA;Federal;99;532.95;574.6;493.07;493.16;584.04;535.56
1449;Nonoai;RS;Privada;14;511.71;584.86;518.35;482.68;580.0;535.52
1450;Areia;PB;Privada;47;527.13;584.29;497.8;489.34;578.83;535.48
1451;Camaçari;BA;Privada;174;533.39;580.29;498.4;478.08;587.13;535.46
1452;São Fidélis;RJ;Privada;6;518.73;588.78;520.58;492.37;556.67;535.43
1453;Santa Cruz do Capibaribe;PE;Privada;190;511.0;574.11;487.79;501.25;602.63;535.36
1454;Antônio Prado;RS;Estadual;82;529.34;577.62;492.91;500.96;575.85;535.34
1455;Silveiras;SP;Municipal;5;542.62;593.0;483.38;497.38;560.0;535.28
1456;Tabuleiro do Norte;CE;Privada;19;490.34;537.92;522.13;540.12;585.58;535.22
1457;Estância Velha;RS;Privada;26;536.0;586.2;491.25;511.85;550.77;535.21
1458;Tapira;MG;Estadual;17;523.71;587.75;511.83;521.91;530.59;535.16
1459;Primavera do Leste;MT;Municipal;2;522.35;595.85;474.15;553.3;530.0;535.13
1460;Chapadão do Céu;GO;Municipal;1;556.0;602.3;490.8;506.3;520.0;535.08
1461;Carmópolis de Minas;MG;Privada;5;522.18;553.84;511.74;503.26;584.0;535.0
1462;Siderópolis;SC;Privada;13;504.08;557.21;529.08;501.2;583.08;534.93
1463;Duque de Caxias;RJ;Privada;1520;528.99;573.02;493.38;484.45;594.64;534.9
1464;Álvares Machado;SP;Privada;50;521.8;571.1;490.9;482.67;608.0;534.89
1465;Santo Amaro;BA;Privada;57;518.16;584.51;490.99;472.69;607.72;534.81
1466;Cruzeiro do Sul;RS;Estadual;27;533.99;584.44;474.79;493.99;586.67;534.77
1467;Albertina;MG;Estadual;8;532.17;581.91;488.04;479.11;592.5;534.75
1468;Cabedelo;PB;Privada;26;514.23;564.42;490.14;499.35;605.38;534.7
1469;Canarana;MT;Privada;8;507.39;574.8;520.38;520.15;550.0;534.54
1470;Ipojuca;PE;Privada;30;529.02;578.36;496.34;486.27;582.67;534.53
1471;Tucuruí;PA;Privada;100;520.95;569.28;513.04;493.53;574.8;534.32
1472;Francisco Morato;SP;Privada;34;533.63;572.75;479.21;497.99;587.65;534.24
1473;Jacaraci;BA;Municipal;1;529.6;598.6;512.7;430.2;600.0;534.22
1474;Cristalina;GO;Privada;32;521.77;579.0;508.65;508.11;553.12;534.13
1475;Júlio de Castilhos;RS;Federal;78;524.53;581.76;498.19;495.51;570.26;534.05
1476;Selbach;RS;Estadual;18;515.81;555.73;478.21;516.99;603.33;534.01
1477;Horizontina;RS;Privada;75;527.11;572.02;490.08;518.17;562.4;533.96
1478;São Sebastião da Bela Vista;MG;Estadual;17;544.68;592.5;490.68;481.93;560.0;533.96
1479;Carlos Chagas;MG;Privada;8;519.89;561.7;493.15;492.5;602.5;533.95
1480;Cachoeira Paulista;SP;Privada;83;534.9;569.43;499.02;496.25;569.64;533.85
1481;Nova Boa Vista;RS;Estadual;24;542.65;591.72;491.78;493.04;550.0;533.84
1482;São Miguel dos Campos;AL;Privada;68;511.81;558.83;496.44;499.96;602.06;533.82
1483;Cacoal;RO;Privada;184;515.38;575.48;501.27;507.2;569.67;533.8
1484;Feliz;RS;Estadual;53;520.99;572.37;488.11;505.6;581.89;533.79
1485;Panambi;RS;Privada;49;518.43;580.66;496.35;524.41;548.98;533.77
1486;Pedra Lavrada;PB;Municipal;1;530.8;607.8;475.8;434.1;620.0;533.7
1487;São Vicente do Sul;RS;Federal;79;528.8;588.48;502.41;516.68;531.9;533.65
1488;Anta Gorda;RS;Privada;22;538.3;563.91;497.13;481.59;587.27;533.64
1489;Altos;PI;Privada;20;525.23;570.14;489.92;473.66;609.0;533.59
1490;Uruçuca;BA;Federal;21;519.58;575.73;488.35;472.61;611.43;533.54
1491;Guaratinguetá;SP;Estadual;578;526.19;570.18;495.18;514.95;560.95;533.49
1492;Osvaldo Cruz;SP;Privada;27;499.88;577.84;502.47;502.04;584.44;533.33
1493;Paragominas;PA;Privada;180;516.61;569.91;493.21;491.64;595.22;533.32
1494;Catu;BA;Federal;115;518.51;581.43;494.63;480.56;591.48;533.32
1495;Goiana;PE;Privada;103;528.25;569.72;489.7;488.53;589.77;533.19
1496;Porteirinha;MG;Privada;6;485.48;600.23;555.53;578.0;446.67;533.18
1497;Santa Mariana;PR;Privada;16;537.58;562.67;509.52;464.78;591.25;533.16
1498;Correntina;BA;Municipal;1;511.5;573.7;547.7;432.8;600.0;533.14
1499;São Gonçalo do Amarante;RN;Privada;9;532.93;578.5;484.66;502.68;566.67;533.09
1500;Lagoa Formosa;MG;Estadual;115;509.11;574.35;499.98;511.31;570.43;533.04
1501;Catolé do Rocha;PB;Privada;124;505.52;568.95;490.77;513.43;586.29;532.99
1502;Giruá;RS;Privada;15;516.09;582.47;466.47;499.93;600.0;532.99
1503;Juquiá;SP;Privada;5;542.58;589.74;523.0;485.36;524.0;532.94
1504;Rio Real;BA;Privada;50;509.73;569.66;487.72;484.36;613.2;532.93
1505;Valparaíso de Goiás;GO;Privada;242;532.0;572.22;498.87;486.5;574.79;532.88
1506;Nova Pádua;RS;Estadual;16;503.78;578.76;492.83;511.32;577.5;532.84
1507;Juruaia;MG;Estadual;46;509.13;573.39;508.8;538.84;533.91;532.82
1508;Bonito;MS;Privada;15;522.25;574.59;515.49;481.01;570.67;532.8
1509;Remanso;BA;Privada;41;506.14;575.52;503.0;492.64;586.34;532.73
1510;Piracuruca;PI;Privada;24;525.12;565.63;500.12;474.42;598.33;532.72
1511;Rio dos Cedros;SC;Estadual;33;533.73;572.89;503.02;501.58;552.12;532.67
1512;Santa Teresa;ES;Estadual;160;516.45;573.54;506.38;507.77;559.0;532.63
1513;Armação dos Búzios;RJ;Municipal;134;523.57;577.81;479.43;468.2;613.88;532.58
1514;Santa Cecília do Sul;RS;Estadual;5;508.68;585.62;498.18;490.26;580.0;532.55
1515;Barra do Mendes;BA;Privada;10;512.76;575.66;485.23;523.0;566.0;532.53
1516;Concórdia;SC;Federal;132;506.58;576.15;500.12;505.87;573.79;532.5
1517;Desterro do Melo;MG;Estadual;27;521.37;567.59;509.79;506.47;557.04;532.45
1518;Novo Hamburgo;RS;Estadual;1136;527.24;574.7;487.87;510.08;561.98;532.37
1519;Cajamar;SP;Privada;32;526.88;573.72;482.78;469.6;608.75;532.35
1520;Iguaba Grande;RJ;Privada;32;522.59;568.93;480.84;468.45;620.62;532.29
1521;Santa Izabel do Pará;PA;Privada;154;514.0;567.99;490.59;473.84;614.66;532.22
1522;Camaragibe;PE;Privada;173;523.37;568.74;500.81;485.24;582.89;532.21
1523;Cabedelo;PB;Federal;56;531.85;587.23;493.83;478.22;568.82;531.99
1524;Salinas;MG;Federal;148;517.21;581.01;491.82;509.64;560.14;531.96
1525;Ortigueira;PR;Privada;12;534.22;556.12;479.04;506.95;583.33;531.94
1526;Itarema;CE;Privada;17;513.21;573.4;490.97;460.96;621.18;531.94
1527;Corrente;PI;Federal;45;520.26;576.29;477.11;473.83;612.0;531.9
1528;Barão;RS;Estadual;42;528.31;568.03;487.88;519.99;555.24;531.89
1529;Catu;BA;Privada;18;527.17;589.88;503.52;476.64;562.22;531.89
1530;Moreno;PE;Privada;25;526.48;587.35;487.42;487.64;570.4;531.86
1531;Camboriú;SC;Privada;30;521.5;580.1;516.63;498.31;542.67;531.84
1532;Piraí do Sul;PR;Privada;16;525.76;573.58;524.56;536.29;498.75;531.79
1533;Ceres;GO;Federal;151;517.52;572.55;509.75;499.59;559.47;531.78
1534;Cambuí;MG;Municipal;1;553.7;606.4;434.3;504.5;560.0;531.78
1535;Bueno Brandão;MG;Estadual;64;527.47;578.74;492.73;510.38;549.06;531.68
1536;Paraguaçu Paulista;SP;Privada;64;530.06;574.09;495.68;513.68;544.38;531.58
1537;Xique-Xique;BA;Privada;20;535.5;575.96;482.45;446.0;618.0;531.58
1538;Carmo da Mata;MG;Estadual;60;518.26;581.86;486.72;508.31;562.67;531.57
1539;Dois Córregos;SP;Privada;39;514.17;578.97;508.45;491.51;564.62;531.54
1540;Rio Largo;AL;Privada;52;516.51;558.14;490.59;478.53;613.85;531.52
1541;Ibicaré;SC;Estadual;8;517.33;576.09;504.31;527.15;532.5;531.48
1542;Picuí;PB;Privada;16;504.65;578.1;501.39;500.5;572.5;531.43
1543;Lajedinho;BA;Estadual;5;536.0;589.46;476.28;454.9;600.0;531.33
1544;Ubiretama;RS;Estadual;20;508.19;576.48;484.86;504.15;583.0;531.33
1545;São Félix do Xingu;PA;Municipal;1;474.6;620.3;483.2;518.5;560.0;531.32
1546;Monteiro;PB;Privada;27;521.33;577.61;493.13;479.9;584.44;531.28
1547;Seropédica;RJ;Privada;62;519.31;570.37;491.04;495.37;580.32;531.28
1548;Nova Friburgo;RJ;Estadual;793;523.39;577.69;487.12;491.72;576.44;531.27
1549;Iporã;PR;Privada;17;494.48;574.25;482.54;495.56;609.41;531.25
1550;Paulo Afonso;BA;Municipal;2;505.95;566.55;483.25;510.05;590.0;531.16
1551;Passa-Vinte;MG;Estadual;22;502.33;569.24;487.85;492.61;603.64;531.13
1552;Parintins;AM;Federal;51;523.15;577.27;489.67;467.93;597.65;531.13
1553;Amparo;SP;Estadual;379;533.61;577.85;493.65;495.65;554.67;531.09
1554;Matupá;MT;Privada;23;508.53;577.77;503.96;496.76;567.83;530.97
1555;São Sebastião do Caí;RS;Estadual;117;522.63;568.62;488.86;492.98;581.71;530.96
1556;Três Rios;RJ;Municipal;45;531.42;577.64;484.98;473.2;587.56;530.96
1557;Cafelândia;PR;Privada;14;535.27;595.41;521.24;482.74;520.0;530.93
1558;Rio do Oeste;SC;Municipal;7;534.13;536.6;491.39;438.19;654.29;530.92
1559;Piancó;PB;Privada;32;526.03;575.74;471.81;451.68;628.75;530.8
1560;Caucaia;CE;Privada;271;517.51;568.84;494.05;477.81;595.72;530.79
1561;São Sebastião do Passé;BA;Privada;19;517.08;586.41;506.11;499.04;545.26;530.78
1562;Botucatu;SP;Municipal;4;550.85;593.5;467.92;475.68;565.0;530.59
1563;Japaraíba;MG;Estadual;20;500.84;555.02;515.33;551.67;530.0;530.57
1564;Silvânia;GO;Privada;123;511.3;569.57;507.31;500.06;564.39;530.52
1565;Timon;MA;Federal;154;511.22;569.43;495.38;492.98;583.51;530.5
1566;Vitória Brasil;SP;Estadual;3;509.07;588.17;458.03;489.93;606.67;530.37
1567;Garibaldi;RS;Estadual;178;526.16;572.89;483.48;496.01;573.15;530.34
1568;Treviso;SC;Estadual;13;518.07;543.62;467.97;490.9;630.77;530.27
1569;Içara;SC;Privada;12;527.82;563.07;519.52;475.78;565.0;530.24
1570;Quatro Pontes;PR;Estadual;28;524.77;572.66;493.75;501.3;558.57;530.21
1571;Quatro Barras;PR;Privada;156;526.26;577.86;500.15;486.57;560.13;530.19
1572;Abreu e Lima;PE;Municipal;1;546.4;583.7;527.8;433.0;560.0;530.18
1573;Piracicaba;SP;Municipal;35;537.02;575.65;504.58;510.63;522.86;530.15
1574;Gonçalves;MG;Estadual;22;521.1;564.75;495.36;532.24;537.27;530.14
1575;Bom Jesus;PI;Privada;4;548.15;569.05;479.38;454.15;600.0;530.14
1576;Alvorada;RS;Privada;105;530.24;576.42;483.33;498.91;560.95;529.97
1577;Cametá;PA;Privada;103;513.66;570.44;485.71;477.05;602.52;529.88
1578;Paracambi;RJ;Privada;39;526.5;560.7;490.31;492.27;579.49;529.85
1579;São João da Mata;MG;Estadual;12;513.03;564.88;484.41;518.39;568.33;529.81
1580;Aurora;SC;Estadual;39;528.38;560.85;492.07;493.09;574.36;529.75
1581;Imigrante;RS;Estadual;6;540.58;564.5;513.72;449.68;580.0;529.7
1582;Boa Vista do Buricá;RS;Estadual;49;512.72;569.86;491.97;504.52;569.39;529.69
1583;Braganey;PR;Privada;55;496.21;565.24;519.42;525.29;542.18;529.67
1584;Itaporanga;PB;Privada;86;513.6;567.51;492.17;489.23;585.35;529.57
1585;Piripiri;PI;Federal;40;524.29;571.77;507.06;468.56;576.0;529.53
1586;Porto Lucena;RS;Estadual;16;520.02;577.38;490.32;472.28;587.5;529.5
1587;Tomazina;PR;Privada;9;517.93;568.26;492.71;466.34;602.22;529.49
1588;Agudo;RS;Estadual;119;524.98;574.92;479.5;479.52;588.24;529.43
1589;Capim Grosso;BA;Privada;37;504.95;579.78;482.24;497.98;582.16;529.42
1590;Ariquemes;RO;Federal;129;505.51;576.55;495.55;511.33;558.14;529.42
1591;Guajará-Mirim;RO;Privada;22;534.02;572.89;482.74;488.36;569.09;529.42
1592;Canindé de São Francisco;SE;Privada;7;510.37;570.9;522.1;497.99;545.71;529.41
1593;Viçosa;AL;Privada;37;495.36;562.22;475.46;491.57;621.08;529.14
