POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
3876;Manfrinópolis;PR;Estadual;9;504.22;517.26;479.71;504.21;517.78;504.64
3877;Conceição das Alagoas;MG;Estadual;142;496.53;503.33;486.45;496.89;540.0;504.64
3878;Santa Fé;PR;Estadual;49;501.65;492.17;489.14;509.12;531.02;504.62
3879;Campos dos Goytacazes;RJ;Municipal;7;498.27;493.51;490.67;503.51;537.14;504.62
3880;Pires do Rio;GO;Estadual;125;498.78;501.56;498.11;491.32;533.28;504.61
3881;São Roque de Minas;MG;Estadual;27;491.33;517.69;496.82;500.89;516.3;504.61
3882;Nova Glória;GO;Estadual;47;477.71;486.63;486.94;504.93;566.81;504.61
3883;Quadra;SP;Estadual;25;503.75;508.66;493.36;510.83;506.4;504.6
3884;São José das Missões;RS;Estadual;16;496.75;523.76;481.81;490.68;530.0;504.6
3885;Rancharia;SP;Estadual;191;500.1;511.45;499.1;496.74;515.5;504.58
3886;Altinópolis;SP;Estadual;77;498.75;498.24;494.6;510.14;521.04;504.55
3887;Nova União;MG;Estadual;35;486.25;501.95;495.27;501.55;537.71;504.55
3888;Soledade;PB;Estadual;88;482.8;497.54;489.95;487.83;564.55;504.53
3889;Guajeru;BA;Estadual;37;481.35;513.32;493.36;475.59;558.92;504.51
3890;Floresta;PR;Estadual;22;492.61;503.13;497.29;523.12;506.36;504.5
3891;Nacip Raydan;MG;Estadual;11;497.45;533.07;478.4;486.18;527.27;504.48
3892;Poço Verde;SE;Estadual;145;487.89;496.23;495.14;490.19;552.97;504.48
3893;Alvorada;RS;Estadual;696;505.32;504.61;481.85;495.95;534.68;504.48
3894;Itaipé;MG;Privada;4;510.78;525.2;516.48;469.9;500.0;504.47
3895;Santa Bárbara do Sul;RS;Estadual;67;484.35;494.21;487.65;502.98;553.13;504.46
3896;Guarulhos;SP;Estadual;5142;503.05;505.17;484.66;499.34;530.07;504.46
3897;Senador Pompeu;CE;Estadual;249;490.26;503.43;485.87;490.98;551.73;504.45
3898;Nova Ponte;MG;Estadual;83;492.88;501.13;484.74;501.76;541.69;504.44
3899;Luislândia;MG;Estadual;49;493.67;510.53;470.98;497.97;548.98;504.42
3900;Viamão;RS;Estadual;770;507.44;507.4;487.0;492.31;527.87;504.4
3901;Itajobi;SP;Estadual;33;505.44;504.79;498.56;513.21;500.0;504.4
3902;Ibirité;MG;Estadual;850;500.44;501.95;492.34;496.94;530.16;504.37
3903;Panorama;SP;Estadual;60;494.72;503.57;489.04;511.48;523.0;504.36
3904;Taió;SC;Estadual;15;471.45;493.32;498.96;520.67;537.33;504.35
3905;Cajuru;SP;Estadual;106;502.99;504.23;480.57;500.1;533.77;504.33
3906;Curvelo;MG;Estadual;387;494.63;503.24;493.86;497.96;531.83;504.3
3907;Alagoa Nova;PB;Estadual;99;483.06;502.7;503.89;479.43;552.32;504.28
3908;São João da Lagoa;MG;Estadual;44;480.95;501.62;507.17;495.3;536.36;504.28
3909;Mirante;BA;Estadual;32;486.59;500.7;500.86;483.83;549.38;504.27
3910;Ribeira;SP;Estadual;17;491.07;508.82;486.03;491.91;543.53;504.27
3911;Tuiuti;SP;Estadual;21;502.76;490.9;486.15;529.95;511.43;504.24
3912;Vila Boa;GO;Estadual;20;483.24;513.98;489.94;506.02;528.0;504.24
3913;Pratápolis;MG;Estadual;41;496.67;499.81;499.63;485.52;539.51;504.23
3914;Sandovalina;SP;Estadual;34;500.8;503.44;493.81;480.74;542.35;504.23
3915;Dourado;SP;Estadual;32;490.24;495.0;482.03;516.96;536.88;504.22
3916;Barra do Bugres;MT;Privada;11;489.77;510.95;504.86;495.52;520.0;504.22
3917;Miraguaí;RS;Estadual;27;487.57;507.46;489.53;487.59;548.89;504.21
3918;Igaporã;BA;Estadual;66;486.87;498.02;482.5;468.83;584.85;504.21
3919;Vila Rica;MT;Estadual;50;492.13;511.47;485.77;507.26;524.4;504.21
3920;Osasco;SP;Estadual;3483;506.06;505.83;488.07;496.19;524.77;504.19
3921;Capivari de Baixo;SC;Estadual;44;489.22;494.91;503.6;497.58;535.45;504.15
3922;São Sebastião do Alto;RJ;Estadual;37;484.89;500.63;517.67;490.56;527.03;504.15
3923;Sales Oliveira;SP;Estadual;39;504.51;509.6;489.56;497.53;519.49;504.14
3924;Rubiataba;GO;Estadual;136;497.58;499.25;479.55;495.8;548.38;504.11
3925;Alto Paraíso de Goiás;GO;Estadual;33;478.7;510.06;487.67;515.62;528.48;504.11
3926;São Roque;SP;Estadual;328;502.08;509.15;494.45;499.93;514.88;504.1
3927;Central de Minas;MG;Estadual;36;494.57;505.86;484.44;499.53;536.11;504.1
3928;Planalto Alegre;SC;Estadual;21;492.43;493.15;497.88;510.27;526.67;504.08
3929;Mutum;MG;Estadual;155;495.41;501.64;496.12;512.73;514.45;504.07
3930;Rio Azul;PR;Estadual;52;499.71;518.11;514.55;491.04;496.92;504.06
3931;Nova Timboteua;PA;Estadual;79;474.6;486.33;482.84;479.81;596.71;504.06
3932;Sete Barras;SP;Estadual;51;502.95;507.21;493.31;496.02;520.78;504.05
3933;Paripiranga;BA;Estadual;214;481.06;496.05;492.21;482.6;568.32;504.05
3934;Candói;PR;Estadual;84;502.51;499.98;499.2;493.05;525.48;504.04
3935;Ribas do Rio Pardo;MS;Estadual;60;502.33;511.33;496.21;489.02;521.33;504.04
3936;Mercês;MG;Estadual;43;489.03;508.13;485.86;512.03;525.12;504.03
3937;Tucumã;PA;Municipal;4;477.38;492.92;518.0;501.83;530.0;504.02
3938;Tapurah;MT;Estadual;57;492.06;512.99;482.55;505.49;527.02;504.02
3939;Mossâmedes;GO;Estadual;27;489.71;523.18;513.4;486.41;507.41;504.02
3940;Arara;PB;Estadual;53;487.27;498.09;486.9;477.23;570.57;504.01
3941;Chopinzinho;PR;Estadual;140;495.34;508.72;499.71;506.3;510.0;504.01
3942;Água Boa;MT;Estadual;136;485.41;502.37;499.84;508.86;523.53;504.0
3943;São Domingos do Maranhão;MA;Municipal;1;524.0;545.0;496.4;414.5;540.0;503.98
3944;São João Nepomuceno;MG;Estadual;74;496.08;497.25;503.7;490.07;532.7;503.96
3945;Guamiranga;PR;Estadual;38;501.26;511.86;490.13;494.99;521.58;503.96
3946;Aimorés;MG;Estadual;103;498.56;499.82;491.66;493.65;536.12;503.96
3947;Mandirituba;PR;Estadual;113;498.38;515.06;493.6;496.08;516.64;503.95
3948;Santo Antônio da Alegria;SP;Municipal;2;521.75;521.0;452.2;444.8;580.0;503.95
3949;Edéia;GO;Estadual;55;492.12;505.29;475.53;515.47;531.27;503.94
3950;Santo Antônio do Planalto;RS;Estadual;8;477.29;492.3;494.38;495.7;560.0;503.93
3951;São Gabriel do Oeste;MS;Estadual;90;489.73;498.78;504.6;499.59;526.89;503.92
3952;Curiúva;PR;Estadual;59;498.4;517.6;498.27;504.59;500.68;503.91
3953;Cordeiro;RJ;Estadual;98;495.82;501.94;487.47;492.71;541.63;503.91
3954;Lavras do Sul;RS;Estadual;39;505.27;497.42;508.97;494.57;513.33;503.91
3955;Pedra Grande;RN;Estadual;5;501.62;499.12;497.42;585.36;436.0;503.9
3956;Santa Rita do Pardo;MS;Estadual;27;494.65;501.98;490.23;503.7;528.89;503.89
3957;Chapecó;SC;Estadual;462;494.33;504.88;492.51;499.93;527.75;503.88
3958;Acaiaca;MG;Privada;3;468.07;517.3;514.4;486.3;533.33;503.88
3959;São Fidélis;RJ;Estadual;189;493.95;502.68;492.0;494.88;535.77;503.86
3960;Palminópolis;GO;Estadual;19;478.6;507.04;498.42;518.34;516.84;503.85
3961;Mirabela;MG;Estadual;42;481.81;498.72;506.12;488.75;543.81;503.84
3962;São Francisco do Piauí;PI;Estadual;54;460.94;485.52;490.51;485.54;596.67;503.84
3963;Lajedo;PE;Estadual;209;488.42;502.08;490.93;502.94;534.64;503.8
3964;Alagoa Grande;PB;Estadual;123;479.31;492.14;485.14;492.17;570.08;503.77
3965;Capim Branco;MG;Estadual;50;497.18;510.1;480.55;515.0;516.0;503.77
3966;Bom Jardim de Goiás;GO;Estadual;41;487.78;498.72;495.8;494.12;542.44;503.77
3967;Campo Alegre;SC;Estadual;33;489.5;507.72;503.46;516.91;501.21;503.76
3968;Guaramirim;SC;Estadual;95;496.61;505.5;494.3;505.99;516.42;503.76
3969;Varzelândia;MG;Estadual;83;485.53;497.12;473.8;511.93;550.36;503.75
3970;Imperatriz;MA;Estadual;2254;488.09;495.03;491.5;485.34;558.66;503.72
3971;Sabáudia;PR;Estadual;49;496.83;502.61;485.89;489.17;544.08;503.72
3972;Passos;MG;Municipal;2;502.1;473.85;459.6;552.95;530.0;503.7
3973;Bananeiras;PB;Estadual;167;483.73;489.41;487.67;487.13;570.54;503.7
3974;Buriti de Goiás;GO;Estadual;26;481.95;499.41;478.05;530.6;528.46;503.69
3975;Bom Jesus de Goiás;GO;Estadual;130;496.37;501.11;496.95;514.86;509.08;503.67
3976;Sumaré;SP;Estadual;978;504.35;502.93;488.12;499.93;522.99;503.66
3977;Alagoinhas;BA;Estadual;628;492.94;497.84;492.02;490.18;545.1;503.62
3978;Doverlândia;GO;Estadual;55;492.03;503.43;495.23;512.8;514.55;503.61
3979;Coremas;PB;Estadual;84;471.09;482.9;487.19;497.28;579.52;503.6
3980;Timbó;SC;Estadual;95;493.99;507.7;496.83;494.14;525.26;503.58
3981;Conceição das Alagoas;MG;Municipal;1;509.2;398.6;447.1;603.0;560.0;503.58
3982;Teixeira de Freitas;BA;Estadual;691;497.87;498.14;491.53;486.72;543.59;503.57
3983;São João de Meriti;RJ;Estadual;2078;498.15;500.55;484.95;492.25;541.97;503.57
3984;Eusébio;CE;Estadual;433;494.25;500.84;487.02;500.51;535.15;503.55
3985;Porteirinha;MG;Estadual;230;486.67;500.91;493.87;501.02;535.3;503.55
3986;Maracaí;SP;Estadual;23;501.4;515.35;488.58;488.0;524.35;503.54
3987;São João da Boa Vista;SP;Estadual;244;502.05;505.55;495.2;506.39;508.44;503.53
3988;Painel;SC;Estadual;1;543.2;476.7;541.9;435.8;520.0;503.52
3989;Canguaretama;RN;Privada;17;497.26;513.52;478.55;485.71;542.35;503.48
3990;Arenópolis;GO;Estadual;17;486.51;516.96;496.62;488.85;528.24;503.44
3991;Pompéia;SP;Estadual;82;495.63;500.73;479.45;505.89;535.37;503.41
3992;Cerqueira César;SP;Estadual;93;506.21;515.57;495.08;510.2;489.89;503.39
3993;Fernando Prestes;SP;Estadual;28;495.55;511.7;503.93;514.92;490.71;503.36
3994;Anapurus;MA;Privada;2;482.4;493.95;478.3;562.15;500.0;503.36
3995;Santo Antônio do Jardim;SP;Estadual;9;512.6;509.56;481.93;512.7;500.0;503.36
3996;Aparecida do Rio Negro;TO;Estadual;38;481.84;509.57;478.61;472.03;574.74;503.36
3997;Frei Miguelinho;PE;Estadual;92;491.48;496.84;478.29;506.24;543.91;503.35
3998;Boquim;SE;Estadual;161;482.97;485.95;485.76;486.8;575.28;503.35
3999;Tijucas do Sul;PR;Estadual;63;502.77;506.57;489.24;492.64;525.08;503.26
4000;Cascavel;PR;Municipal;1;549.8;520.3;484.2;482.0;480.0;503.26
4001;Alcantil;PB;Estadual;19;480.43;513.46;483.6;492.51;546.32;503.26
4002;Rio do Sul;SC;Estadual;112;495.34;499.53;494.33;490.18;536.79;503.24
4003;Nova Canaã do Norte;MT;Estadual;78;490.56;502.89;495.28;494.13;533.33;503.24
4004;Dionísio;MG;Estadual;48;487.86;500.53;499.15;488.15;540.42;503.22
4005;Juiz de Fora;MG;Municipal;136;508.92;513.95;496.94;489.34;506.91;503.21
4006;São Gonçalo do Amarante;RN;Municipal;2;503.85;540.1;415.6;516.5;540.0;503.21
4007;Sério;RS;Estadual;8;484.65;500.22;495.92;500.25;535.0;503.21
4008;Capanema;PR;Federal;1;537.7;492.4;509.1;436.8;540.0;503.2
4009;Três Rios;RJ;Estadual;412;492.63;498.32;488.77;490.23;546.02;503.19
4010;José Bonifácio;SP;Estadual;180;502.65;504.73;492.54;505.52;510.44;503.18
4011;Cocalzinho de Goiás;GO;Estadual;94;494.07;499.3;487.67;489.76;545.11;503.18
4012;Tabuleiro do Norte;CE;Estadual;264;482.52;487.32;483.97;502.41;559.62;503.17
4013;Santana de Mangueira;PB;Estadual;34;483.0;491.42;497.4;502.73;541.18;503.14
4014;Fátima do Sul;MS;Estadual;117;489.88;495.98;494.19;488.3;547.35;503.14
4015;Gouveia;MG;Estadual;71;489.44;500.79;498.72;503.29;523.38;503.12
4016;Guaíra;PR;Estadual;163;502.6;509.55;494.61;498.99;509.82;503.11
4017;Arcoverde;PE;Estadual;447;501.66;502.19;491.48;491.54;528.64;503.1
4018;Guarani das Missões;RS;Estadual;115;474.94;505.85;511.98;503.44;519.3;503.1
4019;Natal;RN;Estadual;3748;497.97;499.17;492.79;493.0;532.48;503.08
4020;Crato;CE;Estadual;951;486.85;495.53;488.47;492.15;552.37;503.07
4021;Itupeva;SP;Estadual;257;502.28;507.71;487.18;500.2;517.9;503.06
4022;Alambari;SP;Estadual;30;507.92;505.33;494.53;504.87;502.67;503.06
4023;São Sebastião do Anta;MG;Estadual;44;486.81;505.97;498.24;496.13;528.18;503.06
4024;Palmeira do Piauí;PI;Estadual;22;480.37;500.82;497.72;512.68;523.64;503.05
4025;Gaspar;SC;Estadual;116;503.7;503.65;491.95;503.68;512.24;503.04
4026;Escada;PE;Municipal;1;511.2;491.2;488.5;484.2;540.0;503.02
4027;Getulina;SP;Estadual;26;507.45;514.34;479.4;480.05;533.85;503.02
4028;Macaíba;RN;Privada;41;485.61;492.39;497.74;497.41;541.95;503.02
4029;Pequeri;MG;Municipal;3;510.8;491.87;470.33;495.37;546.67;503.01
4030;Itariri;SP;Estadual;58;493.39;503.64;480.94;491.91;545.17;503.01
4031;Luiz Alves;SC;Estadual;1;555.1;498.3;458.9;422.7;580.0;503.0
4032;Sertânia;PE;Estadual;183;487.75;490.34;494.8;496.28;545.79;502.99
4033;Russas;CE;Estadual;674;485.05;492.35;483.36;502.72;551.36;502.97
4034;Arraial do Cabo;RJ;Estadual;148;500.52;509.99;487.0;487.28;530.0;502.96
4035;Esmeraldas;MG;Estadual;342;497.44;507.37;490.08;499.52;520.29;502.94
4036;Mariópolis;PR;Estadual;25;474.4;513.66;494.68;497.48;534.4;502.92
4037;Araruama;RJ;Estadual;484;489.89;497.88;486.4;488.04;552.36;502.91
4038;Campina da Lagoa;PR;Estadual;75;488.05;494.89;488.99;499.57;542.93;502.89
4039;Tapiratiba;SP;Estadual;41;492.66;507.55;481.93;492.8;539.51;502.89
4040;Cachoeira de Goiás;GO;Estadual;13;498.23;512.88;453.04;490.28;560.0;502.88
4041;Luís Antônio;SP;Estadual;50;493.72;498.01;496.6;496.86;529.2;502.88
4042;Quitandinha;PR;Estadual;79;493.31;503.94;488.42;507.73;521.01;502.88
4043;Aparecida;PB;Estadual;37;481.62;504.64;492.35;485.46;550.27;502.87
4044;Ibirataia;BA;Estadual;80;481.6;504.94;489.74;474.44;563.5;502.85
4045;Teixeira Soares;PR;Estadual;52;492.55;512.68;492.25;483.96;532.69;502.83
4046;Tibau;RN;Estadual;20;493.22;490.86;490.34;493.59;546.0;502.8
4047;Dom Pedro;MA;Estadual;159;491.0;491.91;479.45;495.05;556.48;502.77
4048;Vera Cruz do Oeste;PR;Estadual;50;487.03;495.56;503.07;495.79;532.4;502.77
4049;Campos Belos;GO;Estadual;175;494.87;498.82;480.02;486.55;553.49;502.75
4050;Auriflama;SP;Estadual;55;501.08;510.48;478.95;517.4;505.82;502.75
4051;Palma;MG;Estadual;18;498.13;492.28;480.08;483.12;560.0;502.72
4052;Apodi;RN;Estadual;223;481.95;501.44;496.92;489.36;543.86;502.71
4053;Prado Ferreira;PR;Estadual;14;483.77;496.31;508.77;534.64;490.0;502.7
4054;Vitória de Santo Antão;PE;Municipal;9;470.82;506.01;493.86;471.64;571.11;502.69
4055;Santa Luzia;MG;Estadual;1132;499.48;503.92;494.01;495.41;520.64;502.69
4056;São Jerônimo;RS;Estadual;73;487.08;500.4;486.74;498.37;540.82;502.68
4057;Rancho Queimado;SC;Estadual;1;511.4;456.9;519.8;505.3;520.0;502.68
4058;Palmas;TO;Estadual;2108;491.33;493.92;485.96;497.64;544.54;502.68
4059;Nova Andradina;MS;Estadual;247;494.13;501.16;493.43;496.96;527.69;502.67
4060;Materlândia;MG;Estadual;34;500.47;519.26;503.79;501.95;487.65;502.62
4061;Ibiracatu;MG;Estadual;23;485.52;498.29;492.21;500.58;536.52;502.62
4062;Três Pontas;MG;Municipal;3;503.13;570.9;481.9;463.77;493.33;502.61
4063;Baliza;GO;Estadual;14;486.92;517.23;496.84;497.79;514.29;502.61
4064;Vera Cruz;SP;Estadual;80;501.84;502.11;479.59;489.22;540.25;502.6
4065;Américo Brasiliense;SP;Estadual;124;502.6;504.57;483.78;492.51;529.52;502.59
4066;Jambeiro;SP;Estadual;41;494.85;508.59;497.56;513.4;498.54;502.59
4067;Canudos do Vale;RS;Estadual;3;524.2;500.4;451.03;517.27;520.0;502.58
4068;Luiziana;PR;Estadual;37;498.3;507.68;473.6;484.64;548.65;502.57
4069;Dom Basílio;BA;Estadual;69;485.51;508.38;484.4;472.23;562.32;502.57
4070;Pacajá;PA;Estadual;105;473.84;492.61;492.37;483.47;570.48;502.55
4071;Silvânia;GO;Estadual;68;487.23;500.65;500.95;494.49;529.41;502.54
4072;Comendador Levy Gasparian;RJ;Estadual;51;498.68;512.78;485.59;471.29;544.31;502.53
4073;Araçuaí;MG;Estadual;187;490.4;493.15;482.26;500.04;546.74;502.52
4074;São Francisco do Guaporé;RO;Privada;19;477.82;520.15;479.29;501.68;533.68;502.52
4075;Bela Vista de Goiás;GO;Estadual;113;497.9;498.96;492.53;505.87;517.35;502.52
4076;Águas Formosas;MG;Estadual;88;490.8;498.84;489.24;498.25;535.45;502.52
4077;Guaçuí;ES;Estadual;158;491.48;513.16;499.64;490.03;518.23;502.51
4078;Araricá;RS;Estadual;19;513.86;495.8;498.25;496.21;508.42;502.51
4079;Amambai;MS;Estadual;218;494.86;502.41;500.34;507.16;507.8;502.51
4080;Cordisburgo;MG;Estadual;40;496.39;503.16;481.99;491.48;539.5;502.51
4081;Cláudia;MT;Estadual;57;486.41;504.53;490.46;499.51;531.58;502.5
4082;Conceição do Coité;BA;Estadual;338;487.93;504.07;489.12;484.51;546.86;502.5
4083;Prado;BA;Municipal;43;477.96;492.57;495.91;491.61;554.42;502.49
4084;Piedade do Rio Grande;MG;Estadual;15;486.03;505.27;500.72;483.02;537.33;502.48
4085;São Geraldo;MG;Estadual;45;490.67;505.01;487.22;490.76;538.67;502.47
4086;Iraí de Minas;MG;Estadual;55;482.52;507.79;502.26;502.31;517.45;502.47
4087;Serra Talhada;PE;Estadual;546;487.77;491.02;484.98;504.95;543.63;502.47
4088;Santo Antônio do Descoberto;GO;Privada;15;494.65;506.78;479.93;500.25;530.67;502.46
4089;São Tomé;PR;Estadual;15;504.69;526.07;476.37;477.2;528.0;502.46
4090;Salto;SP;Estadual;443;504.37;503.21;487.41;503.75;513.5;502.45
4091;Giruá;RS;Estadual;53;506.86;505.7;489.01;488.0;522.64;502.44
4092;São Gabriel da Cachoeira;AM;Federal;67;499.83;497.0;481.93;488.93;544.48;502.44
4093;Sarandi;PR;Estadual;423;502.19;504.66;492.14;486.13;526.9;502.41
4094;Glória D'Oeste;MT;Estadual;23;483.83;502.77;502.1;492.87;530.43;502.4
4095;Santana dos Montes;MG;Estadual;17;487.78;493.79;494.4;480.76;555.29;502.4
4096;Novo Itacolomi;PR;Estadual;40;492.98;508.68;496.94;497.77;515.5;502.38
4097;Belo Jardim;PE;Estadual;383;490.7;499.82;490.76;498.52;532.06;502.37
4098;Sooretama;ES;Estadual;159;479.44;491.02;488.46;480.75;572.2;502.37
4099;Santa Vitória do Palmar;RS;Estadual;133;489.35;496.46;486.68;511.78;527.52;502.36
4100;Boa Esperança;ES;Privada;3;490.1;488.87;450.33;469.13;613.33;502.35
4101;Marquinho;PR;Estadual;37;491.47;515.53;515.39;499.58;489.73;502.34
4102;Artur Nogueira;SP;Municipal;1;481.9;530.9;493.2;425.6;580.0;502.32
4103;Rio Acima;MG;Estadual;38;490.56;512.34;499.11;492.76;516.84;502.32
4104;Heitoraí;GO;Estadual;29;480.36;498.7;492.56;464.13;575.86;502.32
4105;Ibirá;SP;Estadual;27;503.39;509.61;494.03;501.62;502.96;502.32
4106;Miguel Pereira;RJ;Estadual;107;505.76;505.3;483.14;497.91;519.44;502.31
4107;Terra Nova;PE;Estadual;60;480.66;483.84;466.29;517.42;563.33;502.31
4108;Mendes;RJ;Estadual;28;495.43;502.73;485.33;506.64;521.43;502.31
4109;Ibirama;SC;Estadual;32;493.94;507.71;506.78;503.75;499.38;502.31
4110;Pontal do Paraná;PR;Estadual;136;506.58;507.6;482.6;505.44;509.26;502.3
4111;Caconde;SP;Estadual;90;486.73;498.11;492.29;510.1;524.22;502.29
4112;Serrania;MG;Estadual;46;487.6;503.3;483.53;503.9;533.04;502.28
4113;Ouro Verde;SP;Estadual;26;491.18;504.39;496.03;517.44;502.31;502.27
4114;Aliança;PE;Municipal;3;530.83;541.17;482.93;463.1;493.33;502.27
4115;Pé de Serra;BA;Estadual;61;483.01;488.84;489.24;508.28;541.97;502.27
4116;Oriximiná;PA;Municipal;2;490.3;507.8;477.65;495.5;540.0;502.25
4117;Cristal do Sul;RS;Estadual;14;490.27;500.64;494.92;466.86;558.57;502.25
4118;Urandi;BA;Estadual;85;489.12;505.92;496.41;474.82;544.94;502.24
4119;Lagoa Dourada;MG;Municipal;2;468.15;436.65;511.05;495.1;600.0;502.19
4120;Palmeira d'Oeste;SP;Estadual;39;483.41;488.76;496.27;509.21;533.33;502.19
4121;Arceburgo;MG;Estadual;16;508.41;519.08;491.0;497.45;495.0;502.19
4122;Horizonte;CE;Estadual;676;489.55;494.94;488.41;498.98;539.08;502.19
4123;Barreiros;PE;Estadual;253;482.54;487.04;498.6;492.68;549.96;502.16
4124;Bom Progresso;RS;Estadual;31;493.53;521.62;496.16;494.78;504.52;502.12
4125;Cajati;SP;Estadual;145;500.7;498.93;481.31;502.76;526.9;502.12
4126;Três Lagoas;MS;Estadual;582;494.7;496.76;491.58;490.32;537.25;502.12
4127;Capoeiras;PE;Estadual;111;487.99;500.79;495.26;500.58;525.95;502.11
4128;Garuva;SC;Estadual;36;502.46;496.87;497.09;512.36;501.67;502.09
4129;Cabreúva;SP;Estadual;285;497.86;500.4;486.5;492.42;533.26;502.09
4130;Nova Iguaçu;RJ;Estadual;3214;495.2;499.55;485.18;492.78;537.65;502.07
4131;Santa Fé do Sul;SP;Estadual;96;495.8;508.46;490.29;510.97;504.79;502.06
4132;Ribeirão do Pinhal;PR;Municipal;1;554.0;497.2;466.3;412.8;580.0;502.06
4133;Suzanápolis;SP;Estadual;21;494.4;517.58;485.15;514.02;499.05;502.04
4134;Sumé;PB;Estadual;104;484.74;492.85;487.5;477.24;567.88;502.04
4135;São Paulo do Potengi;RN;Estadual;68;480.88;500.0;498.93;480.95;549.41;502.03
4136;Gracho Cardoso;SE;Estadual;32;483.64;506.43;488.86;487.44;543.75;502.02
4137;Junqueiro;AL;Estadual;172;479.71;481.12;479.14;489.33;580.81;502.02
4138;Áurea;RS;Estadual;23;489.47;504.18;483.74;516.19;516.52;502.02
4139;Turvolândia;MG;Estadual;23;493.69;491.73;487.25;516.5;520.87;502.01
4140;Sobral;CE;Estadual;1890;486.92;493.57;485.38;507.21;536.88;501.99
4141;Severiano Melo;RN;Estadual;27;476.37;489.1;503.81;481.35;559.26;501.98
4142;São José da Safira;MG;Estadual;16;497.41;495.94;499.09;484.95;532.5;501.98
4143;Navegantes;SC;Municipal;2;518.9;464.7;443.45;532.85;550.0;501.98
4144;Bodocó;PE;Estadual;106;489.75;497.37;491.3;488.17;543.21;501.96
4145;Tobias Barreto;SE;Estadual;239;483.08;491.74;489.7;489.9;555.4;501.96
4146;Palmares;PE;Estadual;363;493.93;489.22;488.43;494.7;543.53;501.96
4147;Jandira;SP;Estadual;579;506.22;500.66;481.17;493.04;528.67;501.95
4148;Porto Ferreira;SP;Municipal;63;505.73;487.28;479.94;516.43;520.32;501.94
4149;Juquitiba;SP;Estadual;192;497.96;511.82;482.81;503.64;513.44;501.93
4150;Papagaios;MG;Estadual;67;486.9;485.12;489.49;509.31;538.81;501.92
4151;Serra dos Aimorés;MG;Estadual;45;482.29;500.69;481.3;490.14;555.11;501.91
4152;Ipeúna;SP;Estadual;45;499.38;510.6;481.3;504.04;514.22;501.91
4153;Carandaí;MG;Estadual;113;483.56;497.85;495.21;504.19;528.67;501.9
4154;Iracema do Oeste;PR;Estadual;9;496.49;512.04;505.57;504.23;491.11;501.89
4155;Mulungu;CE;Estadual;97;485.59;497.99;491.8;478.01;556.08;501.89
4156;Várzea do Poço;BA;Estadual;25;476.65;506.73;492.09;498.69;535.2;501.87
4157;São João da Barra;RJ;Estadual;90;485.03;491.53;484.92;499.49;548.22;501.84
4158;Barueri;SP;Estadual;1059;504.73;501.85;488.39;494.0;520.21;501.84
4159;Palmeiras de Goiás;GO;Estadual;137;489.87;494.26;488.69;489.17;547.15;501.83
4160;Iporá;GO;Estadual;212;486.02;505.39;492.32;504.5;520.85;501.82
4161;Casa Nova;BA;Privada;8;466.8;467.06;469.31;503.41;602.5;501.82
4162;Mairipotaba;GO;Estadual;14;482.33;497.26;485.79;543.66;500.0;501.81
4163;Barra do Garças;MT;Estadual;422;491.66;502.06;496.25;483.9;535.17;501.81
4164;Fagundes Varela;RS;Estadual;18;472.09;498.43;483.83;503.46;551.11;501.79
4165;Novo Oriente;CE;Estadual;233;471.61;477.91;480.16;489.31;589.96;501.79
4166;Itacambira;MG;Estadual;33;482.18;479.44;483.55;492.78;570.91;501.77
4167;Jaguaquara;BA;Estadual;248;490.16;495.79;488.18;478.77;555.89;501.76
4168;Sengés;PR;Estadual;118;500.03;514.08;487.08;476.93;530.51;501.73
4169;Pontal do Araguaia;MT;Estadual;23;488.05;486.04;495.03;498.66;540.87;501.73
4170;São Miguel da Boa Vista;SC;Estadual;6;493.4;520.08;500.0;508.45;486.67;501.72
4171;Mandaguaçu;PR;Estadual;69;502.55;496.97;498.61;493.32;517.1;501.71
4172;Cruzmaltina;PR;Estadual;14;480.46;516.78;486.77;511.6;512.86;501.69
4173;Manhumirim;MG;Estadual;57;487.95;493.09;501.44;498.52;527.37;501.67
4174;Santo Antônio de Jesus;BA;Estadual;566;493.53;496.12;490.71;479.92;548.09;501.67
4175;Nossa Senhora do Socorro;SE;Municipal;2;515.9;524.5;483.45;434.45;550.0;501.66
4176;Triunfo;RS;Municipal;105;494.97;499.92;486.24;502.76;524.38;501.65
4177;Ipupiara;BA;Estadual;53;480.1;494.76;489.15;485.68;558.49;501.64
4178;Arapongas;PR;Estadual;627;500.59;503.83;492.56;496.53;514.58;501.62
4179;Tombos;MG;Estadual;33;496.82;486.66;492.49;507.22;524.85;501.61
4180;Panambi;RS;Estadual;138;491.0;501.77;489.09;500.77;525.36;501.6
4181;Geminiano;PI;Estadual;35;483.04;490.9;473.82;486.5;573.71;501.6
4182;Feira de Santana;BA;Estadual;3064;490.72;497.38;489.69;487.0;543.13;501.59
4183;Conchal;SP;Estadual;145;498.66;500.7;494.75;497.98;515.86;501.59
4184;Santa Juliana;MG;Estadual;34;487.41;487.32;497.13;503.15;532.94;501.59
4185;Sairé;PE;Estadual;77;489.21;492.88;494.72;486.22;544.68;501.54
4186;São Pedro da União;MG;Estadual;14;484.78;512.2;509.24;518.59;482.86;501.53
