POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
4464;Rodrigues Alves;AC;Estadual;12;456.21;484.73;457.38;484.06;630.0;502.48
4465;Nossa Senhora Aparecida;SE;Estadual;11;467.24;472.03;469.74;508.75;594.55;502.46
4466;Nova Santa Helena;MT;Estadual;6;451.77;503.4;482.78;510.93;563.33;502.44
4467;Paraíso das Águas;MS;Estadual;7;468.43;483.19;475.34;465.1;620.0;502.41
4468;Queimados;RJ;Estadual;161;482.78;493.96;454.02;494.22;586.96;502.39
4469;Jussara;GO;Estadual;80;471.0;477.75;466.58;499.34;597.25;502.38
4470;Serra do Mel;RN;Estadual;13;455.56;502.25;453.98;497.05;603.08;502.38
4471;São Luís;MA;Municipal;1;381.4;528.6;560.0;561.9;480.0;502.38
4472;Itirapuã;SP;Estadual;5;490.12;506.28;462.56;512.88;540.0;502.37
4473;Camaçari;BA;Estadual;433;483.17;494.87;465.53;495.85;572.29;502.34
4474;Lagoinha do Piauí;PI;Estadual;9;469.56;468.78;447.97;496.44;628.89;502.33
4475;Miracema do Tocantins;TO;Estadual;48;473.1;490.59;456.86;499.42;591.67;502.33
4476;Silveira Martins;RS;Estadual;10;471.97;488.79;487.96;524.95;538.0;502.33
4477;Areia Branca;RN;Privada;14;480.25;470.88;451.61;524.63;584.29;502.33
4478;São Vicente do Seridó;PB;Estadual;14;454.58;489.93;469.34;512.06;585.71;502.32
4479;São Pedro da Aldeia;RJ;Estadual;114;489.55;504.51;456.96;495.6;564.91;502.31
4480;Fernando Prestes;SP;Estadual;7;472.76;491.71;478.67;505.56;562.86;502.31
4481;Paranavaí;PR;Estadual;99;482.48;491.78;460.8;495.69;580.81;502.31
4482;Girau do Ponciano;AL;Privada;10;461.66;501.13;436.81;511.89;600.0;502.3
4483;Córrego Danta;MG;Estadual;1;505.1;469.6;444.0;572.8;520.0;502.3
4484;Paranaguá;PR;Estadual;164;485.89;496.01;465.12;498.32;566.1;502.29
4485;Paranapuã;SP;Estadual;3;473.03;448.47;440.03;529.93;620.0;502.29
4486;Santo Antônio do Aventureiro;MG;Estadual;8;465.7;489.38;455.25;531.01;570.0;502.27
4487;Barra Longa;MG;Estadual;3;494.47;509.5;464.93;469.0;573.33;502.25
4488;Pedra Lavrada;PB;Estadual;10;478.11;503.58;481.54;485.88;562.0;502.22
4489;Frei Paulo;SE;Estadual;19;461.32;492.65;460.07;485.38;611.58;502.2
4490;Mairi;BA;Estadual;13;463.95;473.12;466.82;483.97;623.08;502.19
4491;São José da Coroa Grande;PE;Estadual;50;469.22;472.93;476.57;500.53;591.6;502.17
4492;Alcântara;MA;Federal;19;478.39;482.67;466.7;493.53;589.47;502.15
4493;Mãe d'Água;PB;Estadual;8;449.35;460.78;426.75;538.88;635.0;502.15
4494;Pacajá;PA;Municipal;3;477.1;454.5;474.03;538.33;566.67;502.13
4495;Altamira;PA;Estadual;246;466.45;489.99;460.16;494.88;599.02;502.1
4496;São João do Sabugi;RN;Estadual;8;427.7;482.94;457.69;479.65;662.5;502.1
4497;Diamantino;MT;Privada;7;446.94;510.03;467.23;486.31;600.0;502.1
4498;Trairão;PA;Estadual;5;468.56;516.4;452.7;524.82;548.0;502.1
4499;Orindiúva;SP;Estadual;7;470.33;494.66;459.61;505.86;580.0;502.09
4500;Pradópolis;SP;Estadual;29;486.92;505.16;466.78;513.56;537.93;502.07
4501;Rio Vermelho;MG;Estadual;9;496.99;492.04;453.74;483.06;584.44;502.06
4502;Américo de Campos;SP;Municipal;7;484.34;505.29;468.41;506.4;545.71;502.03
4503;Riacho de Santo Antônio;PB;Estadual;2;465.25;495.2;440.75;468.95;640.0;502.03
4504;Itaiópolis;SC;Privada;4;479.22;498.18;493.6;479.15;560.0;502.03
4505;Caçu;GO;Estadual;24;482.74;476.75;464.47;493.67;592.5;502.02
4506;São Luís;MA;Estadual;2451;474.87;487.83;457.32;489.47;600.56;502.01
4507;Áurea;RS;Estadual;6;491.58;516.25;489.62;465.9;546.67;502.0
4508;Vargem Grande;MA;Municipal;11;447.77;461.59;459.17;506.72;634.55;501.96
4509;São Raimundo das Mangabeiras;MA;Federal;37;457.47;470.81;458.33;494.43;628.65;501.94
4510;Lagoa dos Gatos;PE;Estadual;28;454.37;467.4;453.91;493.32;640.71;501.94
4511;Igarapé-Açu;PA;Privada;16;477.91;485.2;461.31;442.73;642.5;501.93
4512;São Roque de Minas;MG;Estadual;11;472.07;500.89;480.85;486.49;569.09;501.88
4513;Rondonópolis;MT;Estadual;452;474.03;489.42;462.58;501.25;582.08;501.87
4514;Capivari de Baixo;SC;Estadual;19;467.19;477.57;483.77;491.12;589.47;501.82
4515;Santa Rita de Ibitipoca;MG;Estadual;10;460.57;475.28;451.74;491.51;630.0;501.82
4516;Santa Vitória do Palmar;RS;Municipal;4;456.05;485.45;450.38;522.25;595.0;501.82
4517;Vila Nova do Sul;RS;Estadual;8;466.72;497.39;480.51;491.94;572.5;501.81
4518;Itaboraí;RJ;Estadual;213;477.26;487.75;454.07;494.57;595.31;501.79
4519;Juquitiba;SP;Estadual;49;490.17;488.18;465.67;488.55;576.33;501.78
4520;Nossa Senhora do Socorro;SE;Estadual;157;472.35;490.27;449.0;476.66;620.64;501.78
4521;Mendonça;SP;Estadual;6;514.13;447.98;455.58;504.47;586.67;501.77
4522;Assunção do Piauí;PI;Municipal;1;484.6;440.3;424.2;459.7;700.0;501.76
4523;Rodeio;SC;Estadual;6;487.55;510.53;508.15;509.23;493.33;501.76
4524;Três Marias;MG;Estadual;37;483.66;476.99;455.71;502.07;590.27;501.74
4525;Vitória das Missões;RS;Estadual;2;495.2;491.05;453.8;508.65;560.0;501.74
4526;Rafael Godeiro;RN;Estadual;19;449.23;462.62;433.26;479.36;684.21;501.73
4527;Salvador;BA;Estadual;3615;481.94;493.52;460.02;493.79;579.41;501.73
4528;Ibimirim;PE;Estadual;35;476.21;469.51;458.03;500.26;604.57;501.72
4529;Triunfo;RS;Municipal;39;475.23;485.06;477.22;520.83;550.26;501.72
4530;Barreirinhas;MA;Federal;78;469.72;469.3;465.13;489.56;614.87;501.72
4531;Ulianópolis;PA;Estadual;19;457.58;479.25;453.74;502.22;615.79;501.71
4532;Alto Rio Novo;ES;Estadual;20;474.86;482.93;445.3;501.42;604.0;501.7
4533;Malta;PB;Estadual;11;474.48;492.25;472.3;505.73;563.64;501.68
4534;Itutinga;MG;Estadual;9;485.41;483.61;459.62;508.6;571.11;501.67
4535;Campo Maior;PI;Estadual;134;461.4;480.64;452.19;490.2;623.88;501.66
4536;Berilo;MG;Estadual;14;481.67;494.81;468.09;473.71;590.0;501.65
4537;Cuiabá;MT;Estadual;1028;473.66;491.43;460.41;495.76;586.87;501.63
4538;São José do Alegre;MG;Estadual;4;482.28;451.42;452.82;516.48;605.0;501.6
4539;Ametista do Sul;RS;Estadual;4;482.22;445.38;458.6;506.8;615.0;501.6
4540;São Pedro do Paraná;PR;Estadual;4;483.12;519.52;481.55;528.78;495.0;501.6
4541;Ouro Preto do Oeste;RO;Estadual;57;472.4;478.01;454.82;505.19;597.54;501.59
4542;Santa Luzia do Norte;AL;Estadual;3;435.23;496.03;501.57;501.63;573.33;501.56
4543;Casinhas;PE;Estadual;15;441.78;463.34;449.37;450.57;702.67;501.55
4544;Caraúbas;PB;Estadual;8;436.45;486.05;454.09;498.59;632.5;501.54
4545;Catende;PE;Estadual;51;474.11;471.3;442.84;506.05;613.33;501.53
4546;São Brás do Suaçuí;MG;Estadual;9;471.21;487.57;438.22;519.52;591.11;501.53
4547;Parauapebas;PA;Estadual;311;470.35;483.11;458.88;491.41;603.79;501.51
4548;Águas Frias;SC;Estadual;5;487.22;500.96;486.64;512.68;520.0;501.5
4549;Crisópolis;BA;Estadual;25;465.43;479.04;459.98;477.25;625.6;501.46
4550;Bocaina;SP;Estadual;8;450.7;504.35;448.55;513.54;590.0;501.43
4551;Cerro Grande do Sul;RS;Estadual;26;477.32;484.45;472.15;492.39;580.77;501.42
4552;Oriente;SP;Estadual;2;535.8;505.0;500.55;515.55;450.0;501.38
4553;Nova Xavantina;MT;Estadual;40;452.86;487.1;463.88;494.58;608.5;501.38
4554;Amambai;MS;Estadual;68;478.83;484.49;464.54;504.82;574.12;501.36
4555;Caturama;BA;Estadual;11;445.01;487.15;474.07;500.5;600.0;501.35
4556;Goianápolis;GO;Estadual;33;466.05;492.06;469.85;480.6;598.18;501.35
4557;Bom Retiro;SC;Estadual;25;486.69;483.46;479.6;508.2;548.8;501.35
4558;Sabino;SP;Estadual;1;500.6;411.9;411.4;582.8;600.0;501.34
4559;Jaguaribe;CE;Estadual;155;471.62;481.38;450.58;490.51;612.52;501.32
4560;São Sebastião do Passé;BA;Estadual;45;487.79;497.57;465.4;478.92;576.89;501.31
4561;Belém de Maria;PE;Municipal;1;429.0;522.2;397.7;497.6;660.0;501.3
4562;Reserva;PR;Estadual;17;487.87;510.85;467.55;481.31;558.82;501.28
4563;Araçoiaba da Serra;SP;Estadual;31;484.66;487.79;465.11;508.74;560.0;501.26
4564;Prudente de Morais;MG;Estadual;4;472.05;476.3;470.4;517.57;570.0;501.26
4565;Santo Antônio do Leste;MT;Estadual;3;457.23;495.0;458.33;488.97;606.67;501.24
4566;Bocaina;PI;Estadual;11;463.98;493.45;444.95;471.06;632.73;501.23
4567;Lago dos Rodrigues;MA;Estadual;22;472.16;494.8;441.38;479.59;618.18;501.22
4568;Pirangi;SP;Estadual;10;492.47;503.6;425.68;510.28;574.0;501.21
4569;Peixe-Boi;PA;Municipal;6;502.95;468.98;442.72;434.62;656.67;501.19
4570;Sebastião Leal;PI;Estadual;8;456.32;501.54;451.72;486.36;610.0;501.19
4571;Pinheiral;RJ;Estadual;32;466.92;479.77;444.24;477.37;637.5;501.16
4572;Camamu;BA;Privada;11;484.55;488.28;460.96;464.61;607.27;501.13
4573;Anísio de Abreu;PI;Estadual;19;455.6;497.19;464.75;513.39;574.74;501.13
4574;Itapiúna;CE;Estadual;42;484.4;492.45;454.61;491.73;582.38;501.12
4575;Santana do Riacho;MG;Estadual;12;468.05;481.38;473.87;490.61;591.67;501.12
4576;Cariri do Tocantins;TO;Estadual;4;440.85;443.95;403.45;507.35;710.0;501.12
4577;São João do Manhuaçu;MG;Estadual;19;469.98;487.48;457.43;499.94;590.53;501.07
4578;Cipó;BA;Estadual;44;474.7;490.58;453.71;500.83;585.45;501.05
4579;Três Rios;RJ;Estadual;96;479.66;489.54;457.2;490.24;588.54;501.04
4580;Paulínia;SP;Estadual;68;491.81;483.97;466.98;502.43;560.0;501.04
4581;Bandeirantes;MS;Estadual;18;475.64;504.41;456.66;493.99;574.44;501.03
4582;Xinguara;PA;Privada;12;446.43;480.82;481.63;501.11;595.0;501.0
4583;Sanharó;PE;Municipal;1;539.3;427.0;391.0;567.6;580.0;500.98
4584;Liberato Salzano;RS;Estadual;8;469.85;480.8;466.31;482.89;605.0;500.97
4585;São João do Cariri;PB;Estadual;22;461.96;458.82;458.63;475.28;650.0;500.94
4586;Anahy;PR;Estadual;1;509.8;549.9;464.9;420.0;560.0;500.92
4587;Maracanaú;CE;Estadual;860;480.85;488.4;458.25;489.2;587.7;500.88
4588;Pouso Novo;RS;Estadual;1;413.9;489.8;471.4;509.2;620.0;500.86
4589;Jatobá;PE;Estadual;23;457.82;485.34;467.1;491.34;602.61;500.84
4590;Itumbiara;GO;Estadual;198;474.96;491.57;460.35;507.87;569.39;500.83
4591;Douradoquara;MG;Estadual;4;464.72;492.6;449.98;491.78;605.0;500.82
4592;Piripiri;PI;Estadual;151;466.49;472.27;455.25;492.13;617.88;500.81
4593;Casimiro de Abreu;RJ;Estadual;63;480.26;482.01;460.47;494.61;586.67;500.8
4594;Cuitegi;PB;Estadual;3;488.73;526.33;436.03;499.53;553.33;500.79
4595;Teixeira;PB;Estadual;23;473.52;496.82;459.36;491.58;582.61;500.78
4596;Santo Antônio de Posse;SP;Estadual;17;498.18;480.88;462.36;500.09;562.35;500.77
4597;Marilac;MG;Estadual;4;496.15;482.38;485.72;529.58;510.0;500.77
4598;Paraíso do Tocantins;TO;Estadual;114;474.41;480.43;453.36;498.58;597.02;500.76
4599;Irecê;BA;Estadual;104;467.4;479.43;467.17;501.48;588.27;500.75
4600;Cariacica;ES;Estadual;637;479.46;487.29;458.98;499.44;578.52;500.74
4601;Angélica;MS;Estadual;14;467.18;469.31;431.02;468.94;667.14;500.72
4602;Goiás;GO;Federal;19;481.73;497.76;463.63;486.76;573.68;500.71
4603;Paragominas;PA;Estadual;154;470.01;479.88;452.89;481.92;618.83;500.71
4604;Quinze de Novembro;RS;Estadual;6;443.93;473.18;457.53;492.17;636.67;500.7
4605;Juarez Távora;PB;Estadual;8;456.39;471.86;467.35;520.29;587.5;500.68
4606;Gurupá;PA;Estadual;16;449.44;447.72;445.89;493.92;666.25;500.64
4607;Coronel Freitas;SC;Estadual;23;465.24;488.7;482.77;495.19;571.3;500.64
4608;Santana de Mangueira;PB;Estadual;5;481.76;493.26;449.94;505.96;572.0;500.58
4609;Lauro de Freitas;BA;Estadual;283;479.94;492.95;459.48;498.1;572.37;500.57
4610;Rio Negro;PR;Estadual;36;472.11;505.9;462.67;511.04;551.11;500.57
4611;Presidente Dutra;MA;Estadual;76;466.78;481.7;461.58;489.82;602.89;500.56
4612;Campina Grande do Sul;PR;Estadual;50;485.11;495.21;457.98;501.72;562.8;500.56
4613;Charqueadas;RS;Estadual;67;490.82;487.07;474.72;484.84;565.37;500.56
4614;Presidente Kennedy;TO;Estadual;11;473.51;479.27;442.19;509.44;598.18;500.52
4615;Júlio Borges;PI;Municipal;1;440.3;391.1;467.9;603.2;600.0;500.5
4616;Talismã;TO;Estadual;6;498.1;503.52;457.27;473.63;570.0;500.5
4617;Amaral Ferrador;RS;Estadual;11;485.35;508.5;453.58;487.75;567.27;500.49
4618;Canápolis;MG;Estadual;9;469.07;487.41;462.4;494.6;588.89;500.47
4619;Conceição do Canindé;PI;Estadual;7;421.34;438.43;453.9;480.11;708.57;500.47
4620;Taguaí;SP;Estadual;11;487.19;511.89;455.32;518.88;529.09;500.47
4621;Herval d'Oeste;SC;Estadual;37;470.63;507.18;454.73;514.06;555.68;500.46
4622;Porto Real;RJ;Estadual;5;459.72;487.2;455.78;487.5;612.0;500.44
4623;Timon;MA;Estadual;434;467.09;475.01;452.4;484.94;622.67;500.43
4624;Várzea Alegre;CE;Estadual;270;466.41;479.2;453.0;497.56;605.93;500.42
4625;Vianópolis;GO;Estadual;37;474.92;488.49;449.95;516.19;572.43;500.4
4626;Araputanga;MT;Estadual;18;472.34;471.6;444.97;459.62;653.33;500.37
4627;Jerônimo Monteiro;ES;Estadual;11;475.92;501.91;453.58;526.64;543.64;500.34
4628;Mato Verde;MG;Estadual;22;475.59;470.55;465.3;522.01;568.18;500.33
4629;Carneirinho;MG;Estadual;5;476.22;519.3;463.2;470.72;572.0;500.29
4630;Santa Juliana;MG;Estadual;3;480.67;450.4;438.43;465.2;666.67;500.27
4631;Sales;SP;Estadual;8;500.1;474.16;424.24;460.24;642.5;500.25
4632;Marilândia do Sul;PR;Estadual;6;451.83;465.85;442.83;480.57;660.0;500.22
4633;Coronel Pilar;RS;Estadual;2;501.65;490.05;431.95;497.4;580.0;500.21
4634;Conchas;SP;Estadual;9;472.33;482.33;442.07;537.51;566.67;500.18
4635;Camocim;CE;Estadual;410;482.09;488.47;456.65;499.2;574.49;500.18
4636;Mundo Novo;MS;Privada;10;469.77;469.43;448.71;510.88;602.0;500.16
4637;Caririaçu;CE;Estadual;149;467.54;482.5;460.19;494.59;595.97;500.16
4638;Araruna;PB;Estadual;53;459.92;473.01;451.59;491.38;624.91;500.16
4639;Sinop;MT;Estadual;215;471.59;491.77;466.35;491.76;579.26;500.15
4640;José da Penha;RN;Estadual;4;477.42;476.5;451.62;465.15;630.0;500.14
4641;Arenápolis;MT;Estadual;17;454.65;489.21;471.85;502.62;582.35;500.14
4642;Olinda;PE;Estadual;586;477.38;483.9;455.6;498.85;584.91;500.13
4643;Saloá;PE;Estadual;16;452.96;465.78;452.36;492.04;637.5;500.13
4644;Campo do Tenente;PR;Estadual;2;471.5;438.0;427.35;593.75;570.0;500.12
4645;Dom Silvério;MG;Estadual;10;469.99;463.92;469.17;497.33;600.0;500.08
4646;Caetés;PE;Estadual;49;482.99;480.01;442.97;515.27;579.18;500.08
4647;Araporã;MG;Estadual;9;501.83;462.42;448.4;509.92;577.78;500.07
4648;Guia Lopes da Laguna;MS;Estadual;21;457.2;478.8;469.74;513.54;580.95;500.05
4649;Senador Modestino Gonçalves;MG;Estadual;7;472.34;479.73;477.54;484.94;585.71;500.05
4650;Cascavel;CE;Privada;12;497.52;459.3;420.56;512.83;610.0;500.04
4651;Pentecoste;CE;Estadual;261;472.18;483.96;458.4;498.4;587.28;500.04
4652;Mucuri;BA;Estadual;37;457.53;494.72;461.62;499.68;586.49;500.01
4653;Barrocas;BA;Estadual;9;471.4;489.29;468.28;488.79;582.22;500.0
4654;Jataúba;PE;Estadual;19;457.35;459.97;444.35;475.08;663.16;499.98
4655;Eusébio;CE;Estadual;244;483.32;486.57;461.9;498.25;569.84;499.98
4656;Cairu;BA;Estadual;15;486.01;488.23;457.95;470.21;597.33;499.95
4657;Anicuns;GO;Estadual;67;466.68;477.63;461.55;502.83;591.04;499.95
4658;Divino;MG;Estadual;27;457.16;484.81;467.53;503.12;586.67;499.86
4659;Uruará;PA;Estadual;16;459.69;506.19;456.19;473.42;603.75;499.85
4660;Taquarussu;MS;Estadual;18;464.69;470.24;462.76;497.08;604.44;499.84
4661;Araçagi;PB;Estadual;35;462.97;477.53;454.45;489.38;614.86;499.84
4662;Juara;MT;Estadual;70;473.19;483.5;465.32;492.0;585.14;499.83
4663;Água Doce do Norte;ES;Estadual;24;478.71;487.28;461.48;509.97;561.67;499.82
4664;Ilhéus;BA;Estadual;265;473.52;482.66;464.94;495.29;582.64;499.81
4665;Tamboril;CE;Estadual;144;476.83;487.18;450.3;483.63;601.11;499.81
4666;Santo Antônio de Pádua;RJ;Estadual;64;470.89;474.97;440.02;493.49;619.69;499.81
4667;Correia Pinto;SC;Estadual;9;445.61;504.94;475.99;499.13;573.33;499.8
4668;Cruzeiro do Oeste;PR;Estadual;35;483.49;499.37;454.48;480.45;581.14;499.79
4669;Centenário do Sul;PR;Estadual;9;490.82;493.83;470.19;501.82;542.22;499.78
4670;Xinguara;PA;Estadual;90;458.74;482.71;460.96;491.69;604.67;499.76
4671;Presidente Getúlio;SC;Estadual;10;450.16;497.37;475.82;497.46;578.0;499.76
4672;Jardim de Piranhas;RN;Estadual;18;460.39;481.43;438.84;460.37;657.78;499.76
4673;Ibatiba;ES;Estadual;29;480.5;481.08;473.27;503.76;560.0;499.72
4674;São Pedro do Iguaçu;PR;Estadual;11;484.84;501.58;469.16;495.75;547.27;499.72
4675;Messias Targino;RN;Estadual;7;430.34;440.17;419.03;489.07;720.0;499.72
4676;Cambuci;RJ;Estadual;8;484.96;480.95;447.54;515.1;570.0;499.71
4677;Vargeão;SC;Estadual;9;486.92;497.36;457.24;472.6;584.44;499.71
4678;Pains;MG;Estadual;11;473.35;469.05;460.76;502.58;592.73;499.69
4679;Wenceslau Braz;MG;Estadual;13;474.78;500.11;461.63;504.98;556.92;499.68
4680;Ibipeba;BA;Estadual;9;441.58;486.38;478.11;514.57;577.78;499.68
4681;Barão de Melgaço;MT;Estadual;3;489.8;477.17;457.83;440.13;633.33;499.65
4682;São João;PE;Estadual;17;479.98;499.69;464.42;481.16;572.94;499.64
4683;Milagres;CE;Estadual;162;465.48;479.13;457.24;480.24;615.93;499.6
4684;Nova Rosalândia;TO;Estadual;1;425.4;392.5;457.1;383.0;840.0;499.6
4685;Porto Grande;AP;Estadual;18;454.93;474.48;461.81;507.86;598.89;499.59
4686;Sapopema;PR;Estadual;11;477.35;505.8;481.41;478.75;554.55;499.57
4687;Nazaré Paulista;SP;Estadual;13;483.64;486.18;479.1;504.21;544.62;499.55
4688;Pinto Bandeira;RS;Estadual;7;454.61;515.39;461.03;540.96;525.71;499.54
4689;Fartura;SP;Municipal;1;487.6;411.4;460.3;538.3;600.0;499.52
4690;Linha Nova;RS;Estadual;6;474.0;511.03;461.22;521.37;530.0;499.52
4691;Sant'Ana do Livramento;RS;Estadual;99;487.25;486.57;455.07;497.56;571.11;499.51
4692;Mandirituba;PR;Estadual;23;497.75;501.16;473.99;483.73;540.87;499.5
4693;Planalto;BA;Estadual;9;496.27;493.66;452.79;479.23;575.56;499.5
4694;Goianá;MG;Estadual;7;468.07;483.47;473.37;492.53;580.0;499.49
4695;Fortaleza;CE;Estadual;10863;479.41;489.38;455.93;492.25;580.4;499.47
4696;Acari;RN;Estadual;7;475.21;481.87;444.69;495.57;600.0;499.47
4697;Alexânia;GO;Estadual;66;474.64;506.95;458.2;490.18;567.27;499.45
4698;Uruguaiana;RS;Estadual;238;475.67;483.72;449.5;500.01;588.32;499.44
4699;Barra do Garças;MT;Estadual;129;475.04;484.43;465.18;496.13;576.43;499.44
4700;Itaituba;PA;Estadual;126;468.66;490.81;452.74;479.46;605.56;499.44
4701;Salete;SC;Estadual;7;464.07;502.19;477.19;505.16;548.57;499.43
4702;Medina;MG;Estadual;11;483.99;501.22;475.98;506.86;529.09;499.43
4703;Bálsamo;SP;Estadual;8;502.64;507.15;427.9;509.41;550.0;499.42
4704;Armação dos Búzios;RJ;Estadual;12;469.82;496.35;474.82;507.8;548.33;499.42
4705;Cerrito;RS;Municipal;1;484.1;456.5;521.9;474.6;560.0;499.42
4706;Pederneiras;SP;Estadual;41;487.33;486.4;448.35;498.76;576.1;499.39
4707;Barbalha;CE;Estadual;215;474.25;484.85;464.96;485.37;587.53;499.39
4708;Damião;PB;Estadual;15;462.31;464.8;435.06;497.27;637.33;499.36
4709;Lagoa de Pedras;RN;Estadual;13;468.0;488.42;461.65;464.82;613.85;499.35
4710;Mesquita;RJ;Estadual;162;481.75;495.78;455.93;487.74;575.56;499.35
4711;Conceição;PB;Estadual;31;460.34;458.67;438.34;495.54;643.87;499.35
4712;Assis Chateaubriand;PR;Estadual;40;479.89;486.96;458.43;496.94;574.5;499.34
4713;Baraúna;PB;Estadual;4;464.68;488.85;471.08;537.08;535.0;499.34
4714;Nossa Senhora dos Remédios;PI;Estadual;13;466.78;476.68;447.38;475.09;630.77;499.34
4715;Varzelândia;MG;Estadual;19;474.5;499.97;461.5;492.25;568.42;499.33
4716;Umirim;CE;Federal;33;481.03;488.21;452.96;497.43;576.97;499.32
4717;Cassilândia;MS;Estadual;38;472.46;483.92;461.86;521.38;556.84;499.29
4718;Marliéria;MG;Estadual;10;472.03;453.58;464.39;514.39;592.0;499.28
4719;Altinho;PE;Estadual;71;468.25;492.09;460.5;487.64;587.89;499.27
4720;Serraria;PB;Estadual;10;428.46;445.05;460.25;500.49;662.0;499.25
4721;Sítio Novo;MA;Estadual;28;472.47;490.6;466.05;494.21;572.86;499.24
4722;Bituruna;PR;Estadual;14;475.39;503.71;462.46;526.06;528.57;499.24
4723;Japaratinga;AL;Estadual;5;501.28;483.2;466.58;477.12;568.0;499.24
4724;Pontal do Paraná;PR;Estadual;37;483.77;499.59;472.0;519.68;521.08;499.22
4725;Esmeraldas;MG;Estadual;49;473.64;494.28;469.67;498.88;559.59;499.21
4726;Igarapava;SP;Municipal;9;481.91;464.37;430.9;527.6;591.11;499.18
4727;Guamaré;RN;Estadual;13;481.75;500.13;459.8;486.46;567.69;499.17
4728;Américo Brasiliense;SP;Estadual;28;489.4;482.43;474.86;497.0;552.14;499.17
4729;Limoeiro de Anadia;AL;Estadual;23;484.24;496.1;435.69;492.82;586.96;499.16
4730;Brumado;BA;Estadual;96;470.05;485.49;464.71;500.43;575.0;499.14
4731;Jaguaruna;SC;Estadual;23;466.18;488.57;467.84;498.25;574.78;499.12
4732;Santa Vitória;MG;Estadual;34;473.88;486.42;467.93;512.1;555.29;499.12
4733;Paranatinga;MT;Estadual;43;470.82;486.21;464.83;501.59;572.09;499.11
4734;Marabá;PA;Estadual;500;458.3;479.19;452.44;481.71;623.92;499.11
4735;Jacarezinho;PR;Estadual;46;477.48;487.25;458.55;508.72;563.48;499.1
4736;São Francisco do Sul;SC;Estadual;41;478.52;487.89;461.13;499.13;568.78;499.09
4737;Dom Expedito Lopes;PI;Estadual;8;454.86;489.58;446.78;478.96;625.0;499.04
4738;Exu;PE;Estadual;52;463.12;477.66;450.67;482.45;621.15;499.01
4739;Canto do Buriti;PI;Estadual;58;465.42;481.97;458.47;483.67;605.17;498.94
4740;General Carneiro;PR;Estadual;7;475.17;477.11;454.07;488.36;600.0;498.94
4741;Peixoto de Azevedo;MT;Estadual;30;465.0;486.61;466.97;495.36;580.67;498.92
4742;Campo Magro;PR;Estadual;41;492.73;494.84;454.08;489.43;563.41;498.9
4743;Vale do Anari;RO;Estadual;13;450.17;509.55;463.75;509.34;561.54;498.87
4744;Itapebi;BA;Estadual;12;491.42;498.13;457.57;478.64;568.33;498.82
4745;Camocim de São Félix;PE;Estadual;35;471.3;481.98;460.82;510.27;569.71;498.82
4746;Barreiros;PE;Estadual;90;462.66;458.59;445.34;481.46;646.0;498.81
4747;Redenção da Serra;SP;Estadual;2;463.7;557.2;448.3;534.85;490.0;498.81
4748;Carangola;MG;Estadual;34;472.09;494.3;445.28;494.66;587.65;498.8
4749;Nova Londrina;PR;Estadual;14;483.06;470.66;457.68;513.98;568.57;498.79
4750;Martinópolis;SP;Estadual;22;474.04;505.28;469.1;486.39;559.09;498.78
4751;Itainópolis;PI;Municipal;1;472.6;525.1;393.7;462.5;640.0;498.78
4752;Apodi;RN;Estadual;94;464.08;476.86;449.46;493.45;610.0;498.77
4753;Guariba;SP;Estadual;68;481.23;485.46;476.7;502.97;547.35;498.74
4754;Ladainha;MG;Estadual;9;474.69;490.11;462.36;484.32;582.22;498.74
4755;Salto do Lontra;PR;Estadual;12;494.06;497.23;459.6;484.37;558.33;498.72
4756;Alegre;ES;Estadual;76;466.35;495.41;459.28;491.17;581.32;498.71
4757;São Domingos do Araguaia;PA;Estadual;26;459.29;480.76;448.28;478.25;626.92;498.7
4758;Tamarana;PR;Estadual;15;494.23;478.88;472.65;506.37;541.33;498.69
4759;Itanhém;BA;Estadual;17;467.52;506.39;448.92;463.57;607.06;498.69
4760;Altamira do Paraná;PR;Estadual;9;487.13;508.61;456.76;480.97;560.0;498.69
4761;Horizontina;RS;Estadual;21;473.04;491.79;455.52;499.65;573.33;498.67
4762;Nepomuceno;MG;Estadual;22;480.85;493.28;462.54;478.48;578.18;498.67
4763;Cristópolis;BA;Estadual;15;481.85;489.51;444.11;479.05;598.67;498.64
4764;Balneário Pinhal;RS;Estadual;13;495.01;490.81;465.33;498.9;543.08;498.62
4765;Ipiaçu;MG;Estadual;8;484.1;498.24;461.54;484.24;565.0;498.62
4766;Pereira Barreto;SP;Estadual;31;487.93;498.96;449.28;499.48;557.42;498.61
4767;Sorriso;MT;Estadual;122;469.11;492.74;469.21;503.14;558.85;498.61
4768;São José do Seridó;RN;Estadual;13;464.75;499.62;474.63;461.68;592.31;498.6
4769;Bofete;SP;Estadual;8;500.36;465.79;438.06;511.05;577.5;498.55
4770;São João da Barra;RJ;Estadual;25;469.97;469.13;455.73;499.36;598.4;498.52
4771;Luís Domingues;MA;Estadual;24;479.09;500.43;462.27;469.14;581.67;498.52
4772;Buritizal;SP;Estadual;5;466.1;512.16;477.6;480.62;556.0;498.5
4773;Presidente Kennedy;ES;Estadual;20;479.72;472.07;448.1;494.63;598.0;498.5
4774;Pau D'Arco;TO;Estadual;11;460.93;474.18;450.67;468.48;638.18;498.49
