POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
2139;Chapadão do Lageado;SC;Estadual;16;512.91;567.25;466.38;510.35;617.5;534.88
2140;Tiros;MG;Estadual;24;528.83;583.7;500.1;526.74;535.0;534.87
2141;Uberlândia;MG;Estadual;2584;530.24;572.06;493.06;536.98;541.82;534.83
2142;Belo Horizonte;MG;Estadual;9718;535.68;574.03;496.4;538.98;529.0;534.82
2143;Redenção da Serra;SP;Estadual;7;538.07;601.44;494.57;568.47;471.43;534.8
2144;Bom Conselho;PE;Privada;15;527.75;577.01;500.36;552.83;516.0;534.79
2145;Água Clara;MS;Municipal;1;549.7;504.1;490.8;489.3;640.0;534.78
2146;Nova Santa Rita;RS;Municipal;2;558.6;553.7;545.7;595.8;420.0;534.76
2147;Campestre da Serra;RS;Estadual;16;525.06;587.06;498.04;536.06;527.5;534.74
2148;Paula Cândido;MG;Estadual;59;507.57;570.82;488.01;532.04;575.25;534.74
2149;Cristalina;GO;Privada;24;527.22;580.33;508.26;527.02;530.83;534.73
2150;Dores de Campos;MG;Estadual;45;526.26;566.86;488.27;543.78;548.44;534.72
2151;Mogi Guaçu;SP;Estadual;433;539.01;582.43;493.23;542.82;516.07;534.71
2152;Saldanha Marinho;RS;Estadual;1;552.8;507.1;604.7;548.8;460.0;534.68
2153;Ituiutaba;MG;Municipal;22;522.96;568.49;496.24;548.07;537.27;534.61
2154;Queiroz;SP;Estadual;3;475.23;601.93;520.77;548.4;526.67;534.6
2155;São Francisco de Paula;MG;Estadual;51;526.3;571.35;492.8;522.4;560.0;534.57
2156;Pato Bragado;PR;Estadual;19;534.52;552.49;505.17;562.29;517.89;534.47
2157;Lençóis Paulista;SP;Estadual;237;535.66;578.76;499.55;534.27;523.97;534.44
2158;São Bonifácio;SC;Estadual;17;538.76;595.74;497.75;549.32;490.59;534.43
2159;São Gonçalo do Rio Abaixo;MG;Estadual;67;520.96;568.13;488.57;524.28;570.15;534.42
2160;Guarani;MG;Estadual;45;529.23;568.91;496.95;539.08;537.78;534.39
2161;Francisco Beltrão;PR;Estadual;481;534.09;582.36;497.52;541.6;516.26;534.37
2162;Vera Cruz;RS;Estadual;67;523.14;572.3;479.19;546.39;550.75;534.35
2163;Onda Verde;SP;Estadual;7;552.43;588.07;512.87;558.3;460.0;534.33
2164;Mondaí;SC;Estadual;40;536.4;578.39;492.79;528.4;535.5;534.29
2165;Engenheiro Caldas;MG;Estadual;44;529.38;561.34;493.56;528.41;558.64;534.27
2166;Antônio Olinto;PR;Estadual;17;539.81;571.14;494.08;533.26;532.94;534.25
2167;Ipanema;MG;Estadual;110;515.98;563.7;484.09;528.56;578.91;534.25
2168;Leme;SP;Estadual;362;541.19;579.09;496.74;543.71;510.5;534.25
2169;Porto da Folha;SE;Privada;13;513.52;576.11;472.07;535.56;573.85;534.22
2170;Óbidos;PA;Municipal;3;502.97;601.67;496.83;496.27;573.33;534.21
2171;Redenção;PA;Privada;55;524.41;551.69;500.87;541.3;552.73;534.2
2172;Colorado do Oeste;RO;Federal;128;527.44;559.41;501.76;543.49;538.91;534.2
2173;Rodeiro;MG;Estadual;21;534.55;570.62;494.42;540.85;530.48;534.18
2174;Governador Mangabeira;BA;Federal;34;515.43;566.99;491.82;533.41;562.94;534.12
2175;Carmo de Minas;MG;Estadual;37;515.03;571.95;488.02;562.6;532.97;534.11
2176;Betim;MG;Municipal;2;487.45;609.25;458.0;555.65;560.0;534.07
2177;Curitiba;PR;Estadual;6497;537.81;580.77;497.9;538.91;514.55;533.99
2178;Nacip Raydan;MG;Estadual;5;542.98;541.88;489.9;523.04;572.0;533.96
2179;Doutor Pedrinho;SC;Estadual;12;540.01;579.57;495.72;552.48;501.67;533.89
2180;Consolação;MG;Estadual;8;532.96;572.26;479.18;557.52;527.5;533.88
2181;Campestre;MG;Estadual;71;538.16;596.36;496.45;526.55;511.83;533.87
2182;Capim Grosso;BA;Privada;39;517.41;567.77;496.56;538.85;548.72;533.86
2183;Candeias;MG;Estadual;55;514.79;569.0;493.9;531.15;560.36;533.84
2184;Divino das Laranjeiras;MG;Estadual;15;544.81;578.38;512.28;541.69;492.0;533.83
2185;Guareí;SP;Estadual;36;545.53;598.72;467.63;513.87;543.33;533.82
2186;Sebastianópolis do Sul;SP;Estadual;15;527.7;573.83;514.05;527.72;525.33;533.73
2187;São Nicolau;RS;Estadual;9;541.83;580.39;489.66;554.5;502.22;533.72
2188;Marabá;PA;Federal;54;536.24;578.42;487.93;500.56;565.19;533.67
2189;Santa Bárbara d'Oeste;SP;Estadual;646;534.77;570.24;493.89;537.86;531.58;533.67
2190;Caiçara;RS;Estadual;17;525.12;576.8;490.93;525.81;549.41;533.62
2191;Ilicínea;MG;Estadual;102;506.03;559.68;486.12;534.86;581.37;533.61
2192;Guapiaçu;SP;Estadual;50;520.37;583.01;505.96;532.33;526.4;533.61
2193;Jaraguá do Sul;SC;Estadual;631;535.42;575.62;492.69;540.21;523.33;533.46
2194;Maués;AM;Federal;70;543.32;568.42;499.15;521.0;535.43;533.46
2195;Ivoti;RS;Estadual;71;538.77;578.19;493.76;553.51;502.82;533.41
2196;Monsenhor Paulo;MG;Estadual;43;517.66;580.93;502.82;531.23;534.42;533.41
2197;Palmitos;SC;Estadual;90;538.11;581.92;487.18;542.85;516.89;533.39
2198;Brusque;SC;Estadual;406;535.15;578.27;497.43;535.3;520.79;533.38
2199;Araxá;MG;Municipal;5;524.1;602.3;512.22;528.24;500.0;533.37
2200;Santo Antônio do Sudoeste;PR;Estadual;65;530.56;579.94;496.33;513.46;546.46;533.35
2201;Chapecó;SC;Estadual;897;536.83;575.85;491.66;535.61;526.8;533.35
2202;São João dos Patos;MA;Privada;5;532.14;569.36;467.3;549.84;548.0;533.33
2203;Herval d'Oeste;SC;Estadual;66;534.64;576.0;498.15;536.64;521.21;533.33
2204;Ouro Branco;MG;Estadual;143;530.22;579.43;490.14;538.78;527.97;533.31
2205;Romelândia;SC;Estadual;12;527.53;550.0;490.19;552.03;546.67;533.28
2206;Viçosa;MG;Estadual;359;520.26;570.55;491.76;538.37;545.24;533.23
2207;Francisco Morato;SP;Privada;26;542.32;571.03;492.55;510.93;549.23;533.21
2208;Laurentino;SC;Estadual;30;520.14;572.1;484.31;523.41;566.0;533.19
2209;Itaguara;MG;Estadual;65;525.18;578.5;491.74;545.25;525.23;533.18
2210;Juazeirinho;PB;Municipal;1;468.5;559.4;557.8;500.2;580.0;533.18
2211;Espera Feliz;MG;Estadual;102;518.53;575.41;495.04;531.57;545.1;533.13
2212;Mãe do Rio;PA;Privada;26;517.34;559.47;504.17;518.43;566.15;533.11
2213;Itapecuru Mirim;MA;Privada;20;522.74;566.67;494.91;522.12;559.0;533.09
2214;Porto Nacional;TO;Federal;73;529.49;548.72;487.55;521.82;577.81;533.08
2215;Satuba;AL;Federal;98;522.32;567.59;492.16;521.71;561.43;533.04
2216;Bonfim;MG;Estadual;30;537.04;568.07;495.84;525.36;538.67;533.0
2217;Penedo;AL;Privada;89;522.81;568.81;492.67;542.44;538.2;532.99
2218;São José da Barra;MG;Estadual;29;515.02;572.22;493.71;555.0;528.97;532.98
2219;Elói Mendes;MG;Estadual;126;524.34;577.09;495.97;538.82;528.25;532.9
2220;Itatiba do Sul;RS;Estadual;18;529.97;588.43;479.92;530.56;535.56;532.89
2221;Assis;SP;Estadual;396;546.69;579.23;493.93;541.94;502.63;532.88
2222;Tapira;MG;Estadual;16;515.42;557.22;495.89;529.61;566.25;532.88
2223;Arapuá;MG;Estadual;16;533.22;576.66;508.11;501.41;545.0;532.88
2224;São Bento;PB;Privada;27;526.92;554.44;473.93;556.41;552.59;532.86
2225;Santa Bárbara;MG;Estadual;106;523.6;574.51;489.38;550.08;526.6;532.84
2226;Ibateguara;AL;Privada;7;508.94;549.87;479.51;551.41;574.29;532.81
2227;Ritápolis;MG;Estadual;26;517.74;574.44;493.43;526.83;551.54;532.8
2228;Monte Carmelo;MG;Estadual;267;523.93;567.93;498.47;537.2;536.4;532.79
2229;Barreirinhas;MA;Privada;1;583.7;623.7;526.2;410.3;520.0;532.78
2230;Pains;MG;Estadual;19;523.12;554.89;497.95;504.77;583.16;532.78
2231;Paranapuã;SP;Estadual;14;550.94;596.85;500.11;520.3;495.71;532.78
2232;Nova Serrana;MG;Estadual;276;533.92;567.63;493.42;551.58;517.1;532.73
2233;Ilha Solteira;SP;Estadual;124;537.86;582.55;510.84;543.11;489.19;532.71
2234;Goianá;MG;Estadual;19;540.53;573.41;489.32;522.14;537.89;532.66
2235;Conceição dos Ouros;MG;Estadual;70;518.48;577.6;491.46;561.6;514.0;532.63
2236;Lavínia;SP;Estadual;28;535.2;580.71;517.47;551.84;477.86;532.62
2237;Maripá de Minas;MG;Estadual;15;550.22;590.97;490.63;535.03;496.0;532.57
2238;Lafaiete Coutinho;BA;Estadual;18;512.48;564.51;504.19;516.07;565.56;532.56
2239;Sapucaia;RJ;Estadual;77;524.46;567.14;486.72;537.47;547.01;532.56
2240;Nova Era;MG;Estadual;64;536.59;580.33;497.4;539.15;509.06;532.51
2241;Saquarema;RJ;Estadual;324;532.42;573.16;487.28;533.41;536.23;532.5
2242;Silveiras;SP;Estadual;14;537.47;572.16;508.91;528.13;515.71;532.48
2243;São João Batista do Glória;MG;Estadual;35;503.92;528.33;478.5;537.81;613.71;532.45
2244;Lagoa da Prata;MG;Estadual;247;526.25;572.14;484.59;542.53;536.68;532.44
2245;Parauapebas;PA;Federal;6;527.02;575.75;503.78;518.83;536.67;532.41
2246;Farroupilha;RS;Estadual;145;535.5;573.91;495.68;547.7;508.83;532.32
2247;Pouso Alegre;MG;Estadual;514;535.26;573.97;491.75;542.04;518.56;532.32
2248;Alto Feliz;RS;Estadual;4;485.02;561.2;479.45;570.88;565.0;532.31
2249;Aperibé;RJ;Estadual;39;513.0;563.77;483.81;534.83;566.15;532.31
2250;Boa Vista do Cadeado;RS;Estadual;6;557.95;589.1;473.62;480.82;560.0;532.3
2251;Olímpia;SP;Estadual;242;534.71;570.8;493.67;548.94;513.31;532.29
2252;Araxá;MG;Estadual;366;528.58;565.32;495.62;547.04;524.59;532.23
2253;Santa Maria;RS;Estadual;719;533.63;580.56;492.05;525.02;529.87;532.23
2254;Vista Alegre do Prata;RS;Estadual;18;542.11;594.77;467.82;497.38;558.89;532.19
2255;Centenário;RS;Estadual;9;503.16;586.83;487.53;532.02;551.11;532.13
2256;Dois Irmãos;RS;Estadual;82;535.11;564.77;483.0;535.77;541.95;532.12
2257;Piracicaba;SP;Estadual;1019;539.72;578.28;496.69;543.04;502.61;532.07
2258;Codó;MA;Federal;123;524.99;562.92;482.61;513.6;576.1;532.04
2259;Morros;MA;Privada;8;527.19;583.54;469.15;532.79;547.5;532.03
2260;General Salgado;SP;Estadual;41;515.96;559.67;497.88;541.77;544.88;532.03
2261;Campina das Missões;RS;Estadual;8;539.42;560.01;490.32;505.21;565.0;532.0
2262;São José do Vale do Rio Preto;RJ;Estadual;64;519.89;574.66;492.83;531.55;540.94;531.97
2263;Manhuaçu;MG;Estadual;305;529.22;569.95;488.07;536.19;536.33;531.95
2264;Travesseiro;RS;Estadual;4;560.8;610.6;477.45;495.75;515.0;531.92
2265;Nossa Senhora Aparecida;SE;Estadual;36;508.78;572.34;485.63;504.97;587.78;531.9
2266;Batalha;AL;Federal;52;539.46;568.22;485.87;530.06;535.77;531.88
2267;Pindamonhangaba;SP;Estadual;592;539.21;574.26;486.9;539.03;519.97;531.87
2268;Foz do Iguaçu;PR;Municipal;3;522.53;594.5;459.77;515.83;566.67;531.86
2269;Eldorado do Sul;RS;Municipal;1;479.5;457.9;417.6;604.1;700.0;531.82
2270;Luiziânia;SP;Estadual;6;536.13;593.87;499.65;539.42;490.0;531.81
2271;Vargem Alta;ES;Estadual;109;519.62;569.58;490.78;545.21;533.76;531.79
2272;São Bento do Sul;SC;Estadual;445;536.37;579.78;491.5;533.65;517.53;531.77
2273;Rancho Queimado;SC;Estadual;23;529.77;595.46;498.23;526.64;508.7;531.76
2274;Turmalina;MG;Estadual;104;535.55;573.66;497.75;538.51;513.27;531.75
2275;Alcântara;MA;Federal;31;515.2;549.97;497.51;534.76;561.29;531.75
2276;Florianópolis;SC;Estadual;1301;536.52;578.29;496.13;530.01;517.72;531.73
2277;Sobradinho;RS;Estadual;75;516.72;578.28;484.3;522.28;557.07;531.73
2278;Cambira;PR;Estadual;22;547.98;584.95;481.4;522.48;521.82;531.73
2279;Botucatu;SP;Estadual;266;532.24;580.1;495.73;544.77;505.71;531.71
2280;Bacabal;MA;Privada;115;530.8;566.84;490.47;536.14;534.26;531.7
2281;Putinga;RS;Estadual;5;518.96;566.48;473.48;551.4;548.0;531.66
2282;Nova Luzitânia;SP;Estadual;5;517.94;581.64;525.48;476.88;556.0;531.59
2283;Camamu;BA;Privada;24;529.6;560.87;485.8;515.78;565.83;531.58
2284;Palmas;PR;Municipal;1;487.2;624.6;449.7;576.3;520.0;531.56
2285;Nova Prata do Iguaçu;PR;Estadual;55;515.4;565.04;489.13;549.31;538.91;531.56
2286;Sete Lagoas;MG;Estadual;864;526.63;570.45;496.5;538.19;525.93;531.54
2287;Varjota;CE;Privada;10;528.54;597.29;479.85;511.66;540.0;531.47
2288;Protásio Alves;RS;Estadual;5;501.24;585.44;523.4;527.08;520.0;531.43
2289;Bonfinópolis de Minas;MG;Estadual;51;520.48;557.2;484.41;527.49;567.45;531.41
2290;Santo Antônio do Planalto;RS;Estadual;6;550.77;600.18;504.25;541.8;460.0;531.4
2291;Itaipulândia;PR;Estadual;38;525.02;569.12;482.04;526.67;553.68;531.31
2292;Urutaí;GO;Federal;94;531.91;564.8;505.65;529.86;524.26;531.3
2293;Cândido Mota;SP;Estadual;118;528.03;563.81;487.49;542.37;534.75;531.29
2294;Itabira;MG;Estadual;499;530.3;570.76;494.48;537.98;522.53;531.21
2295;Guaranésia;MG;Estadual;46;531.21;570.25;501.73;540.62;512.17;531.2
2296;Selbach;RS;Estadual;18;508.93;558.81;514.07;542.97;531.11;531.18
2297;Vale do Sol;RS;Estadual;26;516.12;580.69;507.07;532.59;519.23;531.14
2298;Rio Paranaíba;MG;Estadual;74;525.05;562.84;501.36;545.02;521.35;531.13
2299;Guaraniaçu;PR;Estadual;34;536.52;589.48;494.86;534.67;500.0;531.11
2300;Guarinos;GO;Estadual;14;522.28;547.01;496.52;538.24;551.43;531.1
2301;Munhoz;MG;Estadual;21;549.01;575.37;497.27;510.03;523.81;531.1
2302;Paverama;RS;Estadual;19;508.17;569.46;506.12;557.96;513.68;531.08
2303;Braga;RS;Estadual;8;522.86;562.89;471.41;517.91;580.0;531.02
2304;Vargem;SP;Estadual;11;537.48;566.15;475.49;570.14;505.45;530.94
2305;Entre Rios do Oeste;PR;Estadual;15;529.11;568.65;516.27;526.0;514.67;530.94
2306;Colorado;RS;Estadual;6;530.03;586.47;502.45;552.42;483.33;530.94
2307;Torres;RS;Estadual;175;540.62;580.81;486.15;535.11;511.89;530.91
2308;Propriá;SE;Privada;117;519.08;566.03;495.8;517.46;556.07;530.89
2309;Marechal Cândido Rondon;PR;Estadual;215;535.57;577.49;488.38;535.88;517.02;530.87
2310;Girau do Ponciano;AL;Privada;15;517.72;527.5;521.9;529.91;557.33;530.87
2311;Nova Olímpia;PR;Estadual;19;515.45;563.37;495.89;550.04;529.47;530.85
2312;Santa Rita de Caldas;MG;Estadual;40;517.58;579.16;497.42;523.95;536.0;530.82
2313;Paraisópolis;MG;Estadual;68;527.23;572.46;495.63;548.14;510.59;530.81
2314;São João Batista;SC;Estadual;110;535.13;564.44;484.43;532.99;537.09;530.81
2315;Maringá;PR;Estadual;941;532.22;569.57;494.31;527.95;529.95;530.8
2316;Rosário da Limeira;MG;Estadual;37;511.36;561.41;492.19;533.33;555.68;530.79
2317;Itajubá;MG;Estadual;370;527.51;567.21;491.96;547.05;520.05;530.76
2318;Umirim;CE;Federal;15;506.38;561.64;506.1;500.9;578.67;530.74
2319;São Roque do Canaã;ES;Estadual;92;506.97;560.34;484.6;515.44;586.3;530.73
2320;Pombal;PB;Estadual;235;511.75;557.21;473.69;524.77;586.13;530.71
2321;Princesa;SC;Estadual;13;534.85;588.15;500.49;533.08;496.92;530.7
2322;Fernão;SP;Estadual;11;526.85;589.92;493.32;546.68;496.36;530.63
2323;Iguatama;MG;Estadual;24;524.6;562.96;497.39;554.71;513.33;530.6
2324;Tibagi;PR;Privada;2;564.3;523.3;509.35;516.05;540.0;530.6
2325;Nova Bassano;RS;Estadual;32;531.25;567.41;489.57;567.83;496.88;530.59
2326;Joinville;SC;Estadual;1843;536.6;574.23;489.97;536.93;515.21;530.59
2327;Florínea;SP;Estadual;14;515.45;575.61;484.43;528.77;548.57;530.57
2328;Carmo do Paranaíba;MG;Estadual;152;517.86;559.13;488.81;532.44;554.47;530.54
2329;Iconha;ES;Estadual;78;520.2;566.9;485.46;552.82;527.18;530.51
2330;Piedade de Caratinga;MG;Estadual;32;517.89;576.34;484.84;543.94;529.38;530.48
2331;Itapejara d'Oeste;PR;Estadual;57;519.46;571.6;489.35;530.21;541.75;530.47
2332;São Gabriel do Oeste;MS;Estadual;85;536.77;565.61;500.78;522.0;527.06;530.44
2333;Imbituba;SC;Estadual;199;531.1;578.24;484.86;531.56;526.23;530.4
2334;Itatiba;SP;Estadual;546;535.72;572.53;493.3;545.33;504.87;530.35
2335;São José da Lapa;MG;Estadual;173;532.12;570.16;487.87;536.96;524.51;530.32
2336;Palhoça;SC;Estadual;717;532.1;578.53;497.06;532.46;511.35;530.3
2337;Itamarati de Minas;MG;Estadual;10;528.49;545.59;517.14;552.21;508.0;530.29
2338;Guaratinguetá;SP;Municipal;1;516.0;580.0;407.8;627.5;520.0;530.26
2339;Ibaté;SP;Privada;7;524.21;530.89;517.57;498.6;580.0;530.25
2340;Lavras;MG;Estadual;477;528.41;564.25;496.09;529.04;533.21;530.2
2341;Terenos;MS;Municipal;1;565.8;571.6;583.6;530.0;400.0;530.2
2342;São Miguel do Anta;MG;Estadual;51;514.73;579.24;498.88;540.44;517.25;530.11
2343;Santo Amaro;BA;Privada;46;537.16;585.45;494.91;497.81;535.22;530.11
2344;Águas Mornas;SC;Estadual;42;523.53;567.91;496.24;537.51;525.24;530.09
2345;Mendonça;SP;Estadual;23;533.13;593.02;485.67;553.24;485.22;530.05
2346;Belo Vale;MG;Estadual;25;506.38;576.14;508.83;532.25;526.4;530.0
2347;Motuca;SP;Estadual;6;545.38;576.48;494.62;503.2;530.0;529.94
2348;Terra de Areia;RS;Estadual;44;528.44;580.42;492.32;522.15;526.36;529.94
2349;Pérola d'Oeste;PR;Estadual;17;552.78;588.25;478.07;500.01;530.59;529.94
2350;Osório;RS;Estadual;179;532.55;570.65;491.9;529.62;524.69;529.88
2351;Santo Amaro da Imperatriz;SC;Estadual;152;537.86;582.33;495.28;540.44;493.29;529.84
2352;Avaré;SP;Estadual;248;533.63;563.61;486.39;534.97;530.56;529.83
2353;Indaiatuba;SP;Estadual;839;536.6;571.83;488.9;537.37;514.4;529.82
2354;Belford Roxo;RJ;Privada;152;530.68;572.15;486.84;528.38;531.05;529.82
2355;Alfredo Vasconcelos;MG;Estadual;34;511.97;576.05;501.96;541.92;517.06;529.79
2356;Cubatão;SP;Estadual;522;533.11;568.16;491.03;533.24;523.26;529.76
2357;Igrejinha;RS;Estadual;84;535.78;577.0;487.3;548.04;500.48;529.72
2358;São Lourenço do Oeste;SC;Estadual;133;530.34;579.88;484.5;539.77;513.83;529.66
2359;Niterói;RJ;Estadual;1990;532.97;573.01;485.94;527.01;529.05;529.59
2360;Pedra Azul;MG;Estadual;67;527.33;565.56;494.68;527.58;532.54;529.54
2361;Cerro Grande;RS;Estadual;8;539.45;559.34;491.38;492.44;565.0;529.52
2362;Wenceslau Braz;MG;Estadual;17;536.56;589.59;481.79;518.45;521.18;529.51
2363;Coimbra;MG;Estadual;70;504.19;575.16;501.19;521.38;545.43;529.47
2364;Barão de Antonina;SP;Estadual;15;548.97;574.59;498.19;514.63;510.67;529.41
2365;Serrano do Maranhão;MA;Municipal;1;529.8;608.4;429.1;459.6;620.0;529.38
2366;Itu;SP;Estadual;832;537.52;574.12;489.34;531.22;514.66;529.37
2367;Gouveia;MG;Estadual;83;523.97;576.06;480.02;530.62;536.14;529.36
2368;Belo Oriente;MG;Estadual;85;521.7;561.64;478.42;543.39;541.41;529.31
2369;Xaxim;SC;Estadual;139;524.34;579.81;491.52;536.06;514.68;529.28
2370;Periquito;MG;Estadual;16;527.72;544.17;517.54;506.8;550.0;529.25
2371;Conceição do Araguaia;PA;Privada;78;515.21;561.03;486.21;514.69;568.97;529.22
2372;Santa Bárbara do Leste;MG;Estadual;31;518.19;571.02;494.67;536.8;525.16;529.17
2373;Novo Gama;GO;Privada;28;524.09;579.73;470.89;539.68;531.43;529.16
2374;Cascavel;PR;Estadual;927;535.36;576.72;495.12;528.74;509.8;529.15
2375;Santa Maria de Jetibá;ES;Estadual;176;524.17;579.61;490.23;545.13;506.59;529.14
2376;Marcelino Ramos;RS;Estadual;15;535.43;567.65;491.62;538.94;512.0;529.13
2377;Perdigão;MG;Estadual;42;520.13;558.69;493.61;567.41;505.71;529.11
2378;Limeira do Oeste;MG;Estadual;41;516.9;568.31;492.52;528.12;539.51;529.07
2379;Registro;SP;Estadual;269;533.01;570.19;493.49;549.1;499.41;529.04
2380;Teixeira;PB;Privada;13;509.8;553.88;503.06;518.41;560.0;529.03
2381;Ubaporanga;MG;Estadual;54;514.0;559.28;483.65;548.87;539.26;529.01
2382;Piracuruca;PI;Privada;29;514.75;566.52;491.68;544.48;527.59;529.0
2383;Taquarituba;SP;Estadual;161;533.74;568.27;491.91;548.04;502.86;528.96
2384;Santos;SP;Estadual;1334;542.14;577.33;489.23;534.59;501.29;528.92
2385;Bannach;PA;Estadual;6;536.98;558.73;451.3;547.52;550.0;528.91
2386;Bariri;SP;Estadual;156;521.58;571.75;487.04;538.0;526.03;528.88
2387;Andradas;MG;Estadual;124;522.06;579.24;487.26;537.89;517.74;528.84
2388;Funilândia;MG;Estadual;17;519.76;555.52;487.75;527.0;554.12;528.83
2389;Caturaí;GO;Estadual;17;503.22;556.35;493.25;492.47;598.82;528.82
2390;São Leopoldo;RS;Estadual;419;536.44;577.65;486.81;532.25;510.88;528.81
2391;Santa Juliana;MG;Estadual;24;523.25;556.52;491.1;533.07;540.0;528.79
2392;Teresópolis;RJ;Estadual;715;534.54;572.38;484.15;531.12;521.76;528.79
2393;Monte Belo;MG;Estadual;41;509.82;543.98;501.45;535.02;553.66;528.78
2394;Sapiranga;RS;Estadual;271;532.8;573.85;480.43;529.0;527.75;528.77
2395;Sumidouro;RJ;Estadual;43;517.91;569.26;488.33;526.02;542.33;528.77
2396;Cachoeirinha;RS;Estadual;437;539.24;578.01;486.2;529.48;510.85;528.75
2397;São Domingos do Maranhão;MA;Privada;6;520.87;508.72;522.15;568.63;523.33;528.74
2398;São Sebastião da Grama;SP;Estadual;35;544.16;590.05;500.47;523.69;485.14;528.7
2399;Tucumã;PA;Privada;37;519.52;564.55;504.61;543.86;510.81;528.67
2400;Rubinéia;SP;Estadual;18;517.23;574.43;488.89;492.74;570.0;528.66
2401;Joviânia;GO;Estadual;34;525.23;569.36;497.28;517.85;533.53;528.65
2402;David Canabarro;RS;Estadual;9;536.48;561.46;481.62;545.92;517.78;528.65
2403;Heliodora;MG;Estadual;44;522.66;569.71;482.62;553.71;514.55;528.65
2404;São José;SC;Estadual;605;532.72;575.26;489.94;532.7;512.6;528.64
2405;Ipojuca;PE;Privada;25;514.96;543.52;498.53;530.96;555.2;528.63
2406;Bananeiras;PB;Federal;35;526.85;559.61;499.99;522.94;533.71;528.62
2407;Manfrinópolis;PR;Estadual;11;533.25;570.47;479.2;503.78;556.36;528.61
2408;São Bento do Sapucaí;SP;Estadual;36;531.77;568.67;489.75;539.74;512.78;528.54
2409;Candeias;BA;Privada;53;542.41;576.03;482.91;516.93;524.15;528.49
2410;Cristiano Otoni;MG;Estadual;28;513.75;566.65;498.62;535.3;527.86;528.44
2411;Paim Filho;RS;Estadual;12;500.25;555.74;473.52;539.27;573.33;528.42
2412;Mantena;MG;Estadual;120;524.48;563.78;480.79;546.07;527.0;528.42
2413;Jacuí;MG;Estadual;47;518.92;539.18;483.21;544.1;556.6;528.4
2414;Turvo;SC;Estadual;48;525.53;581.65;489.06;541.89;503.75;528.38
2415;Lajeado;RS;Estadual;93;531.02;572.97;485.86;526.26;525.59;528.34
2416;Catas Altas;MG;Estadual;25;524.21;562.17;507.37;520.68;527.2;528.33
2417;Morro Grande;SC;Estadual;12;522.59;567.93;495.89;550.09;505.0;528.3
2418;Valinhos;SP;Estadual;462;532.94;574.49;496.2;534.5;503.38;528.3
2419;Cristina;MG;Estadual;39;526.72;567.3;513.5;540.54;493.33;528.28
2420;Siderópolis;SC;Estadual;34;524.95;583.36;484.52;516.82;531.76;528.28
2421;Jaú;SP;Estadual;424;530.51;567.03;488.08;537.92;517.78;528.26
2422;Pompéu;MG;Estadual;117;515.47;557.24;477.82;514.38;576.24;528.23
2423;Brás Pires;MG;Estadual;25;508.91;594.54;487.92;524.19;525.6;528.23
2424;São Mamede;PB;Estadual;40;516.29;547.44;475.49;544.36;557.5;528.22
2425;Várzea Grande;MT;Privada;146;524.81;564.09;486.78;528.86;536.58;528.22
2426;Xambrê;PR;Estadual;12;519.7;547.66;511.21;552.47;510.0;528.21
2427;Catanduva;SP;Estadual;336;534.24;571.63;492.56;536.99;505.54;528.19
2428;Pitangui;MG;Estadual;108;519.4;552.7;492.3;556.65;519.81;528.17
2429;Piumhi;MG;Estadual;127;523.72;564.61;484.99;538.04;529.45;528.16
2430;Normandia;RR;Estadual;9;510.78;598.36;470.48;538.94;522.22;528.16
2431;Turmalina;SP;Estadual;11;536.08;569.48;475.6;563.09;496.36;528.12
2432;São Miguel do Oeste;SC;Estadual;174;528.06;573.29;497.52;532.94;508.74;528.11
2433;Ronda Alta;RS;Estadual;26;539.96;561.3;502.61;540.45;496.15;528.1
2434;Bragança;PA;Federal;47;518.56;549.58;477.79;538.36;555.74;528.01
2435;Nova União;MG;Estadual;27;522.43;560.5;484.76;537.2;534.81;527.94
2436;Iguatu;CE;Federal;61;516.98;562.19;498.46;522.3;539.67;527.92
2437;Laranjeiras do Sul;PR;Estadual;146;528.34;571.55;498.06;534.67;506.71;527.87
2438;Itapema;SC;Municipal;6;547.28;569.4;481.25;591.33;450.0;527.85
2439;Japaratuba;SE;Privada;6;514.15;566.1;491.38;517.58;550.0;527.84
2440;Soure;PA;Municipal;17;501.91;541.56;460.87;511.15;623.53;527.8
2441;Cambuí;MG;Estadual;92;523.65;570.74;487.76;533.32;523.48;527.79
2442;Catu;BA;Privada;22;532.1;574.06;498.63;525.02;509.09;527.78
2443;Bom Sucesso;MG;Estadual;100;516.35;549.32;487.87;527.88;557.4;527.76
2444;Xanxerê;SC;Estadual;149;528.23;571.66;490.56;524.91;523.22;527.71
2445;São Sebastião do Caí;RS;Estadual;56;533.07;587.69;477.22;532.17;508.21;527.67
2446;Gravatal;SC;Estadual;28;522.35;570.84;485.91;536.38;522.86;527.67
2447;Bituruna;PR;Estadual;59;528.48;585.54;496.42;523.12;504.75;527.66
2448;São Bernardo do Campo;SP;Estadual;3424;535.87;572.85;486.69;536.91;506.0;527.66
2449;Passos;MG;Estadual;519;519.29;561.73;488.08;537.9;531.25;527.65
2450;Palmital;SP;Estadual;96;536.82;556.64;485.93;522.55;536.25;527.64
2451;Anhumas;SP;Estadual;15;536.3;572.97;487.45;506.75;534.67;527.63
