POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
1640;Entre Folhas;MG;Estadual;19;496.47;523.95;502.28;552.11;817.89;578.54
1641;Jaguaribe;CE;Federal;43;522.68;524.66;501.44;573.2;770.7;578.53
1642;Santa Rosa do Sul;SC;Federal;68;534.29;553.06;540.96;606.2;657.94;578.49
1643;Fernandópolis;SP;Estadual;198;545.08;538.36;514.92;579.62;714.34;578.47
1644;Putinga;RS;Estadual;8;514.01;532.41;527.14;578.45;740.0;578.4
1645;Saquarema;RJ;Municipal;1;571.3;547.3;588.7;584.5;600.0;578.36
1646;Ribeirão;PE;Privada;26;514.1;521.68;504.95;569.42;781.54;578.34
1647;Aracati;CE;Privada;31;531.87;536.43;501.51;571.85;749.68;578.27
1648;Francisco Dumont;MG;Estadual;3;529.93;528.53;515.97;583.47;733.33;578.25
1649;Santa Izabel do Pará;PA;Privada;59;515.6;531.8;502.3;536.74;804.75;578.24
1650;Palhoça;SC;Federal;39;543.0;547.45;523.35;579.3;697.95;578.21
1651;Santa Albertina;SP;Estadual;6;537.7;574.73;548.63;629.75;600.0;578.16
1652;Panorama;SP;Estadual;9;540.81;556.73;516.38;578.93;697.78;578.13
1653;Nazareno;MG;Estadual;6;523.47;525.35;498.73;602.73;740.0;578.06
1654;Casca;RS;Estadual;22;539.37;530.62;518.65;562.49;739.09;578.04
1655;Uibaí;BA;Privada;7;557.37;553.67;521.7;560.24;697.14;578.03
1656;Belo Jardim;PE;Privada;56;514.19;526.72;511.31;564.29;773.21;577.95
1657;Afogados da Ingazeira;PE;Privada;12;552.27;544.82;541.04;585.76;665.0;577.78
1658;Luziânia;GO;Federal;53;540.07;567.04;523.62;554.91;703.02;577.73
1659;Panambi;RS;Federal;33;539.64;545.98;552.91;610.1;640.0;577.72
1660;Arroio do Padre;RS;Estadual;22;541.95;536.43;518.25;583.57;708.18;577.68
1661;Sapucaia do Sul;RS;Privada;72;545.25;546.7;503.2;581.39;711.67;577.64
1662;Camaçari;BA;Privada;158;534.51;548.32;516.94;565.54;722.91;577.64
1663;Castro Alves;BA;Privada;7;515.5;528.84;490.67;587.2;765.71;577.59
1664;Itapororoca;PB;Privada;22;521.5;543.39;497.66;563.34;761.82;577.54
1665;São Ludgero;SC;Estadual;20;541.0;536.79;496.66;563.99;749.0;577.49
1666;Matão;SP;Federal;67;538.75;548.27;527.83;567.66;704.78;577.46
1667;União da Vitória;PR;Federal;40;551.22;559.48;515.5;559.68;701.0;577.38
1668;Arapongas;PR;Municipal;1;534.2;570.2;411.6;530.8;840.0;577.36
1669;Jandira;SP;Privada;92;558.52;561.48;520.94;591.27;654.13;577.27
1670;Posse;GO;Federal;28;528.42;533.22;523.7;559.4;741.43;577.23
1671;Acaraú;CE;Privada;16;523.72;521.56;499.87;547.19;793.75;577.22
1672;Edéia;GO;Privada;2;517.5;580.35;467.0;581.05;740.0;577.18
1673;Correntina;BA;Privada;8;525.89;560.8;559.65;559.52;680.0;577.17
1674;São Vicente de Minas;MG;Estadual;11;535.65;515.62;525.63;581.41;727.27;577.11
1675;Senador Firmino;MG;Estadual;16;532.29;539.18;520.79;604.46;688.75;577.1
1676;Eusébio;CE;Privada;45;529.57;539.51;511.4;587.98;716.89;577.07
1677;Ibaiti;PR;Privada;30;556.23;562.86;533.07;596.44;636.67;577.05
1678;São Bento do Sapucaí;SP;Privada;2;530.9;569.3;572.9;622.15;590.0;577.05
1679;Cajuru;SP;Privada;9;507.18;517.24;523.63;601.64;735.56;577.05
1680;Santa Fé;PR;Privada;6;507.9;520.22;503.6;633.33;720.0;577.01
1681;Macaúbas;BA;Estadual;64;519.33;528.41;494.74;542.5;800.0;577.0
1682;Canoinhas;SC;Federal;35;544.91;535.79;509.74;571.63;722.86;576.99
1683;Sericita;MG;Estadual;5;496.44;518.34;512.72;548.9;808.0;576.88
1684;Piranhas;AL;Privada;15;521.05;558.45;516.84;542.61;745.33;576.86
1685;Aratiba;RS;Estadual;12;543.09;549.14;518.27;610.23;663.33;576.81
1686;Sobradinho;RS;Estadual;45;543.76;551.59;515.08;573.83;699.56;576.76
1687;Guarantã do Norte;MT;Federal;33;535.02;547.74;512.44;565.51;723.03;576.75
1688;Iguape;SP;Privada;18;514.81;541.54;527.91;616.14;683.33;576.75
1689;Diamantina;MG;Estadual;107;526.79;544.9;524.21;587.7;699.81;576.68
1690;Valença;BA;Federal;195;540.36;552.89;514.99;553.64;721.23;576.62
1691;Monteiro;PB;Federal;72;530.97;532.99;506.83;580.49;731.39;576.53
1692;Santa Rita do Novo Destino;GO;Estadual;2;541.35;539.2;499.9;562.1;740.0;576.51
1693;Mesquita;RJ;Privada;96;541.57;559.77;518.71;569.71;692.71;576.49
1694;Embu das Artes;SP;Privada;106;557.18;554.29;528.5;586.55;655.66;576.43
1695;Umbaúba;SE;Privada;19;529.01;551.57;504.91;530.05;766.32;576.37
1696;Corumbá;MS;Privada;123;540.69;550.63;519.26;562.06;709.11;576.35
1697;Camaragibe;PE;Privada;109;537.88;544.27;513.22;578.26;708.07;576.34
1698;São João do Oeste;SC;Estadual;24;535.25;541.45;524.04;584.11;696.67;576.3
1699;Águas Lindas de Goiás;GO;Privada;131;530.19;543.22;515.45;572.42;720.15;576.29
1700;Lucas do Rio Verde;MT;Federal;26;544.21;561.91;549.51;580.2;645.38;576.24
1701;Santa Rita;PB;Federal;54;550.46;555.71;515.41;568.14;691.48;576.24
1702;Bela Vista;MS;Privada;15;533.49;538.78;509.18;563.56;736.0;576.2
1703;Frederico Westphalen;RS;Federal;51;526.17;543.54;524.36;573.96;712.94;576.19
1704;Prata;MG;Privada;11;545.44;563.65;527.75;574.87;669.09;576.16
1705;Bonito;MS;Privada;18;515.89;541.66;523.66;580.68;718.89;576.16
1706;Santa Terezinha do Tocantins;TO;Estadual;3;521.83;480.6;513.77;584.4;780.0;576.12
1707;Itararé;SP;Privada;23;544.79;552.33;516.73;605.81;660.87;576.11
1708;Piedade dos Gerais;MG;Estadual;2;569.05;558.35;536.75;626.05;590.0;576.04
1709;Palmópolis;MG;Estadual;1;547.6;605.5;538.2;548.7;640.0;576.0
1710;Simões Filho;BA;Privada;51;533.14;546.63;511.95;552.17;736.08;575.99
1711;Morro Redondo;RS;Estadual;23;537.4;556.25;518.17;586.38;681.74;575.99
1712;Tauá;CE;Federal;42;530.54;534.27;510.55;596.29;708.1;575.95
1713;Inhumas;GO;Federal;49;540.12;543.59;519.91;564.71;711.43;575.95
1714;Santana da Ponte Pensa;SP;Estadual;1;581.8;530.7;601.6;645.5;520.0;575.92
1715;Bambuí;MG;Federal;92;533.4;539.81;517.88;577.09;710.65;575.77
1716;Rio Acima;MG;Estadual;3;548.93;578.77;484.4;613.3;653.33;575.75
1717;Pau dos Ferros;RN;Privada;37;526.92;545.43;514.86;559.04;731.89;575.63
1718;Ascurra;SC;Privada;10;566.54;564.26;520.37;554.89;672.0;575.61
1719;Santa Cruz de Goiás;GO;Estadual;9;541.09;556.41;511.83;553.16;715.56;575.61
1720;Brasilândia do Tocantins;TO;Estadual;2;525.05;548.0;491.4;533.45;780.0;575.58
1721;Campo Novo do Parecis;MT;Privada;2;555.55;568.45;525.95;617.8;610.0;575.55
1722;Areia Branca;RN;Privada;22;522.9;521.84;511.8;568.02;752.73;575.46
1723;Itaperuçu;PR;Privada;12;525.97;529.07;511.56;592.25;718.33;575.44
1724;Valparaíso de Goiás;GO;Federal;36;541.18;550.41;510.12;587.1;688.33;575.43
1725;Capim Grosso;BA;Privada;27;539.05;540.68;497.25;575.73;724.44;575.43
1726;Bragança;PA;Privada;98;509.57;518.23;506.46;562.69;779.59;575.31
1727;São Lourenço do Piauí;PI;Municipal;2;490.4;485.8;456.5;583.8;860.0;575.3
1728;Santa Efigênia de Minas;MG;Estadual;2;521.95;521.1;495.75;567.65;770.0;575.29
1729;Igarapé;MG;Privada;20;546.94;549.54;517.2;556.69;706.0;575.27
1730;São Vicente do Sul;RS;Federal;72;531.56;554.05;522.71;586.77;681.11;575.24
1731;Monte Alegre de Minas;MG;Estadual;8;545.31;564.15;505.86;560.84;700.0;575.23
1732;Moreno;PE;Privada;31;533.38;541.29;495.5;550.43;755.48;575.22
1733;Santa Mariana;PR;Privada;14;531.55;562.29;496.93;585.24;700.0;575.2
1734;Cordislândia;MG;Estadual;2;560.0;584.9;542.2;548.6;640.0;575.14
1735;Princesa Isabel;PB;Federal;33;526.78;547.75;507.43;584.58;709.09;575.13
1736;Glaucilândia;MG;Estadual;1;544.3;481.0;518.5;471.6;860.0;575.08
1737;Guaratinguetá;SP;Estadual;274;549.53;553.73;508.62;587.93;675.33;575.03
1738;Peixoto de Azevedo;MT;Privada;10;539.23;541.2;506.26;566.14;722.0;574.97
1739;Paranaguá;PR;Privada;173;540.45;550.26;523.07;589.36;671.68;574.96
1740;Tio Hugo;RS;Estadual;5;536.24;574.32;524.7;559.3;680.0;574.91
1741;Rondonópolis;MT;Federal;98;543.86;555.06;513.9;561.32;700.0;574.83
1742;Sertanópolis;PR;Privada;30;549.17;543.66;530.89;617.62;632.67;574.8
1743;Pinheirinho do Vale;RS;Estadual;4;496.1;520.33;487.9;539.62;830.0;574.79
1744;Itaiópolis;SC;Privada;10;530.91;542.66;532.56;589.58;678.0;574.74
1745;Nilópolis;RJ;Privada;218;542.89;557.87;513.51;574.8;684.22;574.66
1746;Capela;SE;Privada;28;521.46;521.38;495.4;547.26;787.14;574.53
1747;Nova Soure;BA;Privada;15;514.49;542.07;515.92;574.63;725.33;574.49
1748;Catas Altas;MG;Estadual;11;550.35;542.44;508.38;570.62;700.0;574.36
1749;Varjão de Minas;MG;Estadual;4;578.48;567.05;495.98;555.0;675.0;574.3
1750;Capão da Canoa;RS;Privada;69;538.9;559.69;509.45;568.86;694.49;574.28
1751;Picuí;PB;Federal;113;530.25;536.24;501.71;562.91;740.18;574.26
1752;Porangatu;GO;Privada;28;518.61;521.56;508.13;559.2;763.57;574.21
1753;Ipanema;MG;Estadual;46;514.0;530.5;509.65;573.17;743.48;574.16
1754;Indiavaí;MT;Estadual;1;536.8;550.0;451.7;391.8;940.0;574.06
1755;Penedo;AL;Privada;71;531.59;535.85;509.55;570.36;722.82;574.03
1756;Maruim;SE;Privada;8;537.5;562.9;519.78;567.3;682.5;574.0
1757;Abaeté;MG;Estadual;37;542.51;547.95;516.59;583.31;679.46;573.96
1758;Carneirinho;MG;Estadual;4;507.9;507.8;479.92;629.17;745.0;573.96
1759;Delmiro Gouveia;AL;Privada;36;538.35;539.36;505.24;531.66;755.0;573.92
1760;Inconfidentes;MG;Federal;109;542.67;539.52;522.37;588.05;676.88;573.9
1761;Jaru;RO;Federal;68;545.08;554.74;515.3;544.47;709.12;573.74
1762;Bom Jesus;PI;Privada;11;542.22;565.6;507.57;562.35;690.91;573.73
1763;São Cristóvão;SE;Privada;41;522.23;526.29;511.22;559.67;749.27;573.73
1764;Jaú;SP;Estadual;314;538.05;539.68;500.34;573.23;717.01;573.66
1765;Mogi Guaçu;SP;Municipal;35;546.4;543.38;515.46;584.77;678.29;573.66
1766;Ribeirão Pires;SP;Privada;75;537.47;544.21;530.44;594.08;661.87;573.61
1767;Tuparetama;PE;Estadual;53;516.92;525.27;504.3;581.06;740.38;573.59
1768;Capivari;SP;Municipal;1;555.1;487.3;517.5;627.6;680.0;573.5
1769;Queimados;RJ;Privada;86;538.99;548.3;504.63;552.55;723.02;573.5
1770;Catalão;GO;Federal;15;568.33;533.81;526.01;559.25;680.0;573.48
1771;Guaraí;TO;Privada;21;528.86;520.43;499.33;538.81;780.0;573.48
1772;Arraial do Cabo;RJ;Privada;15;552.09;574.89;511.82;571.15;657.33;573.46
1773;Santana;AP;Privada;79;533.96;541.39;505.13;549.82;736.96;573.45
1774;Floresta;PE;Federal;51;518.58;525.56;498.15;548.81;776.08;573.44
1775;Alvarenga;MG;Estadual;4;554.75;587.88;528.28;556.25;640.0;573.43
1776;Catu;BA;Federal;74;539.42;548.84;533.88;556.25;688.65;573.41
1777;Franco da Rocha;SP;Privada;50;538.71;561.68;523.11;590.65;652.8;573.39
1778;Canaã dos Carajás;PA;Privada;126;522.8;527.98;513.86;563.46;738.57;573.34
1779;Aracaju;SE;Federal;107;539.53;545.91;521.08;564.36;695.7;573.32
1780;Itaúna;MG;Estadual;117;539.25;550.43;512.65;600.57;663.59;573.3
1781;Caputira;MG;Estadual;14;542.26;555.41;508.57;584.49;675.71;573.29
1782;Quixadá;CE;Federal;46;536.42;538.29;511.04;588.91;691.74;573.28
1783;Saltinho;SC;Estadual;5;511.88;537.48;505.44;563.42;748.0;573.24
1784;Oriximiná;PA;Privada;54;521.63;553.67;518.56;561.17;710.37;573.08
1785;Estiva;MG;Estadual;6;533.8;540.67;508.32;545.88;736.67;573.07
1786;Santa Inês;BA;Federal;100;537.22;546.41;511.04;537.28;733.2;573.03
1787;Bebedouro;SP;Estadual;134;541.14;539.28;507.9;579.83;696.72;572.97
1788;Boituva;SP;Federal;31;549.5;549.86;514.58;576.58;674.19;572.94
1789;Itajaí;SC;Federal;50;541.6;545.82;515.6;588.85;672.8;572.93
1790;Coronel Freitas;SC;Estadual;16;546.79;572.08;519.0;560.12;666.25;572.85
1791;Águas Mornas;SC;Estadual;12;535.18;532.24;525.85;590.59;680.0;572.77
1792;Luisburgo;MG;Estadual;8;545.48;563.79;524.9;542.12;687.5;572.76
1793;Catu;BA;Privada;13;518.32;546.87;516.92;572.35;709.23;572.74
1794;Braúna;SP;Estadual;3;555.33;596.9;558.07;593.3;560.0;572.72
1795;Diadema;SP;Privada;339;542.45;551.15;518.06;575.85;676.11;572.72
1796;Barra do Corda;MA;Privada;9;531.38;535.02;511.59;547.76;737.78;572.7
1797;Itapuranga;GO;Estadual;75;518.53;528.91;494.72;559.69;761.33;572.64
1798;Pedro II;PI;Federal;65;523.74;542.42;520.04;564.04;712.62;572.57
1799;Bacabal;MA;Privada;80;521.34;531.33;499.95;546.83;763.25;572.54
1800;Mocajuba;PA;Privada;8;518.86;521.99;524.29;517.52;780.0;572.53
1801;Campestre;MG;Estadual;28;540.07;534.03;509.34;568.16;710.71;572.46
1802;Saubara;BA;Estadual;1;616.8;592.1;561.1;472.3;620.0;572.46
1803;Ernestina;RS;Estadual;6;566.1;511.52;515.93;568.75;700.0;572.46
1804;São Miguel dos Campos;AL;Privada;66;513.76;532.1;500.81;552.82;762.73;572.44
1805;Santa Fé do Sul;SP;Estadual;52;548.21;546.12;526.12;587.08;654.62;572.43
1806;Rio do Sul;SC;Federal;66;528.15;552.85;540.04;578.56;661.82;572.28
1807;São Miguel da Baixa Grande;PI;Estadual;3;540.47;542.2;492.17;566.57;720.0;572.28
1808;Guarujá;SP;Privada;216;547.91;543.69;515.36;577.56;676.67;572.24
1809;Juína;MT;Privada;11;528.97;533.77;547.62;554.35;696.36;572.21
1810;Indaiatuba;SP;Municipal;1;531.5;502.7;485.3;581.4;760.0;572.18
1811;Nova Friburgo;RJ;Municipal;4;551.08;532.15;501.15;536.5;740.0;572.17
1812;Formosa do Rio Preto;BA;Privada;1;478.5;442.6;570.6;608.9;760.0;572.12
1813;Caucaia;CE;Privada;84;533.37;542.89;509.87;562.58;711.67;572.08
1814;Itatiaiuçu;MG;Estadual;11;536.2;574.2;526.36;565.41;658.18;572.07
1815;Jardim;MS;Federal;38;559.23;559.95;515.33;583.9;641.58;572.0
1816;Marabá;PA;Federal;162;528.12;545.68;506.95;550.04;729.14;571.99
1817;Massaranduba;PB;Privada;1;583.0;466.6;485.9;584.4;740.0;571.98
1818;Romaria;MG;Estadual;2;530.3;538.15;436.5;624.6;730.0;571.91
1819;Santo Antônio de Pádua;RJ;Municipal;2;541.0;560.9;510.45;527.15;720.0;571.9
1820;Iguaba Grande;RJ;Privada;24;527.05;548.88;510.71;563.66;709.17;571.89
1821;Sapucaia;RJ;Municipal;1;449.4;553.6;479.9;556.5;820.0;571.88
1822;Coruripe;AL;Federal;84;528.24;534.51;496.12;563.82;736.67;571.87
1823;São Pedro do Ivaí;PR;Estadual;13;550.63;543.3;512.46;557.52;695.38;571.86
1824;Barcarena;PA;Privada;124;523.16;544.03;507.6;542.53;741.45;571.75
1825;Rio Pomba;MG;Federal;48;529.4;549.5;520.99;573.91;684.58;571.67
1826;Salinas;MG;Federal;124;530.51;530.31;506.21;561.84;729.03;571.58
1827;Frederico Westphalen;RS;Estadual;73;519.61;525.8;505.39;574.61;732.33;571.55
1828;Monte Alegre de Minas;MG;Municipal;1;517.6;537.6;487.7;594.8;720.0;571.54
1829;Paraíso do Sul;RS;Estadual;26;528.78;549.11;512.64;574.08;693.08;571.54
1830;Vidal Ramos;SC;Estadual;7;511.49;540.57;502.43;528.3;774.29;571.41
1831;São Bento;PB;Privada;9;534.21;532.08;523.94;602.38;664.44;571.41
1832;Potirendaba;SP;Privada;11;521.07;553.73;538.78;563.07;680.0;571.33
1833;Gramado;RS;Estadual;50;548.8;551.75;514.47;587.08;654.4;571.3
1834;Marzagão;GO;Estadual;8;548.39;564.04;520.92;557.65;665.0;571.2
1835;Governador Mangabeira;BA;Privada;11;517.67;545.47;490.79;529.19;772.73;571.17
1836;Várzea Grande;MT;Privada;153;527.37;539.08;505.19;564.4;719.74;571.16
1837;Ji-Paraná;RO;Privada;39;533.34;547.76;522.92;577.11;674.36;571.1
1838;Itapevi;SP;Privada;72;543.98;549.0;509.06;579.56;673.89;571.1
1839;Cabedelo;PB;Federal;91;526.89;525.69;502.61;541.59;758.68;571.09
1840;Ibirubá;RS;Estadual;31;546.33;542.24;493.91;587.65;685.16;571.06
1841;Novo Oriente de Minas;MG;Privada;1;533.9;503.4;581.5;695.7;540.0;570.9
1842;Alagoinhas;BA;Federal;51;529.18;540.57;523.09;557.26;704.31;570.88
1843;Barra do Corda;MA;Federal;81;524.02;521.77;493.69;537.75;777.04;570.85
1844;Água Limpa;GO;Estadual;2;523.4;511.8;533.15;515.8;770.0;570.83
1845;Itaberaba;BA;Federal;53;543.58;553.1;519.78;559.49;678.11;570.81
1846;Inhacorá;RS;Estadual;2;547.15;543.95;469.4;552.75;740.0;570.65
1847;Morro Reuter;RS;Estadual;8;540.41;550.14;508.21;569.08;685.0;570.57
1848;Raul Soares;MG;Estadual;34;526.75;523.15;510.45;591.28;701.18;570.56
1849;Serrano do Maranhão;MA;Municipal;1;517.5;605.9;572.8;596.6;560.0;570.56
1850;Sapezal;MT;Privada;28;513.98;538.89;511.35;593.55;695.0;570.55
1851;Rosário da Limeira;MG;Estadual;10;513.14;541.08;489.55;532.71;776.0;570.5
1852;Jucuruçu;BA;Estadual;6;521.97;570.55;501.77;544.63;713.33;570.45
1853;São José do Hortêncio;RS;Estadual;1;603.8;570.4;607.4;630.0;440.0;570.32
1854;General Salgado;SP;Estadual;16;522.17;544.11;506.72;619.84;658.75;570.32
1855;Estrela;RS;Estadual;20;540.38;544.31;502.08;605.75;659.0;570.3
1856;Piraí do Sul;PR;Privada;11;549.05;572.93;486.64;573.23;669.09;570.19
1857;Arinos;MG;Federal;68;524.07;524.06;511.35;541.2;750.0;570.13
1858;Toropi;RS;Estadual;12;533.58;546.96;500.35;581.32;688.33;570.11
1859;Ipojuca;PE;Privada;65;521.25;524.31;499.94;551.21;753.54;570.05
1860;Floriano;PI;Federal;132;513.84;523.73;504.95;543.59;764.09;570.04
1861;Baturité;CE;Federal;23;517.09;519.58;502.69;575.88;734.78;570.01
1862;Umburanas;BA;Estadual;3;529.83;519.4;453.3;493.93;853.33;569.96
1863;Belém;PB;Privada;21;494.0;516.9;498.54;556.5;782.86;569.76
1864;Sem-Peixe;MG;Estadual;7;531.9;569.94;498.91;610.84;637.14;569.75
1865;Caiçara;RS;Estadual;22;517.78;528.5;500.35;582.05;720.0;569.74
1866;Juruaia;MG;Estadual;18;535.49;546.56;494.84;595.94;675.56;569.68
1867;Balneário Barra do Sul;SC;Estadual;9;528.49;532.07;508.06;595.21;684.44;569.65
1868;Forquilhinha;SC;Privada;2;553.5;580.8;494.05;569.75;650.0;569.62
1869;Itaberá;SP;Privada;6;546.03;558.22;565.37;631.63;546.67;569.58
1870;Antônio Carlos;SC;Estadual;55;523.78;549.33;514.11;586.44;674.18;569.57
1871;Conselheiro Pena;MG;Estadual;24;532.2;536.55;519.19;548.63;710.83;569.48
1872;Itabaianinha;SE;Privada;25;496.96;508.8;479.13;496.85;865.6;569.47
1873;Armazém;SC;Estadual;14;553.49;554.9;532.94;571.64;634.29;569.45
1874;Arroio do Meio;RS;Estadual;42;543.91;556.49;511.02;591.72;643.81;569.39
1875;Travesseiro;RS;Estadual;2;533.9;518.75;542.85;631.2;620.0;569.34
1876;Guarani das Missões;RS;Estadual;32;537.16;550.73;527.17;563.14;668.12;569.27
1877;Itapissuma;PE;Privada;7;525.13;558.69;521.39;586.53;654.29;569.2
1878;Chiapetta;RS;Estadual;12;549.75;542.07;510.65;561.65;681.67;569.16
1879;São Francisco de Paula;RS;Privada;6;550.03;561.15;509.87;568.0;656.67;569.14
1880;Itapetinga;BA;Federal;82;521.89;539.79;492.05;542.33;749.27;569.07
1881;Ipatinga;MG;Estadual;363;533.13;546.94;511.58;560.75;692.56;568.99
1882;Luzerna;SC;Estadual;40;531.07;545.05;520.69;595.08;653.0;568.98
1883;São Raimundo Nonato;PI;Federal;82;510.01;529.5;491.02;551.87;762.2;568.92
1884;Fazenda Rio Grande;PR;Privada;79;534.87;544.93;515.75;576.86;672.15;568.91
1885;São Miguel Arcanjo;SP;Privada;13;533.23;554.21;527.79;572.15;656.92;568.86
1886;Delfim Moreira;MG;Privada;1;535.7;571.0;472.3;504.0;760.0;568.6
1887;Chapada;RS;Estadual;32;531.35;548.86;507.94;565.45;689.38;568.59
1888;Vargem Grande do Sul;SP;Estadual;87;542.85;546.94;508.47;590.15;654.25;568.53
1889;Várzea Grande;MT;Federal;113;535.91;540.12;495.19;555.1;715.75;568.42
1890;Guaíra;PR;Privada;14;518.79;541.29;528.74;557.11;695.71;568.33
1891;Nova Andradina;MS;Federal;70;541.94;536.25;512.28;573.71;677.43;568.32
1892;Pouso Alto;MG;Estadual;6;549.63;571.32;504.02;569.88;646.67;568.3
1893;Charqueadas;RS;Privada;11;571.54;576.29;515.85;517.75;660.0;568.28
1894;Pedra Azul;MG;Privada;4;519.85;521.67;503.85;500.8;795.0;568.24
1895;Paraipaba;CE;Privada;8;505.49;530.31;513.62;574.0;717.5;568.18
1896;Goianá;MG;Estadual;5;550.7;515.42;516.62;577.76;680.0;568.1
1897;Seropédica;RJ;Federal;49;531.27;539.48;515.12;569.48;684.9;568.05
1898;Urutaí;GO;Federal;41;521.73;534.94;516.33;573.53;693.17;567.94
1899;Tailândia;PA;Privada;50;522.02;526.92;505.24;537.77;747.6;567.91
1900;São Vicente;SP;Privada;196;544.97;552.89;513.55;582.25;645.82;567.9
1901;Jeremoabo;BA;Privada;25;530.46;540.44;499.61;580.54;688.0;567.81
1902;São Joaquim;SC;Privada;19;553.25;565.28;527.05;583.9;609.47;567.79
1903;Cambuci;RJ;Federal;12;539.43;545.25;544.9;589.32;620.0;567.78
1904;Anápolis;GO;Federal;30;537.39;548.07;511.4;557.33;684.67;567.77
1905;Piracicaba;SP;Municipal;49;545.04;561.54;527.74;592.1;612.24;567.73
1906;Paudalho;PE;Privada;15;555.37;564.93;512.53;583.11;622.67;567.72
1907;Gavião Peixoto;SP;Estadual;1;522.0;589.6;571.3;655.1;500.0;567.6
1908;Sabará;MG;Privada;18;528.91;530.43;517.94;578.49;682.22;567.6
1909;Assaí;PR;Estadual;37;537.78;548.02;513.21;569.78;669.19;567.6
1910;Lagoa dos Três Cantos;RS;Estadual;6;523.7;515.1;510.35;575.38;713.33;567.57
1911;Açailândia;MA;Privada;44;526.02;533.92;494.56;548.28;735.0;567.56
1912;Descalvado;SP;Estadual;42;529.84;544.22;514.15;571.44;678.1;567.55
1913;Moema;MG;Estadual;12;519.57;533.08;490.51;540.98;753.33;567.5
1914;Leoberto Leal;SC;Estadual;11;516.93;521.78;493.13;574.64;730.91;567.48
1915;Cândido Mendes;MA;Municipal;1;490.7;514.3;567.4;404.8;860.0;567.44
1916;João Monlevade;MG;Estadual;147;533.15;541.03;507.77;578.47;676.19;567.32
1917;Senador Canedo;GO;Federal;28;543.19;548.25;529.77;549.43;665.71;567.27
1918;Cidade Gaúcha;PR;Privada;3;528.7;514.33;557.73;582.0;653.33;567.22
1919;Catanduvas;SC;Privada;4;547.02;569.45;518.22;551.15;650.0;567.17
1920;Acopiara;CE;Federal;26;525.07;508.52;504.69;546.4;750.77;567.09
1921;Amparo;SP;Estadual;236;538.84;547.92;509.47;594.99;644.24;567.09
1922;Feliz;RS;Estadual;20;539.74;548.71;510.48;592.41;644.0;567.07
1923;Madre de Deus;BA;Privada;34;526.23;536.05;519.84;542.98;710.0;567.02
1924;Cabo de Santo Agostinho;PE;Privada;187;525.72;536.64;502.91;570.77;699.04;567.01
1925;Guararema;SP;Privada;12;555.89;557.16;514.05;557.48;650.0;566.92
1926;Forquetinha;RS;Estadual;5;532.68;522.68;523.56;611.5;644.0;566.88
1927;Paço do Lumiar;MA;Privada;48;518.12;544.1;496.44;541.39;734.17;566.84
1928;Barretos;SP;Federal;77;541.42;539.32;513.02;566.05;674.29;566.82
1929;Pedreiras;MA;Federal;64;515.51;521.09;486.19;545.91;765.31;566.8
1930;Ibirá;SP;Privada;4;501.88;537.05;545.7;544.05;705.0;566.74
1931;Tupã;SP;Estadual;180;532.7;535.74;505.64;586.03;673.33;566.69
1932;São Carlos;SC;Federal;22;523.35;537.27;529.63;577.16;665.45;566.57
1933;Bananal;SP;Estadual;8;560.3;561.24;495.96;580.09;635.0;566.52
1934;Prudentópolis;PR;Privada;33;538.45;556.28;521.88;600.32;615.15;566.42
1935;Tangará da Serra;MT;Federal;66;531.15;537.82;500.37;527.46;734.85;566.33
1936;Limeira;SP;Estadual;643;544.64;546.76;510.47;581.91;647.65;566.29
1937;São Francisco do Sul;SC;Federal;40;542.0;553.33;509.3;561.02;665.5;566.23
1938;Inhapim;MG;Estadual;47;524.11;534.72;516.45;572.9;682.98;566.23
1939;Espigão D'Oeste;RO;Privada;17;522.24;530.36;496.14;577.59;704.71;566.21
1940;Iconha;ES;Estadual;28;523.94;519.55;506.53;575.09;705.71;566.16
1941;Guaxupé;MG;Estadual;32;528.46;555.42;494.77;579.22;672.5;566.08
1942;Condeúba;BA;Estadual;15;528.71;533.47;490.11;562.04;716.0;566.07
1943;Pompéu;MG;Estadual;59;512.85;512.31;483.33;541.79;780.0;566.06
1944;Gouveia;MG;Estadual;24;519.06;512.22;492.25;556.6;750.0;566.03
1945;Muçum;RS;Estadual;7;536.44;549.4;511.26;578.04;654.29;565.89
1946;Igaratinga;MG;Estadual;5;535.86;503.08;496.82;601.58;692.0;565.87
1947;Vitória de Santo Antão;PE;Federal;106;524.02;538.06;512.03;547.35;707.74;565.84
1948;Pedra Dourada;MG;Estadual;2;555.0;546.7;516.9;560.55;650.0;565.83
1949;Araranguá;SC;Federal;61;542.94;544.23;511.02;544.34;686.56;565.82
1950;Santo Inácio;PR;Estadual;15;549.32;547.27;493.55;561.42;677.33;565.78
1951;Carlos Barbosa;RS;Estadual;51;527.25;536.37;496.82;577.41;690.98;565.77
1952;Jardim de Piranhas;RN;Privada;1;472.8;507.0;549.4;599.6;700.0;565.76
1953;São José do Inhacorá;RS;Estadual;12;525.38;553.93;526.98;570.88;651.67;565.76
1954;Vila Pavão;ES;Estadual;21;529.42;531.61;497.61;603.46;666.67;565.75
1955;Conselheiro Lafaiete;MG;Municipal;37;528.54;526.22;511.91;567.38;694.59;565.73
