POSICAO;CO_ESCOLA;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;LOCALIZACAO;ALUNOS;LC;CH;CN;MT;RD;MEDIA
21147;12012106.0;Rio Branco;AC;Estadual;Urbana;89;499.98;470.98;468.86;465.72;582.7;497.65
21148;29429889.0;Banzaê;BA;Estadual;Urbana;73;476.05;457.54;443.99;467.64;643.01;497.65
21149;41374045.0;Foz do Iguaçu;PR;Estadual;Urbana;54;513.17;468.71;481.47;479.37;545.56;497.65
21150;31106003.0;Acaiaca;MG;Estadual;Urbana;19;503.83;467.78;445.19;477.78;593.68;497.65
21151;15007375.0;Monte Alegre;PA;Estadual;Urbana;75;475.59;457.07;451.49;467.29;636.8;497.65
21152;35901751.0;São Paulo;SP;Estadual;Urbana;32;506.94;479.59;446.09;473.12;582.5;497.65
21153;33055734.0;Niterói;RJ;Estadual;Urbana;31;513.03;485.13;445.92;460.92;583.23;497.64
21154;25100033.0;Alhandra;PB;Estadual;Urbana;68;497.2;463.12;448.99;460.39;618.53;497.64
21155;33135193.0;Rio de Janeiro;RJ;Estadual;Urbana;39;511.98;485.86;446.77;480.0;563.59;497.64
21156;21205183.0;Formosa da Serra Negra;MA;Estadual;Urbana;112;471.61;457.02;449.49;464.88;645.18;497.64
21157;29422345.0;Porto Seguro;BA;Estadual;Urbana;247;496.38;470.07;464.58;465.02;592.15;497.64
21158;35032657.0;Taciba;SP;Estadual;Urbana;16;512.16;470.54;458.68;471.77;575.0;497.63
21159;60006079.0;Campina Grande;PB;Estadual;Rural;4;469.3;462.05;464.32;467.4;625.0;497.62
21160;26131668.0;Ipojuca;PE;Estadual;Urbana;45;498.35;449.32;461.72;505.36;573.33;497.62
21161;26005115.0;Ouricuri;PE;Estadual;Urbana;61;491.06;460.48;457.34;472.98;606.23;497.62
21162;60023966.0;Araucária;PR;Estadual;Urbana;3;509.73;528.0;474.2;462.83;513.33;497.62
21163;33054681.0;Nilópolis;RJ;Estadual;Urbana;28;493.11;474.29;448.5;461.49;610.71;497.62
21164;41598091.0;Morretes;PR;Estadual;Urbana;5;534.32;518.04;447.74;471.98;516.0;497.62
21165;41372301.0;Iretama;PR;Estadual;Urbana;15;503.74;483.31;417.34;485.03;598.67;497.62
21166;23165618.0;Juazeiro do Norte;CE;Estadual;Urbana;261;489.38;469.45;456.41;481.24;591.57;497.61
21167;35001326.0;São Paulo;SP;Estadual;Urbana;12;498.48;488.87;468.91;473.48;558.33;497.61
21168;28019725.0;Aracaju;SE;Estadual;Urbana;92;491.59;477.05;456.24;463.61;599.57;497.61
21169;35294603.0;Osasco;SP;Estadual;Urbana;23;532.64;490.68;441.03;468.9;554.78;497.61
21170;15040305.0;Belém;PA;Estadual;Urbana;134;484.47;461.91;441.58;471.85;628.21;497.6
21171;35039834.0;Sumaré;SP;Estadual;Urbana;14;520.01;499.4;465.44;453.16;550.0;497.6
21172;51030381.0;Jauru;MT;Estadual;Urbana;46;490.44;473.19;448.4;466.83;609.13;497.6
21173;52031080.0;Aparecida de Goiânia;GO;Estadual;Urbana;86;498.14;472.61;447.88;476.71;592.56;497.58
21174;33055645.0;Niterói;RJ;Estadual;Urbana;22;502.65;485.73;448.25;473.99;577.27;497.58
21175;60017868.0;Mirante do Paranapanema;SP;Estadual;Urbana;3;460.1;485.03;410.5;505.6;626.67;497.58
21176;23494000.0;Redenção;CE;Estadual;Urbana;58;466.05;447.47;446.89;484.96;642.41;497.56
21177;60018400.0;São Paulo;SP;Estadual;Urbana;4;544.33;497.7;453.5;477.22;515.0;497.55
21178;13021036.0;Careiro da Várzea;AM;Estadual;Rural;7;473.26;455.64;453.41;459.74;645.71;497.55
21179;22121935.0;Teresina;PI;Estadual;Urbana;62;507.06;469.07;458.66;487.13;565.81;497.55
21180;43296076.0;Santa Maria;RS;Privada;Urbana;7;525.83;497.37;488.34;450.46;525.71;497.54
21181;27023583.0;São José da Laje;AL;Estadual;Urbana;107;483.2;455.06;452.0;477.27;620.19;497.54
21182;31217352.0;Varzelândia;MG;Estadual;Rural;8;470.91;494.21;440.05;519.96;562.5;497.53
21183;26110237.0;Jaboatão dos Guararapes;PE;Estadual;Urbana;55;499.22;463.33;453.01;467.02;605.09;497.53
21184;41357230.0;Rio Branco do Sul;PR;Estadual;Rural;4;497.42;461.5;468.75;439.9;620.0;497.52
21185;51043203.0;Várzea Grande;MT;Estadual;Urbana;26;502.32;468.13;467.25;461.39;588.46;497.51
21186;17012104.0;Divinópolis do Tocantins;TO;Estadual;Urbana;33;491.95;449.69;451.64;467.62;626.67;497.51
21187;15034771.0;Ananindeua;PA;Estadual;Urbana;38;472.87;474.71;477.19;481.21;581.58;497.51
21188;28005848.0;Muribeca;SE;Estadual;Urbana;73;476.25;456.0;438.15;464.52;652.6;497.51
21189;22010521.0;Piripiri;PI;Estadual;Urbana;25;475.74;456.09;458.85;478.35;618.4;497.49
21190;33025355.0;Casimiro de Abreu;RJ;Estadual;Urbana;17;497.52;472.14;456.72;489.33;571.76;497.49
21191;35015246.0;Itapetininga;SP;Estadual;Urbana;28;516.91;482.14;446.63;483.21;558.57;497.49
21192;24058017.0;Natal;RN;Estadual;Urbana;15;502.53;463.79;481.53;472.86;566.67;497.48
21193;28032080.0;Tomar do Geru;SE;Estadual;Urbana;26;471.09;471.27;433.78;492.81;618.46;497.48
21194;60011090.0;Várzea da Palma;MG;Estadual;Urbana;1;539.6;462.5;419.0;466.3;600.0;497.48
21195;31081329.0;Montes Claros;MG;Estadual;Urbana;71;495.24;467.34;452.87;469.92;601.97;497.47
21196;43101488.0;Pelotas;RS;Estadual;Urbana;33;508.39;486.72;467.48;460.52;564.24;497.47
21197;29013887.0;Jaborandi;BA;Estadual;Urbana;54;473.68;456.85;454.64;477.39;624.81;497.47
21198;15178250.0;Garrafão do Norte;PA;Estadual;Rural;24;456.42;436.38;438.25;493.8;662.5;497.47
21199;41130006.0;Curitiba;PR;Estadual;Urbana;53;499.99;487.76;453.55;483.73;562.26;497.46
21200;42074851.0;Timbó Grande;SC;Estadual;Urbana;20;487.69;497.77;438.84;482.01;581.0;497.46
21201;33025835.0;Silva Jardim;RJ;Estadual;Rural;18;493.91;472.69;450.82;479.82;590.0;497.45
21202;52028518.0;Anicuns;GO;Estadual;Urbana;6;489.63;461.48;479.0;493.78;563.33;497.45
21203;43048072.0;Coronel Bicaco;RS;Estadual;Urbana;15;484.37;480.13;456.13;466.58;600.0;497.44
21204;15034763.0;Ananindeua;PA;Estadual;Urbana;67;487.79;467.94;462.52;469.17;599.7;497.43
21205;43214460.0;Canoas;RS;Privada;Urbana;2;479.6;516.0;496.9;434.65;560.0;497.43
21206;29095190.0;Feira de Santana;BA;Estadual;Urbana;42;501.81;477.01;467.72;469.65;570.95;497.43
21207;35034997.0;Cajati;SP;Estadual;Urbana;16;511.26;488.41;446.19;451.29;590.0;497.43
21208;35027923.0;Novo Horizonte;SP;Estadual;Urbana;48;494.54;461.65;460.96;487.84;582.08;497.41
21209;15048462.0;Colares;PA;Estadual;Rural;8;479.6;453.42;483.8;467.68;602.5;497.4
21210;26074311.0;Canhotinho;PE;Estadual;Urbana;36;502.92;478.23;460.62;442.46;602.78;497.4
21211;23025140.0;Sobral;CE;Estadual;Urbana;72;490.33;459.33;461.28;484.4;591.67;497.4
21212;26128721.0;Recife;PE;Estadual;Urbana;138;497.38;469.74;455.27;470.07;594.49;497.39
21213;60011315.0;Piumhi;MG;Estadual;Urbana;3;530.9;452.6;523.0;447.13;533.33;497.39
21214;27353036.0;Teotônio Vilela;AL;Estadual;Urbana;87;482.22;464.35;439.72;471.92;628.74;497.39
21215;31015822.0;Mercês;MG;Estadual;Urbana;28;495.25;463.0;456.51;496.49;575.71;497.39
21216;50013904.0;Bela Vista;MS;Estadual;Urbana;21;490.65;477.39;434.76;485.04;599.05;497.38
21217;41138856.0;Antonina;PR;Estadual;Urbana;22;496.95;484.76;472.62;472.57;560.0;497.38
21218;25019538.0;Marizópolis;PB;Estadual;Urbana;40;485.27;466.98;436.93;444.68;653.0;497.37
21219;23080710.0;Maracanaú;CE;Estadual;Urbana;158;495.63;464.62;450.2;471.59;604.81;497.37
21220;31015342.0;Bias Fortes;MG;Estadual;Urbana;8;498.04;460.66;451.54;479.0;597.5;497.35
21221;32134010.0;Serra;ES;Estadual;Urbana;47;494.59;471.71;447.76;471.86;600.85;497.35
21222;33027102.0;Arraial do Cabo;RJ;Estadual;Urbana;38;498.74;473.07;442.42;459.31;613.16;497.34
21223;15034429.0;Marituba;PA;Estadual;Urbana;132;486.62;464.75;456.71;457.06;621.52;497.33
21224;35909919.0;Caraguatatuba;SP;Estadual;Urbana;24;516.78;491.23;466.2;485.75;526.67;497.33
21225;15585026.0;Santarém;PA;Estadual;Urbana;99;492.24;473.5;457.48;459.98;603.43;497.33
21226;42097940.0;São Bento do Sul;SC;Estadual;Urbana;19;510.91;488.53;437.16;458.45;591.58;497.33
21227;51011794.0;Juara;MT;Estadual;Urbana;86;495.59;468.35;454.22;467.29;601.16;497.32
21228;28016637.0;Maruim;SE;Estadual;Urbana;60;498.63;460.84;442.89;467.56;616.67;497.32
21229;26035146.0;Petrolina;PE;Estadual;Urbana;202;502.8;468.18;452.69;486.0;576.93;497.32
21230;15586421.0;Redenção;PA;Estadual;Urbana;152;488.99;473.4;458.16;465.9;600.13;497.32
21231;29229839.0;Jiquiriçá;BA;Estadual;Urbana;109;477.68;461.47;459.46;463.0;624.95;497.31
21232;35043333.0;Pirapora do Bom Jesus;SP;Estadual;Urbana;19;506.88;491.41;467.48;458.71;562.11;497.31
21233;50002155.0;Dois Irmãos do Buriti;MS;Estadual;Urbana;41;497.27;478.75;450.34;485.56;574.63;497.31
21234;29192021.0;Salvador;BA;Estadual;Urbana;57;490.61;478.29;469.12;461.89;586.67;497.31
21235;35900291.0;Itu;SP;Estadual;Urbana;30;515.65;487.09;472.56;485.22;526.0;497.3
21236;41002687.0;Planaltina do Paraná;PR;Estadual;Urbana;11;496.34;479.97;455.25;476.75;578.18;497.3
21237;35037552.0;Embu das Artes;SP;Estadual;Urbana;9;488.01;438.66;472.7;493.79;593.33;497.3
21238;52104354.0;Planaltina;GO;Estadual;Urbana;27;495.71;461.33;449.74;469.31;610.37;497.29
21239;60001075.0;Bonfim;RR;Estadual;Rural;2;479.9;444.8;431.15;490.55;640.0;497.28
21240;41108272.0;Mangueirinha;PR;Estadual;Urbana;11;510.59;488.06;461.65;455.18;570.91;497.28
21241;13046446.0;Pauini;AM;Estadual;Urbana;1;468.7;479.4;393.3;385.0;760.0;497.28
21242;52008746.0;Niquelândia;GO;Estadual;Urbana;69;489.4;466.57;453.59;469.3;607.54;497.28
21243;35040435.0;Piracicaba;SP;Estadual;Urbana;6;507.27;493.32;445.17;450.65;590.0;497.28
21244;29182077.0;Salvador;BA;Estadual;Urbana;88;509.56;473.41;468.2;476.38;558.86;497.28
21245;31146536.0;Caraí;MG;Estadual;Urbana;16;482.06;453.68;465.31;492.81;592.5;497.27
21246;26113813.0;Olinda;PE;Estadual;Urbana;24;496.04;475.45;453.06;465.12;596.67;497.27
21247;25057146.0;Pocinhos;PB;Estadual;Urbana;80;496.12;476.56;451.79;455.84;606.0;497.26
21248;35044957.0;Francisco Morato;SP;Estadual;Urbana;7;509.41;491.89;460.69;475.69;548.57;497.25
21249;43019692.0;Bagé;RS;Estadual;Urbana;17;514.69;474.45;447.11;452.38;597.65;497.25
21250;23161604.0;Barbalha;CE;Estadual;Urbana;201;493.44;470.32;458.47;478.22;585.77;497.24
21251;17026334.0;Palmas;TO;Estadual;Urbana;27;492.99;465.93;447.1;464.59;615.56;497.23
21252;27008452.0;São José da Tapera;AL;Estadual;Urbana;108;487.69;465.4;452.46;468.57;612.04;497.23
21253;13080571.0;Manaus;AM;Estadual;Urbana;83;499.7;479.77;458.18;466.74;581.69;497.22
21254;51036495.0;Cuiabá;MT;Estadual;Urbana;19;500.65;488.88;467.17;474.61;554.74;497.21
21255;26044412.0;Águas Belas;PE;Estadual;Urbana;231;494.94;465.83;448.44;471.81;605.02;497.21
21256;32079389.0;Rio Novo do Sul;ES;Estadual;Rural;16;484.08;472.18;453.49;468.82;607.5;497.21
21257;29158893.0;Catu;BA;Estadual;Urbana;11;487.21;485.66;456.05;513.46;543.64;497.2
21258;26010151.0;Parnamirim;PE;Estadual;Urbana;74;489.9;453.56;454.69;478.37;609.46;497.2
21259;31108731.0;Brasilândia de Minas;MG;Estadual;Urbana;12;484.82;473.62;459.07;446.82;621.67;497.2
21260;35923953.0;Itaquaquecetuba;SP;Estadual;Urbana;23;512.97;486.86;463.21;469.03;553.91;497.19
21261;31023655.0;Couto de Magalhães de Minas;MG;Estadual;Urbana;21;490.75;471.38;473.32;500.04;550.48;497.19
21262;33015309.0;Macaé;RJ;Estadual;Urbana;46;499.76;485.56;464.65;462.94;573.04;497.19
21263;26108801.0;Jaboatão dos Guararapes;PE;Estadual;Urbana;26;494.46;451.92;463.3;486.21;590.0;497.18
21264;35005381.0;São Paulo;SP;Estadual;Urbana;67;502.37;478.43;464.12;483.69;557.31;497.18
21265;60021442.0;Marília;SP;Estadual;Urbana;3;447.8;473.47;458.03;519.93;586.67;497.18
21266;23079649.0;Maracanaú;CE;Estadual;Urbana;118;496.38;455.97;447.05;471.56;614.92;497.18
21267;60023972.0;Pinhais;PR;Estadual;Urbana;2;505.15;483.6;513.15;413.95;570.0;497.17
21268;60001167.0;Alto Alegre;RR;Estadual;Rural;4;488.35;514.42;489.25;443.83;550.0;497.17
21269;41032489.0;Londrina;PR;Estadual;Urbana;16;516.54;498.32;448.35;455.08;567.5;497.16
21270;50000209.0;Corumbá;MS;Estadual;Urbana;43;478.13;470.23;451.2;460.18;626.05;497.16
21271;35085397.0;Serra Azul;SP;Estadual;Urbana;20;493.03;474.11;443.58;466.97;608.0;497.14
21272;51191806.0;Confresa;MT;Estadual;Rural;6;517.6;497.83;480.78;432.77;556.67;497.13
21273;41116895.0;General Carneiro;PR;Estadual;Urbana;33;508.86;485.79;477.73;481.12;532.12;497.12
21274;29013275.0;Correntina;BA;Estadual;Urbana;150;486.87;472.32;458.69;477.66;590.0;497.11
21275;35924945.0;Campinas;SP;Estadual;Urbana;22;529.34;493.29;462.71;452.91;547.27;497.1
21276;22127160.0;Teresina;PI;Estadual;Urbana;109;491.83;465.38;452.42;464.69;611.19;497.1
21277;43164099.0;Vacaria;RS;Estadual;Urbana;8;503.94;497.16;461.64;442.7;580.0;497.09
21278;35049273.0;São Manuel;SP;Estadual;Urbana;14;508.56;470.68;458.66;447.49;600.0;497.08
21279;29139368.0;Gavião;BA;Estadual;Urbana;17;497.06;473.93;449.1;469.86;595.29;497.05
21280;29343003.0;Riachão das Neves;BA;Estadual;Urbana;43;484.44;460.83;453.35;468.95;617.67;497.05
21281;31184381.0;Águas Vermelhas;MG;Estadual;Urbana;25;482.26;429.89;440.6;476.45;656.0;497.04
21282;52039625.0;Terezópolis de Goiás;GO;Estadual;Urbana;21;487.84;454.58;443.15;479.62;620.0;497.04
21283;35011575.0;Guarujá;SP;Estadual;Urbana;29;505.36;463.68;461.2;482.55;572.41;497.04
21284;15034674.0;Ananindeua;PA;Estadual;Urbana;18;490.01;488.28;472.5;464.39;570.0;497.04
21285;25088530.0;Cruz do Espírito Santo;PB;Estadual;Urbana;20;489.1;466.61;454.9;443.56;631.0;497.04
21286;15062767.0;Santa Maria do Pará;PA;Estadual;Urbana;96;483.99;457.51;452.52;463.04;628.12;497.04
21287;31068462.0;Juiz de Fora;MG;Estadual;Urbana;8;478.71;452.25;449.52;464.65;640.0;497.03
21288;25012932.0;Joca Claudino;PB;Estadual;Urbana;15;476.35;446.91;433.61;473.63;654.67;497.03
21289;16004230.0;Porto Grande;AP;Estadual;Urbana;61;478.55;453.66;452.2;458.75;641.97;497.03
21290;22137530.0;Barras;PI;Estadual;Rural;2;482.45;446.3;509.85;436.55;610.0;497.03
21291;52066550.0;Ouvidor;GO;Estadual;Urbana;33;495.25;473.45;459.4;457.62;599.39;497.02
21292;31081809.0;Montes Claros;MG;Estadual;Urbana;18;512.69;478.95;485.02;490.67;517.78;497.02
21293;35922481.0;Porto Feliz;SP;Estadual;Urbana;9;503.19;450.42;474.48;510.32;546.67;497.02
21294;60022683.0;São Jerônimo da Serra;PR;Estadual;Urbana;4;528.38;485.75;445.98;425.0;600.0;497.02
21295;33134049.0;Rio de Janeiro;RJ;Estadual;Urbana;131;503.92;479.39;460.51;471.66;569.62;497.02
21296;53000234.0;Brasília;DF;Estadual;Urbana;22;515.78;477.38;477.9;459.45;554.55;497.01
21297;33439222.0;Rio de Janeiro;RJ;Estadual;Urbana;26;504.33;481.9;463.64;472.12;563.08;497.01
21298;23025190.0;Sobral;CE;Estadual;Urbana;82;495.59;453.73;457.1;501.98;576.59;497.0
21299;52052354.0;Doverlândia;GO;Estadual;Urbana;30;483.51;480.35;457.0;496.14;568.0;497.0
21300;24066168.0;Tenente Laurentino Cruz;RN;Estadual;Urbana;58;493.13;466.78;456.52;473.4;595.17;497.0
21301;26105101.0;Xexéu;PE;Estadual;Urbana;42;480.27;469.93;447.93;474.01;612.86;497.0
21302;33077118.0;Rio de Janeiro;RJ;Estadual;Urbana;27;502.35;464.98;437.14;475.33;605.19;497.0
21303;21177376.0;Estreito;MA;Estadual;Urbana;75;486.93;453.57;445.62;477.57;621.33;497.0
21304;31068802.0;Juiz de Fora;MG;Estadual;Urbana;15;483.48;479.52;461.06;460.85;600.0;496.98
21305;35049013.0;Jandira;SP;Estadual;Urbana;8;527.99;496.51;445.78;469.64;545.0;496.98
21306;26124785.0;Recife;PE;Estadual;Urbana;98;499.79;472.14;456.81;470.02;586.12;496.98
21307;22021922.0;Monsenhor Gil;PI;Estadual;Urbana;31;491.68;456.64;458.58;481.23;596.77;496.98
21308;13033620.0;Itacoatiara;AM;Estadual;Urbana;195;490.57;465.67;453.92;470.91;603.79;496.97
21309;13107950.0;Manaus;AM;Estadual;Urbana;133;496.53;467.33;454.8;473.56;592.63;496.97
21310;35920940.0;Itu;SP;Estadual;Urbana;29;512.32;489.12;470.21;479.37;533.79;496.96
21311;12027359.0;Rio Branco;AC;Estadual;Urbana;20;488.19;477.54;468.44;479.6;571.0;496.96
21312;23029153.0;Pires Ferreira;CE;Estadual;Urbana;55;474.97;440.08;446.17;483.95;639.64;496.96
21313;35015581.0;Barão de Antonina;SP;Estadual;Urbana;12;519.04;492.14;443.32;491.9;538.33;496.95
21314;26091267.0;Paudalho;PE;Estadual;Urbana;52;481.64;457.55;449.36;490.43;605.77;496.95
21315;29442079.0;Ilhéus;BA;Estadual;Urbana;57;488.02;456.84;454.27;480.66;604.91;496.94
21316;60026995.0;Corumbá;MS;Estadual;Urbana;4;460.7;476.1;476.72;436.18;635.0;496.94
21317;16004507.0;Santana;AP;Estadual;Urbana;22;500.23;479.54;448.47;480.08;576.36;496.94
21318;41062000.0;Ponta Grossa;PR;Estadual;Urbana;16;495.09;446.95;477.99;505.95;558.75;496.94
21319;17021146.0;Cariri do Tocantins;TO;Estadual;Urbana;22;496.02;453.76;447.45;500.21;587.27;496.94
21320;60014495.0;Rio de Janeiro;RJ;Estadual;Urbana;2;514.05;502.6;431.8;486.2;550.0;496.93
21321;50018019.0;Maracaju;MS;Estadual;Urbana;6;511.63;477.88;466.15;455.62;573.33;496.92
21322;52054411.0;Rio Verde;GO;Estadual;Urbana;24;493.5;468.28;450.7;467.12;605.0;496.92
21323;26104083.0;São Benedito do Sul;PE;Estadual;Urbana;53;480.72;464.68;453.73;483.52;601.89;496.91
21324;13037269.0;Silves;AM;Estadual;Rural;1;558.5;494.7;510.0;521.3;400.0;496.9
21325;41154649.0;Cantagalo;PR;Estadual;Urbana;12;502.33;477.12;481.73;481.62;541.67;496.9
21326;21016933.0;São Luís;MA;Estadual;Urbana;57;499.05;457.2;447.85;463.92;616.49;496.9
21327;25152823.0;Algodão de Jandaíra;PB;Estadual;Urbana;22;497.32;454.91;434.52;467.7;630.0;496.89
21328;31182222.0;Visconde do Rio Branco;MG;Estadual;Urbana;45;491.33;459.51;461.09;487.64;584.89;496.89
21329;26011352.0;Salgueiro;PE;Estadual;Urbana;8;491.59;475.49;442.92;506.89;567.5;496.88
21330;60003580.0;Buriti;MA;Privada;Rural;1;507.6;297.0;536.0;583.8;560.0;496.88
21331;29263972.0;Rio do Antônio;BA;Estadual;Urbana;54;484.32;469.03;455.78;473.04;602.22;496.88
21332;25086936.0;Mamanguape;PB;Estadual;Urbana;45;498.14;473.02;456.04;463.82;593.33;496.87
21333;25072064.0;Campina Grande;PB;Estadual;Rural;7;492.13;449.57;434.5;462.41;645.71;496.87
21334;25039032.0;Santa Luzia;PB;Estadual;Urbana;65;498.01;472.41;457.97;475.94;580.0;496.87
21335;17039436.0;Tabocão;TO;Estadual;Urbana;20;486.91;463.5;455.61;465.27;613.0;496.86
21336;31082007.0;Pirapora;MG;Estadual;Urbana;18;521.0;472.26;472.7;476.14;542.22;496.86
21337;35904259.0;São Paulo;SP;Estadual;Urbana;10;498.77;476.8;475.31;489.4;544.0;496.86
21338;29146151.0;Serrinha;BA;Estadual;Urbana;97;492.08;470.39;465.01;478.61;578.14;496.85
21339;35036407.0;Itapecerica da Serra;SP;Estadual;Urbana;19;524.87;489.84;457.74;468.57;543.16;496.84
21340;60012898.0;Rio do Prado;MG;Estadual;Urbana;8;505.35;421.28;425.59;494.49;637.5;496.84
21341;29159539.0;Mata de São João;BA;Estadual;Urbana;62;493.62;479.41;464.5;470.87;575.81;496.84
21342;23128208.0;Limoeiro do Norte;CE;Estadual;Urbana;166;480.0;460.0;449.78;478.58;615.78;496.83
21343;15531600.0;Castanhal;PA;Estadual;Urbana;38;482.83;462.82;461.42;464.43;612.63;496.83
21344;23074701.0;Fortaleza;CE;Estadual;Urbana;62;484.43;461.32;468.7;467.77;601.94;496.83
21345;43203965.0;Cachoeira do Sul;RS;Estadual;Urbana;5;514.5;517.9;460.9;486.86;504.0;496.83
21346;60025256.0;Penha;SC;Estadual;Urbana;1;530.1;491.2;438.7;384.1;640.0;496.82
21347;51043076.0;Várzea Grande;MT;Estadual;Urbana;22;492.95;460.06;463.72;461.86;605.45;496.81
21348;35032924.0;Santo Anastácio;SP;Estadual;Urbana;12;503.58;451.68;469.9;518.84;540.0;496.8
21349;33050031.0;Duque de Caxias;RJ;Estadual;Urbana;41;502.37;459.44;453.08;473.47;595.61;496.8
21350;25061739.0;Esperança;PB;Estadual;Urbana;72;485.84;464.48;455.06;470.04;608.61;496.8
21351;35048012.0;Colina;SP;Estadual;Urbana;11;498.08;476.88;460.66;502.9;545.45;496.8
21352;50013394.0;Nova Andradina;MS;Estadual;Urbana;34;494.62;476.87;463.51;466.62;582.35;496.8
21353;33061203.0;Mesquita;RJ;Estadual;Urbana;61;503.75;472.07;448.53;468.82;590.82;496.8
21354;29007100.0;Cotegipe;BA;Estadual;Urbana;59;479.93;466.13;449.21;455.8;632.88;496.79
21355;35022214.0;Barretos;SP;Estadual;Urbana;14;514.26;486.76;458.36;471.71;552.86;496.79
21356;25126180.0;João Pessoa;PB;Estadual;Urbana;57;489.5;459.85;449.14;457.05;628.42;496.79
21357;29300762.0;Ibirataia;BA;Estadual;Urbana;63;488.02;459.21;453.59;459.03;624.13;496.79
21358;52064956.0;Catalão;GO;Estadual;Urbana;60;496.75;460.18;447.14;464.85;615.0;496.78
21359;60001045.0;Amajari;RR;Estadual;Rural;3;453.2;428.17;417.37;478.5;706.67;496.78
21360;22125787.0;Jatobá do Piauí;PI;Estadual;Urbana;35;494.69;458.82;446.74;460.79;622.86;496.78
21361;43013899.0;Alvorada;RS;Estadual;Urbana;65;515.5;484.09;461.61;466.96;555.69;496.77
21362;60003146.0;Balsas;MA;Estadual;Urbana;4;507.05;488.1;451.12;452.52;585.0;496.76
21363;35901398.0;Bertioga;SP;Estadual;Urbana;14;517.01;493.31;481.27;455.08;537.14;496.76
21364;23004258.0;Cruz;CE;Estadual;Urbana;113;482.67;460.11;450.16;477.9;612.92;496.76
21365;35004963.0;São Paulo;SP;Estadual;Urbana;13;514.01;492.35;468.46;464.32;544.62;496.75
21366;26120100.0;Recife;PE;Estadual;Urbana;23;493.1;486.63;467.58;472.07;564.35;496.75
21367;35019008.0;Tambaú;SP;Estadual;Urbana;44;503.4;493.31;460.75;464.9;561.36;496.74
21368;52086143.0;Valparaíso de Goiás;GO;Estadual;Urbana;45;508.59;478.73;453.88;471.77;570.67;496.73
21369;51051796.0;São José do Povo;MT;Estadual;Urbana;16;493.31;485.26;438.09;449.48;617.5;496.73
21370;60016746.0;Cruzeiro;SP;Estadual;Urbana;2;484.95;434.15;460.75;443.8;660.0;496.73
21371;28015479.0;Japoatã;SE;Estadual;Rural;9;483.5;457.97;444.31;482.28;615.56;496.72
21372;35010868.0;Osasco;SP;Estadual;Urbana;24;514.43;492.69;448.72;469.4;558.33;496.71
21373;26037904.0;Santa Maria da Boa Vista;PE;Estadual;Urbana;68;476.94;449.33;456.69;467.06;633.53;496.71
21374;60026715.0;Lajeado;RS;Estadual;Urbana;1;554.8;485.5;556.6;386.6;500.0;496.7
21375;35906049.0;Itariri;SP;Estadual;Rural;7;524.91;509.79;463.01;480.07;505.71;496.7
21376;17033993.0;Dianópolis;TO;Estadual;Urbana;58;491.54;459.72;463.51;464.56;604.14;496.69
21377;31043648.0;Guanhães;MG;Estadual;Urbana;20;498.22;469.06;465.52;466.64;584.0;496.69
21378;31045284.0;São João Evangelista;MG;Estadual;Urbana;31;487.81;464.83;454.1;468.27;608.39;496.68
21379;35017917.0;Atibaia;SP;Estadual;Urbana;23;515.6;480.5;458.21;481.19;547.83;496.67
21380;35920587.0;Macatuba;SP;Estadual;Urbana;33;519.52;489.69;453.68;474.38;546.06;496.67
21381;31148407.0;Teófilo Otoni;MG;Estadual;Urbana;9;503.98;479.5;469.11;455.2;575.56;496.67
21382;22135782.0;Caxingó;PI;Estadual;Urbana;36;480.92;451.76;438.76;479.66;632.22;496.66
21383;21075689.0;Lago da Pedra;MA;Estadual;Urbana;78;473.39;454.73;448.95;473.63;632.56;496.65
21384;27012611.0;Igaci;AL;Estadual;Rural;35;478.83;483.73;439.82;459.19;621.71;496.65
21385;35916559.0;Suzano;SP;Estadual;Urbana;30;514.21;479.83;444.6;475.28;569.33;496.65
21386;17026342.0;Palmas;TO;Estadual;Urbana;17;495.17;441.42;448.18;461.95;636.47;496.64
21387;21021171.0;São Luís;MA;Estadual;Urbana;113;484.63;470.39;455.46;465.63;607.08;496.64
21388;14004186.0;Mucajaí;RR;Estadual;Rural;9;504.36;471.84;496.31;477.3;533.33;496.63
21389;60014016.0;Cachoeiras de Macacu;RJ;Municipal;Urbana;4;463.75;459.72;475.83;428.85;655.0;496.63
21390;60003699.0;Parnaíba;PI;Estadual;Urbana;2;458.15;490.8;493.45;450.7;590.0;496.62
21391;22007423.0;São João do Arraial;PI;Estadual;Urbana;49;489.59;467.53;453.31;482.87;589.8;496.62
21392;24034304.0;Timbaúba dos Batistas;RN;Estadual;Urbana;15;479.51;452.83;470.55;480.19;600.0;496.62
21393;27037053.0;Maceió;AL;Estadual;Urbana;102;496.72;466.0;451.99;467.73;600.59;496.61
21394;29182034.0;Salvador;BA;Estadual;Urbana;26;503.65;464.73;461.98;467.29;585.38;496.61
21395;13079638.0;Manaus;AM;Estadual;Urbana;33;501.72;495.02;471.72;477.61;536.97;496.61
21396;31082457.0;Salinas;MG;Estadual;Urbana;59;488.24;462.92;461.0;484.7;586.1;496.59
21397;16004140.0;Porto Grande;AP;Estadual;Rural;7;483.8;515.6;481.49;453.51;548.57;496.59
