POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
1886;Santa Clara do Sul;RS;Estadual;15;528.92;528.32;496.68;575.27;586.67;543.17
1887;Descanso;SC;Estadual;23;527.74;524.79;480.09;564.65;618.26;543.11
1888;São Pedro;SP;Estadual;135;544.87;537.39;499.1;555.14;578.67;543.03
1889;Lontras;SC;Estadual;27;549.06;531.46;469.08;543.91;621.48;543.0
1890;Ceará-Mirim;RN;Privada;6;538.7;559.0;499.62;514.35;603.33;543.0
1891;Várzea Grande;MT;Federal;137;527.4;523.76;478.18;549.83;635.77;542.99
1892;Novo Gama;GO;Privada;15;532.63;510.61;484.81;560.23;626.67;542.99
1893;Erechim;RS;Estadual;396;535.85;529.47;488.91;548.46;612.07;542.95
1894;Cocalinho;MT;Estadual;2;517.5;552.75;495.4;479.1;670.0;542.95
1895;Santa Rita;PB;Privada;48;524.4;511.71;490.43;518.56;669.58;542.94
1896;Ivatuba;PR;Privada;42;537.64;515.9;492.62;543.9;624.29;542.87
1897;Nova Londrina;PR;Privada;1;501.9;539.3;547.2;565.9;560.0;542.86
1898;Palhoça;SC;Federal;25;544.2;527.52;488.68;528.14;625.6;542.83
1899;Ribeirópolis;SE;Estadual;106;510.71;502.62;478.88;515.43;706.42;542.81
1900;Manacapuru;AM;Federal;46;532.68;519.6;493.7;547.57;620.43;542.8
1901;Nova Odessa;SP;Estadual;211;542.96;528.5;485.49;547.03;609.86;542.77
1902;Bom Despacho;MG;Estadual;189;535.36;519.11;486.17;550.79;622.33;542.75
1903;Monte Carmelo;MG;Estadual;189;527.65;517.39;496.72;552.52;619.47;542.75
1904;Jardinópolis;SC;Estadual;10;521.57;528.35;451.38;582.41;630.0;542.74
1905;Barroso;MG;Estadual;94;532.77;521.09;481.7;549.33;628.51;542.68
1906;Derrubadas;RS;Estadual;17;500.38;507.55;476.53;558.19;670.59;542.65
1907;Planalto da Serra;MT;Estadual;11;508.33;497.89;482.19;551.87;672.73;542.6
1908;Juazeiro;BA;Federal;63;544.9;534.04;472.86;521.08;640.0;542.58
1909;Hidrolina;GO;Estadual;13;530.45;504.62;503.93;559.92;613.85;542.55
1910;Vargem Grande do Sul;SP;Privada;13;518.33;537.38;492.08;561.88;603.08;542.55
1911;Porto Nacional;TO;Federal;69;527.46;530.75;472.0;517.73;664.64;542.52
1912;Formiga;MG;Estadual;184;531.47;517.24;470.54;556.83;636.41;542.5
1913;Santo Antônio do Planalto;RS;Estadual;8;544.75;532.6;473.72;533.83;627.5;542.48
1914;Nova Bassano;RS;Estadual;18;541.85;515.54;475.65;527.92;651.11;542.41
1915;Marechal Deodoro;AL;Federal;123;529.66;521.89;489.18;530.49;640.49;542.34
1916;Divinópolis;MG;Estadual;997;531.26;517.5;486.1;551.17;625.22;542.25
1917;Santo Augusto;RS;Estadual;40;531.16;532.14;487.73;537.51;622.5;542.21
1918;Ouro;SC;Estadual;29;533.17;529.5;503.46;544.19;600.69;542.2
1919;Barra Bonita;SP;Estadual;183;534.47;522.48;487.24;554.41;611.58;542.04
1920;Santo Antônio do Palma;RS;Estadual;10;513.63;491.36;486.09;508.91;710.0;542.0
1921;Gonçalves;MG;Estadual;20;538.12;540.48;503.2;540.9;587.0;541.94
1922;Garopaba;SC;Estadual;105;536.57;525.47;498.09;545.31;604.19;541.93
1923;Novo Horizonte;SP;Estadual;173;521.32;505.67;476.8;531.97;673.76;541.9
1924;Lagoa Dourada;MG;Estadual;107;522.24;511.29;483.91;550.8;641.12;541.87
1925;Japeri;RJ;Privada;3;544.67;559.57;516.6;548.37;540.0;541.84
1926;São José de Ribamar;MA;Federal;153;532.44;523.45;484.18;527.39;641.57;541.81
1927;Presidente Bernardes;MG;Estadual;28;520.25;523.46;503.3;531.94;630.0;541.79
1928;Ipumirim;SC;Estadual;17;538.49;519.54;485.26;507.46;657.65;541.68
1929;Ribeirão Corrente;SP;Estadual;14;536.75;522.06;482.24;524.46;642.86;541.67
1930;Uibaí;BA;Privada;6;549.65;535.33;503.77;496.15;623.33;541.65
1931;Urutaí;GO;Federal;76;517.82;507.27;497.67;535.64;649.74;541.63
1932;Botelhos;MG;Estadual;43;535.69;524.93;489.77;550.63;606.98;541.6
1933;São Vicente de Minas;MG;Estadual;52;526.37;523.2;489.67;514.75;653.85;541.57
1934;Constantina;RS;Estadual;68;529.13;530.71;488.52;545.54;613.82;541.54
1935;Seabra;BA;Privada;15;513.24;510.59;498.14;549.48;636.0;541.49
1936;Jundiaí;SP;Estadual;1309;543.71;532.42;490.69;548.88;591.11;541.36
1937;Goiás;GO;Estadual;128;526.54;524.1;479.05;531.16;645.78;541.33
1938;Vale do Sol;RS;Estadual;14;527.0;546.73;480.3;535.35;617.14;541.3
1939;Guaporé;RS;Estadual;64;527.64;525.08;476.26;545.18;632.19;541.27
1940;Ourizona;PR;Estadual;5;505.68;514.5;497.22;556.32;632.0;541.14
1941;Itá;SC;Estadual;30;524.93;526.59;478.61;556.77;618.67;541.11
1942;Poço Fundo;MG;Estadual;60;517.92;516.18;495.5;575.91;600.0;541.1
1943;Canaã;MG;Estadual;29;503.77;523.79;497.6;539.2;640.69;541.01
1944;Goiás;GO;Federal;33;528.13;527.83;476.39;510.29;662.42;541.01
1945;São Lourenço da Mata;PE;Privada;8;523.81;494.75;472.28;536.15;677.5;540.9
1946;Rio Paranaíba;MG;Estadual;49;523.12;510.59;489.32;557.26;624.08;540.87
1947;Abdon Batista;SC;Estadual;4;523.52;546.28;493.38;571.02;570.0;540.84
1948;Paraíso;SC;Estadual;10;510.47;532.02;496.85;540.75;624.0;540.82
1949;Porto Feliz;SP;Privada;18;548.82;514.52;506.53;562.56;571.11;540.71
1950;Itacoatiara;AM;Privada;26;544.66;524.57;483.72;562.87;587.69;540.7
1951;São José do Hortêncio;RS;Estadual;14;552.95;549.16;496.51;544.75;560.0;540.68
1952;Restinga Sêca;RS;Estadual;37;525.1;526.29;483.53;543.83;624.32;540.61
1953;Carmo do Paranaíba;MG;Estadual;134;524.41;510.37;481.34;530.38;656.27;540.55
1954;Paragominas;PA;Federal;68;525.59;509.68;486.34;501.22;679.71;540.51
1955;Presidente Tancredo Neves;BA;Privada;3;529.93;528.07;531.87;532.4;580.0;540.45
1956;Santo Ângelo;RS;Estadual;235;536.08;523.01;485.82;555.51;601.7;540.42
1957;Jampruca;MG;Estadual;10;529.74;511.2;504.85;522.33;634.0;540.42
1958;Jales;SP;Estadual;187;534.51;520.46;485.59;552.17;609.3;540.41
1959;Bueno Brandão;MG;Estadual;53;520.34;515.08;477.85;537.65;650.94;540.37
1960;Rio Novo;MG;Estadual;24;534.97;520.48;481.8;559.53;605.0;540.36
1961;Comendador Gomes;MG;Estadual;8;533.4;530.78;477.82;559.66;600.0;540.33
1962;Sarandi;RS;Estadual;89;531.58;535.89;482.23;528.02;623.82;540.31
1963;Jesuânia;MG;Estadual;11;529.65;519.98;503.07;539.77;609.09;540.31
1964;Areial;PB;Estadual;35;518.65;511.27;481.71;510.43;679.43;540.3
1965;Iguape;SP;Privada;8;547.09;531.02;515.58;550.0;557.5;540.24
1966;Venda Nova do Imigrante;ES;Estadual;117;522.15;517.89;490.98;565.59;604.62;540.24
1967;Bom Princípio;RS;Estadual;9;541.8;525.88;493.83;550.64;588.89;540.21
1968;Osório;RS;Estadual;158;533.59;519.54;480.64;542.81;623.92;540.1
1969;Luminárias;MG;Estadual;33;521.81;517.82;485.48;519.51;655.76;540.08
1970;Lajeado;RS;Estadual;89;539.89;517.04;479.5;544.53;619.1;540.01
1971;Corrente;PI;Federal;71;514.88;522.78;464.97;504.99;692.39;540.0
1972;Guarujá do Sul;SC;Estadual;29;504.21;512.13;482.27;544.84;656.55;540.0
1973;Moreno;PE;Privada;35;522.6;534.06;494.75;526.16;622.29;539.97
1974;Braganey;PR;Privada;16;523.58;517.25;496.24;547.78;615.0;539.97
1975;Cordilheira Alta;SC;Estadual;15;523.75;530.98;480.89;534.63;629.33;539.92
1976;Abaeté;MG;Estadual;81;527.1;517.05;488.27;564.24;602.72;539.88
1977;Zé Doca;MA;Federal;54;521.12;516.35;473.71;528.62;659.63;539.88
1978;Vargem Alta;ES;Estadual;129;524.3;520.82;484.83;544.78;624.65;539.87
1979;Matupá;MT;Privada;6;536.62;522.3;502.18;541.5;596.67;539.85
1980;Presidente Olegário;MG;Estadual;66;524.44;523.36;490.45;547.6;613.33;539.84
1981;Pimenta;MG;Estadual;50;529.41;530.77;505.75;553.64;579.6;539.83
1982;Tucunduva;RS;Estadual;24;507.8;531.18;491.41;530.26;638.33;539.8
1983;Laranjeiras do Sul;PR;Estadual;131;535.04;533.52;493.4;546.37;590.53;539.77
1984;Adamantina;SP;Estadual;102;539.44;520.97;485.91;544.23;608.24;539.76
1985;Viçosa;AL;Federal;10;529.54;498.74;483.93;516.28;670.0;539.7
1986;Sena Madureira;AC;Federal;57;528.62;511.05;481.3;525.83;651.58;539.68
1987;Sumé;PB;Privada;3;518.97;488.6;485.0;525.57;680.0;539.63
1988;Italva;RJ;Estadual;53;532.94;525.82;490.81;533.41;615.09;539.61
1989;Florínea;SP;Estadual;11;519.1;502.84;475.36;520.35;680.0;539.53
1990;Fernandópolis;SP;Estadual;295;529.83;513.84;487.13;547.6;618.85;539.45
1991;Americana;SP;Estadual;809;541.41;525.98;490.11;547.39;592.31;539.44
1992;Inhuma;PI;Privada;15;524.56;502.29;481.21;536.64;652.0;539.34
1993;Goianésia;GO;Estadual;361;520.38;511.28;482.27;542.56;639.83;539.26
1994;Rodeiro;MG;Estadual;34;518.84;516.46;484.49;541.49;634.71;539.2
1995;Toledo;PR;Estadual;768;535.51;528.3;486.0;548.98;597.06;539.17
1996;Estação;RS;Estadual;15;541.2;528.59;484.97;504.79;636.0;539.11
1997;Campinas;SP;Municipal;3;539.97;526.73;452.37;509.5;666.67;539.05
1998;Marau;RS;Estadual;182;520.61;510.88;474.05;518.63;670.99;539.03
1999;Morrinhos do Sul;RS;Estadual;18;509.62;520.28;464.69;565.98;634.44;539.0
2000;Tiros;MG;Estadual;18;542.22;519.28;473.81;528.41;631.11;538.97
2001;Silveirânia;MG;Estadual;23;530.33;513.77;489.22;566.49;593.91;538.74
2002;Flórida;PR;Estadual;2;544.85;565.0;499.3;554.5;530.0;538.73
2003;São João Batista do Glória;MG;Estadual;38;497.26;479.72;473.92;529.08;713.68;538.73
2004;Teófilo Otoni;MG;Municipal;1;545.9;529.1;529.1;509.3;580.0;538.68
2005;Rio Claro;SP;Estadual;584;539.21;531.17;493.06;550.19;579.76;538.68
2006;São Caetano do Sul;SP;Estadual;599;542.24;527.46;486.75;551.09;585.88;538.68
2007;Garibaldi;RS;Estadual;65;536.89;524.44;479.51;555.84;596.62;538.66
2008;Canguaretama;RN;Privada;10;535.33;504.25;494.64;548.99;610.0;538.64
2009;Monte Belo do Sul;RS;Estadual;8;515.56;528.21;466.02;568.14;615.0;538.59
2010;Silvânia;GO;Privada;50;516.06;510.73;484.71;561.61;619.6;538.54
2011;São Francisco do Guaporé;RO;Privada;2;486.05;495.65;467.95;502.95;740.0;538.52
2012;Capela;SE;Privada;20;506.99;474.88;446.49;494.24;770.0;538.52
2013;Lorena;SP;Estadual;218;538.99;526.49;486.47;541.26;599.27;538.49
2014;Leme;SP;Estadual;184;537.6;523.28;494.89;541.55;595.11;538.48
2015;Resende Costa;MG;Municipal;19;516.31;516.31;497.78;570.09;591.58;538.41
2016;Iporã do Oeste;SC;Estadual;46;522.34;511.91;491.15;564.85;601.74;538.4
2017;Mocajuba;PA;Privada;9;531.14;516.31;481.93;511.2;651.11;538.34
2018;Leme do Prado;MG;Estadual;58;514.49;513.18;481.36;514.03;668.62;538.34
2019;Pedra do Anta;MG;Estadual;21;505.76;502.18;477.85;553.55;652.38;538.34
2020;Barra do Garças;MT;Federal;103;530.02;517.84;486.1;535.49;621.75;538.24
2021;Harmonia;RS;Estadual;21;529.47;507.92;490.16;569.3;594.29;538.23
2022;Santa Albertina;SP;Estadual;17;527.79;506.59;500.06;533.03;623.53;538.2
2023;Codó;MA;Federal;122;520.18;521.86;480.88;513.27;654.59;538.16
2024;Manhuaçu;MG;Estadual;301;525.99;516.01;482.54;542.73;623.26;538.11
2025;Fartura;SP;Estadual;100;526.49;518.18;471.21;546.53;628.0;538.08
2026;Monte Alegre de Minas;MG;Municipal;12;526.02;529.68;502.77;546.82;585.0;538.06
2027;Capelinha;MG;Estadual;181;530.77;523.94;488.65;553.97;592.93;538.05
2028;Rancharia;SP;Privada;10;530.05;527.52;505.16;561.39;566.0;538.02
2029;Santa Maria do Herval;RS;Estadual;23;546.9;540.6;492.78;571.43;538.26;538.0
2030;Marques de Souza;RS;Estadual;10;535.84;541.63;498.7;571.51;542.0;537.94
2031;Santa Maria Madalena;RJ;Estadual;25;527.45;531.44;487.66;530.11;612.8;537.89
2032;Santa Cecília do Sul;RS;Estadual;7;534.61;538.99;479.31;573.43;562.86;537.84
2033;Divinésia;MG;Estadual;18;510.67;494.48;471.68;577.93;634.44;537.84
2034;Vale Verde;RS;Estadual;16;527.45;527.21;454.81;529.62;650.0;537.82
2035;Matão;SP;Federal;79;536.81;515.42;501.29;534.73;600.76;537.8
2036;São Sebastião do Anta;MG;Estadual;20;537.24;518.4;506.89;524.4;602.0;537.79
2037;Cotia;SP;Municipal;1;547.6;592.4;531.5;417.4;600.0;537.78
2038;Abaetetuba;PA;Federal;135;521.61;511.44;481.66;515.01;659.11;537.77
2039;Piau;MG;Estadual;6;529.93;499.6;496.35;559.23;603.33;537.69
2040;Ibirá;SP;Estadual;7;529.07;527.09;512.34;562.7;557.14;537.67
2041;Anápolis;GO;Estadual;1466;530.85;514.56;480.39;535.52;626.77;537.62
2042;Redenção;CE;Privada;5;517.28;471.14;459.88;563.7;676.0;537.6
2043;Nanuque;MG;Privada;4;541.45;488.25;560.35;502.72;595.0;537.56
2044;Capela Nova;MG;Estadual;19;529.81;512.69;471.78;539.64;633.68;537.52
2045;Rio do Campo;SC;Estadual;31;525.7;521.55;493.4;554.69;592.26;537.52
2046;Carmo do Cajuru;MG;Estadual;85;514.64;507.88;478.72;546.49;639.76;537.5
2047;Xapuri;AC;Federal;69;521.73;499.66;514.27;537.68;613.91;537.45
2048;Santa Bárbara d'Oeste;SP;Estadual;532;536.77;522.51;485.83;540.14;601.92;537.43
2049;Quissamã;RJ;Privada;1;584.9;525.3;518.3;438.6;620.0;537.42
2050;Gramado dos Loureiros;RS;Estadual;11;504.75;547.85;502.2;537.63;594.55;537.4
2051;Sapiranga;RS;Estadual;205;536.19;523.5;470.06;540.34;616.59;537.34
2052;Floraí;PR;Estadual;10;532.73;516.47;466.19;532.9;638.0;537.26
2053;Dona Eusébia;MG;Estadual;24;526.36;527.18;479.87;540.28;612.5;537.24
2054;Chapadão do Lageado;SC;Estadual;9;496.87;495.1;460.16;513.68;720.0;537.16
2055;São José do Cedro;SC;Estadual;52;521.84;521.72;496.31;564.47;581.15;537.1
2056;Martinho Campos;MG;Municipal;4;551.58;502.38;459.55;501.85;670.0;537.07
2057;Batalha;AL;Federal;48;517.42;506.84;485.54;514.54;660.83;537.04
2058;Bauru;SP;Estadual;1118;537.25;529.11;489.24;541.76;587.66;537.0
2059;Uruçuca;BA;Federal;44;521.45;509.08;485.61;499.62;669.09;536.97
2060;Três Forquilhas;RS;Estadual;11;524.8;499.3;489.13;542.45;629.09;536.95
2061;São Valentim;RS;Estadual;16;521.42;513.08;493.8;521.48;635.0;536.95
2062;Chapadão do Céu;GO;Privada;4;525.08;503.08;526.3;545.22;585.0;536.93
2063;Itirapina;SP;Estadual;27;530.39;518.27;494.16;559.56;582.22;536.92
2064;Cabo Frio;RJ;Municipal;99;530.0;518.3;483.63;524.14;628.48;536.91
2065;São Paulo das Missões;RS;Estadual;27;527.32;517.65;464.39;578.04;597.04;536.89
2066;Maria Helena;PR;Estadual;6;523.97;549.45;461.87;519.18;630.0;536.89
2067;Ijuí;RS;Municipal;18;527.39;520.56;522.87;543.62;570.0;536.89
2068;Dormentes;PE;Estadual;83;512.43;509.59;458.95;527.97;675.42;536.87
2069;São Valério do Sul;RS;Estadual;3;549.27;539.27;527.37;514.87;553.33;536.82
2070;Erval Grande;RS;Estadual;13;519.99;538.85;498.65;541.95;584.62;536.81
2071;Catanduva;SP;Estadual;299;538.7;519.33;483.91;553.11;588.96;536.8
2072;Selbach;RS;Estadual;6;506.47;526.2;476.4;571.3;603.33;536.74
2073;Santa Maria;RS;Estadual;752;535.12;525.98;480.53;523.12;618.91;536.73
2074;Ipiranga;PR;Estadual;29;546.98;545.59;498.02;533.56;559.31;536.69
2075;Mongaguá;SP;Privada;7;553.0;508.29;504.54;540.41;577.14;536.68
2076;Santa Helena de Goiás;GO;Privada;31;538.07;517.07;484.47;544.35;599.35;536.66
2077;Biquinhas;MG;Estadual;13;528.23;523.39;485.99;533.38;612.31;536.66
2078;Boa Vista das Missões;RS;Estadual;7;531.1;499.49;433.93;490.11;728.57;536.64
2079;Pai Pedro;MG;Estadual;15;513.33;515.02;504.75;525.85;624.0;536.59
2080;Campestre;MG;Estadual;64;526.56;514.78;477.33;536.21;627.81;536.54
2081;São João dos Patos;MA;Federal;101;516.08;511.28;481.89;520.46;652.67;536.48
2082;Pariquera-Açu;SP;Privada;8;531.81;539.36;513.02;555.69;542.5;536.48
2083;Morro Reuter;RS;Estadual;15;539.93;525.99;484.04;539.02;593.33;536.46
2084;São Lourenço da Mata;PE;Federal;65;524.83;524.53;491.42;514.86;626.46;536.42
2085;Lagoa dos Três Cantos;RS;Estadual;6;525.47;529.57;482.5;551.08;593.33;536.39
2086;Patos de Minas;MG;Estadual;540;528.14;515.53;484.57;537.73;615.89;536.37
2087;Cândido Mota;SP;Privada;2;540.9;491.9;472.45;546.6;630.0;536.37
2088;Lagoa da Prata;MG;Estadual;167;525.37;507.15;481.38;540.09;627.54;536.31
2089;Catanduvas;PR;Estadual;37;532.47;522.65;484.64;525.21;616.22;536.24
2090;União da Serra;RS;Estadual;2;545.1;540.5;490.5;584.95;520.0;536.21
2091;Novo Progresso;PA;Privada;12;507.08;509.63;495.3;555.69;613.33;536.21
2092;Orlândia;SP;Estadual;162;533.58;509.41;486.33;533.45;618.27;536.21
2093;Marco;CE;Privada;20;529.81;490.06;471.76;541.28;648.0;536.18
2094;Entre Folhas;MG;Estadual;41;528.12;526.18;475.91;544.8;605.85;536.17
2095;Saudade do Iguaçu;PR;Estadual;34;528.59;514.65;473.28;523.7;640.59;536.16
2096;Peixoto de Azevedo;MT;Privada;2;526.6;540.8;448.0;555.35;610.0;536.15
2097;Gaurama;RS;Estadual;21;519.59;522.0;476.8;511.86;650.48;536.14
2098;Uberlândia;MG;Estadual;2362;530.55;514.09;481.34;534.61;620.11;536.14
2099;Zortéa;SC;Estadual;4;535.75;512.58;468.35;533.92;630.0;536.12
2100;Rio de Contas;BA;Estadual;38;519.65;515.13;468.05;544.58;633.16;536.11
2101;Caibaté;RS;Estadual;8;521.6;523.39;518.92;546.59;570.0;536.1
2102;Boa Vista do Sul;RS;Estadual;10;502.68;513.69;498.23;599.81;566.0;536.08
2103;Satuba;AL;Federal;128;522.14;505.82;484.44;523.4;644.53;536.07
2104;Gameleira de Goiás;GO;Estadual;21;524.4;515.95;480.46;520.45;639.05;536.06
2105;São Sebastião do Caí;RS;Estadual;54;536.69;532.6;473.9;540.82;595.93;535.99
2106;Belo Oriente;MG;Estadual;71;520.74;507.27;480.24;557.73;613.8;535.96
2107;Lindóia do Sul;SC;Estadual;14;511.29;525.54;480.69;553.13;608.57;535.84
2108;Marituba;PA;Privada;23;518.97;519.91;499.68;524.08;616.52;535.83
2109;Alpestre;RS;Estadual;34;537.19;518.03;466.1;541.25;616.47;535.81
2110;São Bento do Sapucaí;SP;Estadual;31;533.71;524.54;495.62;540.03;585.16;535.81
2111;Balneário Arroio do Silva;SC;Estadual;17;540.58;536.14;509.14;514.32;578.82;535.8
2112;Alto Caparaó;MG;Estadual;14;546.89;512.7;474.14;555.13;590.0;535.77
2113;Ariranha;SP;Estadual;17;529.46;517.45;472.85;543.62;615.29;535.73
2114;Itabira;MG;Estadual;434;528.67;520.42;482.31;531.54;615.62;535.71
2115;Guaxupé;MG;Estadual;157;529.59;515.34;478.12;542.06;613.38;535.7
2116;Jesúpolis;GO;Estadual;8;539.85;531.21;474.45;525.31;607.5;535.66
2117;Araras;SP;Estadual;415;535.81;522.5;488.4;549.18;582.36;535.65
2118;Casa Grande;MG;Estadual;16;518.61;540.61;463.72;532.74;622.5;535.64
2119;Estrela do Norte;SP;Estadual;17;534.9;519.61;476.42;521.35;625.88;535.63
2120;Salgueiro;PE;Privada;17;522.84;511.55;494.91;537.09;611.76;535.63
2121;Fernando de Noronha;PE;Estadual;9;537.76;505.04;473.73;577.09;584.44;535.61
2122;São Ludgero;SC;Estadual;33;525.45;522.05;475.39;548.49;606.67;535.61
2123;Nova Aliança;SP;Estadual;21;547.43;520.07;478.33;579.8;552.38;535.6
2124;Pareci Novo;RS;Estadual;13;520.23;524.85;463.79;570.3;598.46;535.53
2125;Passo Fundo;RS;Estadual;506;530.28;522.03;481.0;542.29;601.7;535.46
2126;Conselheiro Mairinck;PR;Estadual;17;518.76;514.01;455.35;522.07;667.06;535.45
2127;Bossoroca;RS;Estadual;17;525.06;511.49;475.74;518.88;645.88;535.41
2128;Catanduvas;SC;Estadual;16;521.11;531.52;492.02;529.61;602.5;535.35
2129;Maratá;RS;Estadual;7;541.13;521.41;452.96;541.03;620.0;535.31
2130;Três Passos;RS;Estadual;105;526.57;522.68;480.06;531.98;615.05;535.27
2131;Fazenda Nova;GO;Estadual;26;518.91;499.47;468.8;525.23;663.85;535.25
2132;Estância;SE;Federal;57;508.04;508.65;494.88;539.78;624.91;535.25
2133;Pantano Grande;RS;Estadual;41;549.32;534.59;462.56;502.81;626.83;535.22
2134;Queimadas;PB;Privada;13;513.48;483.25;489.45;536.08;653.85;535.22
2135;Agudo;RS;Estadual;57;526.94;516.54;472.24;531.51;628.77;535.2
2136;Cidade Ocidental;GO;Privada;15;535.8;541.36;488.47;506.35;604.0;535.2
2137;Itapira;SP;Estadual;165;536.51;526.3;488.32;535.4;589.33;535.17
2138;Alpercata;MG;Estadual;17;529.29;510.94;492.45;526.66;616.47;535.16
2139;Bom Retiro do Sul;RS;Estadual;28;533.7;521.75;460.21;530.78;629.29;535.14
2140;São José do Herval;RS;Estadual;1;576.9;589.0;494.9;434.7;580.0;535.1
2141;Santana de Cataguases;MG;Estadual;9;531.38;531.02;500.31;494.29;617.78;534.96
2142;Campo Bonito;PR;Estadual;13;537.75;516.33;496.48;541.09;583.08;534.95
2143;Sertão Santana;RS;Estadual;33;529.61;527.0;485.01;545.81;587.27;534.94
2144;Coxim;MS;Privada;3;529.2;460.87;544.27;526.87;613.33;534.91
2145;Nova Monte Verde;MT;Estadual;13;532.95;529.91;497.38;555.55;558.46;534.85
2146;Novo Repartimento;PA;Privada;8;508.39;510.91;487.51;544.54;622.5;534.77
2147;Diamantino;MT;Federal;37;525.55;508.76;492.24;510.29;636.76;534.72
2148;Paula Cândido;MG;Estadual;48;508.5;497.8;478.23;499.92;688.75;534.64
2149;Pejuçara;RS;Estadual;9;519.89;526.11;480.92;514.97;631.11;534.6
2150;Itapiranga;SC;Estadual;88;522.94;519.29;480.14;552.94;597.27;534.52
2151;Teixeira;PB;Privada;13;512.55;522.04;478.2;534.78;624.62;534.44
2152;Assis;SP;Estadual;334;536.3;523.3;483.78;546.63;582.16;534.43
2153;Cafelândia;SP;Privada;2;533.1;502.6;480.05;536.25;620.0;534.4
2154;Maragogi;AL;Federal;77;527.82;510.0;481.91;520.77;631.43;534.39
2155;Florianópolis;SC;Municipal;4;567.12;543.45;461.92;494.28;605.0;534.36
2156;Passa Tempo;MG;Estadual;23;529.83;511.23;474.57;542.97;613.04;534.33
2157;Ivoti;RS;Estadual;64;532.86;523.07;477.43;552.5;585.62;534.3
2158;Taquarituba;SP;Estadual;106;539.21;522.17;482.86;547.37;579.62;534.25
2159;Araraquara;SP;Estadual;559;534.85;519.69;480.78;533.53;601.82;534.14
2160;Iraí;RS;Estadual;29;524.11;514.46;472.62;521.26;637.93;534.08
2161;Marilândia;ES;Estadual;76;519.58;523.83;472.78;541.5;612.63;534.06
2162;Rianápolis;GO;Estadual;29;519.32;505.76;474.89;544.07;626.21;534.05
2163;Barão de Cocais;MG;Estadual;125;531.08;519.82;484.44;535.87;598.88;534.02
2164;União da Vitória;PR;Privada;41;536.38;528.85;479.83;551.62;573.17;533.97
2165;Lagoa Bonita do Sul;RS;Estadual;10;497.46;483.65;456.4;562.28;670.0;533.96
2166;João Neiva;ES;Estadual;39;525.18;507.5;469.32;530.3;637.44;533.95
2167;Porto Xavier;RS;Estadual;48;525.55;508.14;470.17;535.04;630.83;533.95
2168;Caxias do Sul;RS;Estadual;976;536.45;522.21;474.23;536.91;599.86;533.93
2169;Nova Candelária;RS;Estadual;12;518.45;524.77;494.13;552.29;580.0;533.93
2170;Abre Campo;MG;Estadual;49;526.29;511.69;482.78;540.28;608.57;533.92
2171;Mogi Guaçu;SP;Estadual;267;540.43;525.37;480.53;545.96;577.15;533.89
2172;Atibaia;SP;Estadual;374;540.02;523.47;487.77;535.69;582.14;533.82
2173;Medianeira;PR;Estadual;198;531.76;523.78;490.25;539.93;583.33;533.81
2174;Realeza;PR;Estadual;77;531.92;520.57;475.81;545.97;594.55;533.76
2175;São José do Alegre;MG;Estadual;15;529.63;501.67;494.94;570.06;572.0;533.66
2176;Tanque Novo;BA;Estadual;94;503.61;484.18;458.38;529.36;692.34;533.57
2177;São José do Rio Pardo;SP;Estadual;184;531.68;510.36;478.96;542.72;604.13;533.57
2178;Catas Altas;MG;Estadual;23;520.9;518.27;487.34;529.91;611.3;533.54
2179;Barbacena;MG;Estadual;396;530.97;519.48;487.98;543.32;585.96;533.54
2180;Arroio do Tigre;RS;Estadual;76;512.58;504.13;444.87;518.92;687.11;533.52
2181;Ipanema;MG;Estadual;72;510.38;490.67;465.47;518.04;683.06;533.52
2182;São Francisco de Paula;MG;Estadual;33;534.03;524.72;478.42;506.71;623.64;533.5
2183;Mineiros do Tietê;SP;Estadual;24;541.32;526.55;491.8;542.8;565.0;533.49
2184;Loanda;PR;Privada;21;525.75;516.25;495.09;557.86;572.38;533.47
2185;Tatuí;SP;Estadual;350;536.46;525.15;487.21;548.24;570.23;533.46
2186;Novo Hamburgo;RS;Municipal;1;522.7;556.8;430.7;577.0;580.0;533.44
2187;Canela;RS;Estadual;95;539.26;526.17;475.67;527.75;598.32;533.43
2188;Viradouro;SP;Municipal;1;549.2;549.5;531.5;456.8;580.0;533.4
2189;Cantagalo;RJ;Estadual;50;525.19;510.47;492.47;516.83;622.0;533.39
2190;Palotina;PR;Estadual;116;525.27;527.02;482.93;532.77;598.97;533.39
2191;Sacramento;MG;Estadual;86;521.2;505.84;476.32;547.95;615.58;533.38
2192;Rancho Queimado;SC;Estadual;4;536.65;548.62;452.35;549.28;580.0;533.38
2193;Vargem Grande;MA;Municipal;20;511.64;507.61;468.83;498.53;680.0;533.32
2194;Cachoeira de Minas;MG;Estadual;35;523.92;515.62;501.72;563.56;561.71;533.31
2195;São João do Oeste;SC;Estadual;43;524.2;508.3;486.52;557.66;589.77;533.29
2196;Dracena;SP;Estadual;138;531.14;519.45;492.56;542.31;580.87;533.27
2197;Trabiju;SP;Estadual;8;525.28;528.54;497.5;529.99;585.0;533.26
2198;Macaparana;PE;Estadual;169;502.22;497.22;475.12;535.15;656.57;533.26
2199;Lagoa do Piauí;PI;Municipal;1;484.4;533.7;493.1;435.0;720.0;533.24
