POSICAO;NO_MUNICIPIO_ESC;SG_UF_ESC;DEPENDENCIA;ALUNOS;LC;CH;CN;MT;RD;MEDIA
995;Santa Clara d'Oeste;SP;Estadual;1;592.3;607.1;475.0;690.7;620.0;597.02
996;Queimadas;PB;Privada;5;514.4;582.86;507.64;635.44;744.0;596.87
997;Itaú de Minas;MG;Privada;31;538.72;566.74;519.34;612.47;747.1;596.87
998;Sombrio;SC;Federal;62;557.38;570.24;525.07;598.72;732.9;596.86
999;Tuparetama;PE;Municipal;3;530.7;531.27;501.83;633.73;786.67;596.84
1000;Jacareí;SP;Privada;360;562.13;575.28;526.2;606.88;713.61;596.82
1001;Lençóis Paulista;SP;Privada;77;552.85;557.69;521.34;593.14;758.96;596.8
1002;Itapeva;SP;Privada;84;550.64;559.59;518.6;617.0;738.1;596.78
1003;Ubatuba;SP;Privada;80;550.69;569.65;539.46;619.16;704.75;596.74
1004;Morretes;PR;Privada;8;551.65;568.33;538.1;580.11;745.0;596.64
1005;Joaçaba;SC;Privada;79;560.52;570.48;525.37;605.01;721.77;596.63
1006;São Roque;SP;Federal;56;558.36;563.94;529.4;581.06;750.36;596.63
1007;Vespasiano;MG;Privada;10;551.65;582.21;520.39;616.34;712.0;596.52
1008;Imbituva;PR;Privada;11;555.16;598.88;544.23;635.1;649.09;596.49
1009;Registro;SP;Federal;58;561.62;561.38;512.13;597.61;749.66;596.48
1010;Casimiro de Abreu;RJ;Privada;55;553.43;557.82;524.53;583.98;761.82;596.32
1011;Itapoá;SC;Privada;8;573.0;559.85;557.75;618.06;672.5;596.23
1012;Irati;PR;Privada;42;555.77;565.46;534.55;620.26;704.76;596.16
1013;Ariquemes;RO;Privada;35;536.59;557.22;515.73;617.37;753.71;596.13
1014;Manaus;AM;Privada;1583;557.71;569.85;531.35;596.93;724.62;596.09
1015;Vitória de Santo Antão;PE;Privada;211;545.5;558.09;518.12;577.81;780.76;596.05
1016;Maceió;AL;Federal;576;556.17;562.81;525.62;611.81;723.78;596.04
1017;Cajazeiras;PB;Privada;77;543.33;547.19;522.88;595.21;771.43;596.01
1018;São Sebastião do Oeste;MG;Estadual;3;518.23;547.43;563.23;577.67;773.33;595.98
1019;Aracaju;SE;Federal;122;559.6;564.95;540.47;591.83;722.95;595.96
1020;Sant'Ana do Livramento;RS;Federal;47;558.59;572.03;517.37;613.4;718.3;595.94
1021;Senador José Porfírio;PA;Municipal;2;489.35;541.05;534.0;585.05;830.0;595.89
1022;Três Lagoas;MS;Privada;113;548.23;556.27;533.36;598.98;742.48;595.86
1023;Francisco Beltrão;PR;Privada;134;549.8;561.51;526.33;605.18;736.42;595.85
1024;Salinas;MG;Federal;147;541.99;551.02;522.49;600.42;763.27;595.84
1025;Álvares Machado;SP;Privada;47;535.07;558.04;521.87;618.96;745.11;595.81
1026;Gaspar;SC;Privada;14;553.41;582.45;530.94;564.99;747.14;595.79
1027;Mariana;MG;Privada;47;554.88;561.47;532.4;594.28;735.74;595.75
1028;Cerro Grande;RS;Estadual;9;557.19;551.48;528.27;617.27;724.44;595.73
1029;Jacobina;BA;Privada;67;546.08;558.03;513.31;571.89;789.25;595.71
1030;Cruzeiro;SP;Privada;185;549.16;563.85;522.37;598.08;744.76;595.64
1031;Osvaldo Cruz;SP;Privada;17;562.65;563.21;546.31;575.46;730.59;595.64
1032;Imperatriz;MA;Federal;154;541.81;552.99;532.03;600.34;750.78;595.59
1033;Araranguá;SC;Privada;84;548.92;562.38;536.53;591.95;738.1;595.58
1034;Colinas do Tocantins;TO;Privada;28;533.78;535.31;518.21;561.91;828.57;595.56
1035;Santa Teresa;ES;Federal;88;546.09;565.55;541.68;582.9;741.36;595.52
1036;Jaboticabal;SP;Privada;173;549.27;558.99;527.01;609.48;732.72;595.49
1037;Umbaúba;SE;Privada;29;529.88;558.66;521.92;553.81;813.1;595.48
1038;Castro;PR;Privada;63;560.44;575.63;539.3;620.7;680.95;595.41
1039;Tupi Paulista;SP;Privada;18;540.38;547.33;525.43;602.78;761.11;595.41
1040;Natividade;RJ;Privada;4;553.1;572.55;506.55;494.55;850.0;595.35
1041;Serro;MG;Privada;9;542.63;557.58;543.3;666.57;666.67;595.35
1042;Garanhuns;PE;Federal;127;559.0;572.07;517.32;604.47;723.78;595.33
1043;Várzea Paulista;SP;Privada;12;576.83;582.28;532.57;589.81;695.0;595.3
1044;Porto Velho;RO;Privada;397;547.67;564.79;521.98;584.91;757.03;595.28
1045;Rincão;SP;Privada;6;576.8;578.83;560.25;589.95;670.0;595.17
1046;Vilhena;RO;Privada;70;549.48;557.91;532.85;631.03;704.0;595.06
1047;Ponta Grossa;PR;Privada;635;560.53;576.2;541.61;610.96;685.92;595.04
1048;Xanxerê;SC;Federal;60;553.76;566.78;523.94;608.92;721.67;595.01
1049;Orleans;SC;Privada;12;543.73;572.76;535.66;597.82;725.0;594.99
1050;Lima Duarte;MG;Privada;6;546.63;566.07;520.85;604.7;736.67;594.98
1051;Moema;MG;Estadual;16;553.48;560.09;506.71;593.31;761.25;594.96
1052;Itarema;CE;Privada;16;525.79;580.02;519.26;595.92;753.75;594.95
1053;Santiago;RS;Privada;41;547.69;558.89;529.94;606.9;730.73;594.83
1054;Nova Petrópolis;RS;Municipal;2;555.9;547.7;523.8;546.1;800.0;594.7
1055;Santos;SP;Privada;990;558.66;565.24;530.68;607.21;711.7;594.7
1056;Ipu;CE;Privada;31;536.02;542.8;516.21;590.05;788.39;594.69
1057;Goioerê;PR;Federal;26;551.68;546.8;504.77;589.33;780.77;594.67
1058;Alto Araguaia;MT;Privada;8;527.88;557.99;531.92;632.91;722.5;594.64
1059;Várzea Alegre;CE;Privada;14;546.9;563.74;530.61;588.72;742.86;594.57
1060;Alfenas;MG;Municipal;1;562.9;581.1;535.7;553.0;740.0;594.54
1061;Igarassu;PE;Privada;45;553.1;563.64;530.14;581.76;744.0;594.53
1062;Ipameri;GO;Privada;6;538.85;563.57;559.68;593.77;716.67;594.51
1063;Indaiabira;MG;Estadual;4;547.98;576.3;512.85;620.25;715.0;594.48
1064;Fernandópolis;SP;Privada;96;537.45;551.12;535.21;594.42;754.17;594.47
1065;João Pinheiro;MG;Privada;36;528.26;555.4;516.49;597.23;775.0;594.47
1066;Cuiabá;MT;Federal;361;551.21;560.51;523.51;601.75;735.18;594.43
1067;Palmas;PR;Federal;44;560.15;564.84;522.18;566.91;757.73;594.36
1068;Olímpia;SP;Privada;54;545.9;562.68;532.38;615.59;714.81;594.27
1069;Bagé;RS;Federal;42;564.02;576.53;529.75;602.29;698.57;594.23
1070;Vinhedo;SP;Privada;198;559.77;566.57;533.44;594.61;716.16;594.11
1071;Luz;MG;Privada;21;522.52;535.17;534.89;602.6;775.24;594.08
1072;Quatro Barras;PR;Privada;20;543.44;547.94;531.54;578.25;769.0;594.03
1073;Iguape;SP;Privada;23;559.28;569.78;540.67;589.94;710.43;594.02
1074;Igarapé;MG;Privada;25;555.22;565.5;512.7;602.92;733.6;593.99
1075;Eunápolis;BA;Privada;70;538.42;555.82;518.62;582.18;774.86;593.98
1076;Horizontina;RS;Privada;39;547.24;568.51;524.56;604.79;724.62;593.94
1077;Cáceres;MT;Privada;95;538.68;551.22;517.25;570.84;791.58;593.91
1078;Pinheiral;RJ;Federal;70;550.75;567.36;519.3;594.99;737.14;593.91
1079;Visconde do Rio Branco;MG;Municipal;32;547.2;555.59;514.03;613.16;739.38;593.87
1080;Montanha;ES;Federal;97;551.72;561.3;525.85;591.36;738.97;593.84
1081;Arcos;MG;Federal;34;542.23;554.52;520.7;616.91;734.71;593.81
1082;Andradina;SP;Privada;93;549.7;550.81;533.96;606.57;727.31;593.67
1083;Videira;SC;Federal;96;557.18;566.82;539.59;613.96;690.62;593.64
1084;Cambuci;RJ;Federal;13;570.15;582.77;537.25;573.25;704.62;593.61
1085;Campina Verde;MG;Privada;11;532.84;553.1;507.0;542.37;832.73;593.61
1086;Mirandópolis;SP;Privada;38;562.52;566.52;539.13;600.25;699.47;593.58
1087;Pariquera-Açu;SP;Privada;22;551.42;552.78;542.39;610.36;710.91;593.57
1088;Marliéria;MG;Estadual;1;524.7;627.9;558.9;536.2;720.0;593.54
1089;Conceição;PB;Privada;25;514.58;544.41;522.18;570.55;816.0;593.54
1090;Tunas;RS;Estadual;3;548.17;595.9;526.3;637.17;660.0;593.51
1091;Ceará-Mirim;RN;Federal;135;560.69;562.68;525.11;600.98;718.07;593.51
1092;Santa Cruz;RN;Federal;106;562.38;559.77;518.04;583.87;743.4;593.49
1093;Hortolândia;SP;Federal;56;563.22;561.65;499.08;610.51;732.86;593.46
1094;Torres;RS;Privada;13;546.34;550.46;527.51;575.98;766.15;593.29
1095;Ipameri;GO;Federal;38;549.59;551.92;508.51;581.13;775.26;593.28
1096;Itapetininga;SP;Privada;249;554.21;566.52;536.6;610.15;698.88;593.27
1097;Fernandópolis;SP;Estadual;165;560.58;556.27;516.93;600.86;731.39;593.2
1098;Santa Rita do Sapucaí;MG;Privada;58;546.82;546.93;526.14;596.39;749.31;593.12
1099;Santo Antônio do Jardim;SP;Estadual;7;573.03;570.34;489.6;632.46;700.0;593.09
1100;Santana do Ipanema;AL;Federal;115;550.97;555.2;520.82;596.25;741.91;593.03
1101;Luziânia;GO;Privada;79;551.89;564.3;518.03;598.99;731.9;593.02
1102;Porto Seguro;BA;Federal;63;564.26;557.61;554.36;596.05;692.7;593.0
1103;Porto Seguro;BA;Privada;109;545.52;556.64;521.08;588.56;752.84;592.93
1104;Navegantes;SC;Privada;48;544.16;561.41;522.94;568.48;767.5;592.9
1105;Itaporanga;PB;Privada;25;523.56;547.29;509.16;593.22;791.2;592.89
1106;Guarulhos;SP;Privada;1429;556.06;566.64;527.04;599.76;714.88;592.88
1107;São João de Meriti;RJ;Privada;387;552.52;564.21;517.31;585.52;744.7;592.85
1108;Ubaporanga;MG;Estadual;17;536.25;564.91;515.91;585.97;761.18;592.84
1109;Londrina;PR;Municipal;4;551.55;585.12;517.4;584.98;725.0;592.81
1110;Capivari;SP;Federal;29;576.38;573.19;533.39;603.87;677.24;592.81
1111;Canoinhas;SC;Federal;41;561.65;557.67;540.7;586.41;717.56;592.8
1112;Alvorada;RS;Federal;33;581.63;575.29;524.23;606.51;676.36;592.8
1113;Jaguaribe;CE;Federal;29;525.28;534.53;522.42;551.43;830.34;592.8
1114;Barra;BA;Privada;7;517.76;565.7;545.57;611.97;722.86;592.77
1115;Cariacica;ES;Privada;202;544.91;567.25;521.22;591.47;738.81;592.73
1116;Pesqueira;PE;Federal;39;556.54;551.34;533.53;586.46;735.38;592.65
1117;Juara;MT;Privada;15;541.5;567.67;517.29;574.14;762.67;592.65
1118;Wenceslau Braz;PR;Privada;28;545.78;574.02;539.61;609.43;694.29;592.62
1119;Santa Vitória do Palmar;RS;Privada;29;564.09;571.96;532.9;614.03;680.0;592.6
1120;Rio Branco;AC;Federal;95;546.15;549.02;530.05;584.48;753.26;592.59
1121;Nepomuceno;MG;Federal;72;548.07;553.77;522.54;583.04;755.56;592.59
1122;São Marcos;RS;Privada;5;572.68;556.38;537.44;592.44;704.0;592.59
1123;São Bernardo do Campo;SP;Municipal;2;578.1;592.9;524.7;617.2;650.0;592.58
1124;Araraquara;SP;Federal;40;558.61;567.87;507.34;613.1;716.0;592.58
1125;Guaporé;RS;Privada;30;566.33;576.28;532.09;548.62;739.33;592.53
1126;Japaratuba;SE;Privada;4;490.75;542.3;476.32;623.02;830.0;592.48
1127;Olinda;PE;Privada;548;547.8;554.19;522.18;583.1;755.0;592.45
1128;Novo Hamburgo;RS;Privada;150;565.74;568.43;523.99;593.96;710.13;592.45
1129;Dom Pedro;MA;Privada;6;540.17;538.78;506.93;592.25;783.33;592.29
1130;Paulínia;SP;Privada;128;554.78;563.7;531.97;594.52;716.41;592.27
1131;Euclides da Cunha;BA;Federal;41;546.38;566.51;510.77;558.43;779.02;592.22
1132;Chapada dos Guimarães;MT;Privada;11;552.84;561.45;533.05;578.85;734.55;592.15
1133;Sapiranga;RS;Federal;22;566.66;564.25;535.46;611.55;682.73;592.13
1134;Itapipoca;CE;Privada;17;555.09;547.31;524.91;606.15;727.06;592.1
1135;Rosário do Sul;RS;Privada;10;545.46;561.66;511.15;594.13;748.0;592.08
1136;Extrema;MG;Privada;41;548.61;567.25;531.63;595.37;717.56;592.08
1137;Muzambinho;MG;Privada;20;541.98;555.16;515.42;608.64;739.0;592.04
1138;Pinhão;PR;Privada;2;600.75;577.0;527.55;624.8;630.0;592.02
1139;Castanhal;PA;Privada;376;532.38;557.98;511.16;564.2;793.99;591.94
1140;Piancó;PB;Estadual;12;538.68;539.09;493.52;525.03;863.33;591.93
1141;Catalão;GO;Privada;290;546.17;556.82;522.53;584.65;749.45;591.92
1142;Apucarana;PR;Privada;161;552.55;569.98;541.08;610.77;685.09;591.9
1143;Lorena;SP;Privada;153;554.77;548.65;526.36;594.74;734.77;591.86
1144;Sertãozinho;SP;Privada;201;539.46;555.65;530.87;594.73;738.51;591.84
1145;Tapiratiba;SP;Privada;9;558.66;547.96;512.51;628.89;711.11;591.82
1146;Nossa Senhora do Socorro;SE;Privada;104;521.83;545.99;512.57;555.77;822.69;591.77
1147;Vargem Grande Paulista;SP;Privada;62;552.92;570.61;526.59;614.48;694.19;591.76
1148;Jaguaquara;BA;Privada;62;543.32;548.02;527.25;562.72;777.1;591.68
1149;Araucária;PR;Privada;181;543.15;563.05;538.11;603.0;710.5;591.56
1150;Ipirá;BA;Privada;33;534.01;563.92;521.1;614.74;723.64;591.48
1151;Jequié;BA;Federal;84;549.03;561.94;526.82;586.5;732.86;591.43
1152;Uruaçu;GO;Federal;46;564.53;557.73;524.05;582.07;728.26;591.33
1153;Santa Inês;MA;Privada;82;523.19;542.78;505.41;578.31;806.83;591.3
1154;Sumaré;SP;Privada;74;565.03;557.17;524.94;611.17;698.11;591.28
1155;Dores de Campos;MG;Estadual;7;557.64;564.71;512.06;570.47;751.43;591.26
1156;Uberaba;MG;Federal;181;551.01;555.4;524.89;584.67;740.22;591.24
1157;Formosa;GO;Privada;78;565.33;575.73;523.07;583.27;708.72;591.22
1158;Luís Antônio;SP;Privada;5;566.28;574.82;558.06;664.96;592.0;591.22
1159;Rio Negro;PR;Privada;80;556.74;580.33;530.69;615.17;673.0;591.18
1160;Palmeira;PR;Privada;20;558.96;583.78;538.06;621.88;653.0;591.14
1161;Valença;BA;Privada;43;541.14;556.99;522.44;581.13;753.95;591.13
1162;Ernestina;RS;Estadual;8;517.48;523.44;540.44;584.0;790.0;591.07
1163;Bagé;RS;Privada;99;545.49;560.9;526.35;589.03;733.54;591.06
1164;Balneário Piçarras;SC;Privada;26;560.57;576.74;514.71;611.68;691.54;591.05
1165;Caxias;MA;Privada;64;548.75;559.08;525.49;558.44;762.81;590.92
1166;Ananindeua;PA;Federal;38;548.37;571.36;523.65;558.93;752.11;590.88
1167;Itatiaia;RJ;Privada;6;564.07;583.98;508.73;540.35;756.67;590.76
1168;Cássia;MG;Estadual;22;543.42;545.75;499.81;584.56;780.0;590.71
1169;Potirendaba;SP;Privada;10;569.24;559.82;542.79;593.64;688.0;590.7
1170;Magé;RJ;Privada;116;538.89;566.35;528.86;583.8;735.52;590.68
1171;Itapaci;GO;Privada;18;545.33;567.66;487.86;559.1;793.33;590.66
1172;Palmeira dos Índios;AL;Federal;249;543.55;549.14;518.74;608.32;733.17;590.59
1173;Araçuaí;MG;Federal;83;544.27;552.42;523.41;573.46;759.04;590.52
1174;Presidente Venceslau;SP;Privada;61;535.76;557.16;526.2;591.63;741.64;590.48
1175;Pederneiras;SP;Privada;51;559.24;554.27;544.53;599.04;694.9;590.4
1176;Capitão de Campos;PI;Privada;36;528.93;541.2;506.4;577.54;797.78;590.37
1177;São José do Divino;MG;Municipal;1;580.7;575.7;556.2;579.1;660.0;590.34
1178;Nova Cruz;RN;Privada;55;531.74;552.77;512.8;584.59;769.45;590.27
1179;Mamanguape;PB;Privada;64;531.8;561.39;514.88;583.12;760.0;590.24
1180;Gravataí;RS;Privada;273;558.37;565.02;520.32;596.78;709.96;590.09
1181;Gandu;BA;Privada;40;547.79;560.96;512.26;566.7;762.5;590.04
1182;Astorga;PR;Federal;11;572.89;573.9;532.59;578.06;692.73;590.03
1183;Ibiá;MG;Privada;25;537.92;537.77;531.69;588.32;754.4;590.02
1184;Senador Canedo;GO;Federal;22;556.77;568.02;515.48;584.4;725.45;590.02
1185;Flora Rica;SP;Estadual;1;567.0;503.8;552.0;626.7;700.0;589.9
1186;Tramandaí;RS;Privada;20;557.6;564.24;539.79;598.71;689.0;589.87
1187;Taboão da Serra;SP;Privada;291;550.39;557.69;523.22;588.47;729.35;589.83
1188;Cafelândia;SP;Privada;3;581.47;581.57;531.57;580.9;673.33;589.77
1189;Macapá;AP;Privada;512;548.63;560.05;519.43;567.71;752.73;589.71
1190;Cafelândia;PR;Privada;5;571.3;564.68;541.66;598.62;672.0;589.65
1191;Guaíba;RS;Privada;29;562.83;574.09;548.12;604.59;658.62;589.65
1192;Ipojuca;PE;Federal;21;544.82;574.4;526.33;594.08;708.57;589.64
1193;Alvorada do Sul;PR;Privada;11;543.51;587.74;535.35;616.03;665.45;589.61
1194;Campos do Jordão;SP;Privada;34;561.76;560.84;530.51;605.37;689.41;589.58
1195;José Bonifácio;SP;Privada;72;530.2;539.2;517.57;585.03;775.83;589.57
1196;Paulo Afonso;BA;Federal;60;559.94;547.85;533.42;571.95;734.33;589.5
1197;Luís Eduardo Magalhães;BA;Privada;115;548.8;555.91;529.43;579.3;734.09;589.5
1198;Engenheiro Paulo de Frontin;RJ;Federal;30;563.94;572.13;514.08;624.0;673.33;589.5
1199;Itabirito;MG;Privada;14;540.3;557.81;521.71;594.76;732.86;589.49
1200;Iporá;GO;Privada;18;531.18;544.26;523.12;603.25;745.56;589.47
1201;Santa Luzia;MG;Privada;78;555.32;565.25;533.85;579.4;713.33;589.43
1202;Matão;SP;Municipal;73;567.19;561.12;530.36;613.13;675.34;589.43
1203;Dom Viçoso;MG;Estadual;8;524.2;588.62;529.14;607.54;697.5;589.4
1204;Arroio do Sal;RS;Estadual;14;549.99;555.55;513.64;603.46;724.29;589.39
1205;Urbano Santos;MA;Privada;18;513.41;543.73;521.42;570.51;797.78;589.37
1206;Monteiro;PB;Privada;13;540.24;554.65;515.95;543.61;792.31;589.35
1207;Carapicuíba;SP;Privada;129;559.64;563.3;529.77;598.02;695.81;589.31
1208;Picos;PI;Federal;79;536.65;547.49;521.02;595.82;745.57;589.31
1209;Pereira Barreto;SP;Privada;18;528.22;553.64;535.22;638.24;691.11;589.28
1210;Jacutinga;MG;Privada;38;552.54;563.98;522.81;607.97;698.95;589.25
1211;Ilhéus;BA;Federal;119;558.93;565.95;525.65;574.27;721.18;589.2
1212;Fazenda Rio Grande;PR;Privada;42;554.21;564.71;529.27;604.45;693.33;589.19
1213;Iporã;PR;Privada;7;536.26;583.97;529.69;558.76;737.14;589.16
1214;Guarabira;PB;Federal;75;546.03;554.68;505.28;572.02;767.2;589.04
1215;Osasco;SP;Privada;1333;556.41;565.92;520.7;589.74;712.32;589.02
1216;Viamão;RS;Federal;30;580.75;584.41;550.36;554.91;674.67;589.02
1217;Floriano;PI;Privada;104;529.62;549.52;505.73;573.45;786.73;589.01
1218;Bela Vista de Goiás;GO;Privada;23;534.1;555.9;502.83;581.75;770.43;589.0
1219;Monte Belo do Sul;RS;Estadual;3;508.23;543.77;561.6;578.0;753.33;588.99
1220;Brasília;DF;Federal;722;562.97;568.88;533.42;592.03;687.51;588.96
1221;Campinas;SP;Federal;49;555.12;560.71;536.09;586.2;706.53;588.93
1222;Jitaúna;BA;Privada;16;521.96;565.0;495.88;586.77;775.0;588.92
1223;Pontal do Paraná;PR;Privada;4;547.8;562.12;525.25;574.22;735.0;588.88
1224;Currais Novos;RN;Privada;63;535.27;553.03;514.86;576.1;765.08;588.87
1225;Guarará;MG;Estadual;3;554.3;568.77;509.13;612.03;700.0;588.85
1226;Brazópolis;MG;Privada;8;561.61;567.42;524.52;653.02;637.5;588.82
1227;Charqueadas;RS;Federal;72;570.66;568.18;515.93;592.43;696.67;588.78
1228;São José dos Pinhais;PR;Privada;273;559.31;562.41;535.66;596.7;689.52;588.72
1229;Altos;PI;Privada;6;533.52;548.97;509.2;551.82;800.0;588.7
1230;São José dos Campos;SP;Federal;50;558.86;568.63;527.93;624.37;663.6;588.68
1231;Itaberaba;BA;Privada;47;543.94;556.68;514.64;587.67;740.43;588.67
1232;Patos;PB;Privada;155;538.19;553.94;521.91;585.06;744.26;588.67
1233;Cianorte;PR;Privada;92;548.75;556.19;518.58;592.4;727.39;588.66
1234;São Lourenço da Mata;PE;Federal;26;555.3;542.9;507.91;594.78;742.31;588.64
1235;Bom Jesus da Lapa;BA;Federal;34;539.65;558.92;517.74;591.81;734.71;588.56
1236;Abadiânia;GO;Privada;57;539.29;548.94;515.14;584.82;754.39;588.52
1237;Cristianópolis;GO;Estadual;2;554.5;553.7;487.55;636.6;710.0;588.47
1238;Mato Leitão;RS;Estadual;16;533.03;542.54;538.08;622.46;706.25;588.47
1239;Santana do Acaraú;CE;Privada;15;516.27;554.13;519.95;577.34;774.67;588.47
1240;Auriflama;SP;Privada;11;522.66;536.24;532.5;616.37;734.55;588.46
1241;Campo Mourão;PR;Privada;135;549.59;555.91;527.47;589.44;719.85;588.45
1242;Rio Bonito;RJ;Privada;29;552.38;564.48;534.07;581.61;709.66;588.44
1243;São Gonçalo;RJ;Privada;829;547.54;560.87;514.99;576.79;741.74;588.39
1244;Itabirito;MG;Federal;42;563.0;571.61;542.67;622.78;641.9;588.39
1245;Ilha Solteira;SP;Privada;34;550.83;568.55;521.36;625.93;675.29;588.39
1246;Ouro Preto do Oeste;RO;Privada;5;556.18;541.42;557.86;622.38;664.0;588.37
1247;Santa Efigênia de Minas;MG;Estadual;4;564.78;577.45;525.52;599.0;675.0;588.35
1248;Teresina;PI;Federal;423;542.53;545.28;514.14;596.24;743.5;588.34
1249;Santa Adélia;SP;Privada;4;549.5;552.45;519.83;679.75;640.0;588.31
1250;Juazeiro;BA;Privada;186;533.6;543.27;516.59;580.05;767.85;588.27
1251;Piranguçu;MG;Estadual;11;535.35;552.32;526.68;597.76;729.09;588.24
1252;Campinas do Sul;RS;Estadual;6;544.38;530.62;533.85;588.72;743.33;588.18
1253;Viradouro;SP;Privada;20;545.15;544.86;535.02;573.74;742.0;588.15
1254;Florestal;MG;Estadual;73;554.02;562.43;525.02;587.33;711.78;588.12
1255;Porto Nacional;TO;Privada;54;542.16;548.48;523.88;590.1;735.93;588.11
1256;Bueno Brandão;MG;Estadual;9;552.04;564.7;487.86;600.24;735.56;588.08
1257;São Bento do Sapucaí;SP;Privada;14;552.45;555.74;510.36;551.75;770.0;588.06
1258;Piúma;ES;Federal;84;550.1;566.05;526.51;595.95;701.43;588.01
1259;Itaperuçu;PR;Privada;11;560.75;564.63;495.85;551.48;767.27;588.0
1260;Limoeiro do Norte;CE;Federal;42;535.22;546.42;525.04;594.66;738.57;587.98
1261;Aparecida de Goiânia;GO;Federal;55;567.3;571.38;526.17;577.22;697.45;587.91
1262;Andorinha;BA;Privada;8;528.95;535.29;533.11;597.16;745.0;587.9
1263;São Sebastião da Vargem Alegre;MG;Estadual;9;537.2;554.7;511.9;564.43;771.11;587.87
1264;Aparecida de Goiânia;GO;Privada;564;542.63;559.41;516.07;575.23;745.89;587.85
1265;Guararapes;SP;Privada;62;542.46;555.35;526.72;586.95;727.74;587.84
1266;Garanhuns;PE;Privada;189;540.09;548.3;518.54;576.43;755.77;587.83
1267;Bananeiras;PB;Privada;23;525.37;541.59;518.53;558.42;794.78;587.74
1268;Tapira;MG;Estadual;3;581.27;565.5;496.13;622.43;673.33;587.73
1269;Caconde;SP;Privada;10;559.0;567.42;547.55;554.68;710.0;587.73
1270;Dom Joaquim;MG;Estadual;4;549.72;551.85;509.75;522.28;805.0;587.72
1271;Parnaíba;PI;Federal;61;550.67;551.99;521.4;589.56;724.92;587.71
1272;Maceió;AL;Privada;2290;540.78;556.28;518.39;584.2;738.79;587.69
1273;Ouro Fino;MG;Privada;25;524.76;557.23;525.5;589.1;741.6;587.64
1274;Itatiba do Sul;RS;Estadual;6;519.43;533.27;494.93;593.87;796.67;587.63
1275;Juazeiro;BA;Federal;32;564.56;567.32;503.65;580.98;721.25;587.55
1276;Cassilândia;MS;Privada;14;534.19;554.53;527.89;570.92;750.0;587.51
1277;São Valentim do Sul;RS;Estadual;5;569.26;573.28;515.88;626.98;652.0;587.48
1278;Ipiranga;PR;Privada;7;546.03;561.54;552.41;588.66;688.57;587.44
1279;Tijucas;SC;Privada;67;546.08;561.51;526.25;593.12;710.15;587.42
1280;Aracati;CE;Privada;42;538.46;541.61;520.28;597.74;738.1;587.23
1281;Iturama;MG;Privada;55;533.53;553.99;518.69;586.94;742.91;587.21
1282;Sapucaia do Sul;RS;Federal;111;565.88;565.62;512.7;601.0;690.81;587.2
1283;Arroio dos Ratos;RS;Privada;6;560.05;562.92;520.67;515.67;776.67;587.19
1284;Porciúncula;RJ;Privada;8;518.33;562.54;504.04;588.58;762.5;587.19
1285;Itaguaí;RJ;Federal;47;577.9;567.74;525.49;604.71;659.57;587.08
1286;Esperança do Sul;RS;Estadual;1;550.6;539.9;472.0;572.8;800.0;587.06
1287;Garopaba;SC;Federal;49;561.88;564.52;534.75;611.02;662.86;587.0
1288;Conceição do Jacuípe;BA;Privada;45;544.41;562.95;522.8;590.71;713.78;586.93
1289;Caçapava;SP;Privada;100;552.07;561.07;521.28;584.87;714.8;586.82
1290;Três Lagoas;MS;Federal;130;560.11;557.24;527.25;596.09;693.23;586.78
1291;Santo Antônio do Descoberto;GO;Privada;10;554.98;575.7;527.97;537.09;738.0;586.75
1292;Afogados da Ingazeira;PE;Privada;14;536.02;545.81;532.34;566.48;752.86;586.7
1293;Itajobi;SP;Privada;17;500.24;537.15;503.86;586.03;805.88;586.63
1294;Botuverá;SC;Estadual;2;565.95;597.85;540.15;649.1;580.0;586.61
1295;Valente;BA;Privada;16;526.72;563.81;523.07;545.46;773.75;586.56
1296;Campina Grande;PB;Federal;228;542.41;554.25;509.1;584.81;742.11;586.53
1297;Telêmaco Borba;PR;Federal;34;566.01;570.57;511.37;597.04;687.65;586.53
1298;Dois Córregos;SP;Privada;41;546.6;547.85;511.99;630.02;696.1;586.51
1299;Pontes e Lacerda;MT;Privada;20;526.44;540.22;526.36;586.46;753.0;586.5
1300;Catolé do Rocha;PB;Privada;42;518.79;542.02;503.54;557.59;810.48;586.48
1301;Paranavaí;PR;Federal;54;559.59;563.11;527.33;568.94;713.33;586.46
1302;São Vicente do Sul;RS;Federal;90;538.15;564.73;522.65;593.41;713.33;586.45
1303;Alto Alegre;SP;Estadual;1;578.6;565.8;527.1;700.4;560.0;586.38
1304;Tutóia;MA;Privada;25;530.68;528.13;519.73;597.3;756.0;586.37
1305;São Gonçalo do Amarante;RN;Federal;100;568.58;556.85;512.85;584.64;708.8;586.34
1306;Taquari;RS;Privada;13;549.74;546.48;512.52;621.23;701.54;586.3
1307;Angra dos Reis;RJ;Privada;177;545.14;555.52;527.91;585.68;716.72;586.19
1308;Vila Nova do Piauí;PI;Estadual;3;537.77;521.83;419.17;598.53;853.33;586.13
1309;Valparaíso de Goiás;GO;Federal;32;566.7;566.42;528.09;583.35;685.62;586.04
1310;São José do Rio Preto;SP;Municipal;1;549.9;548.4;488.1;623.6;720.0;586.0
1311;Pirapora;MG;Federal;76;551.8;557.87;527.47;590.11;702.63;585.97
1312;Novo Hamburgo;RS;Estadual;483;565.84;563.94;528.69;607.41;663.98;585.97
1313;São Domingos das Dores;MG;Estadual;5;525.6;546.58;536.72;604.78;716.0;585.94
